,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,27,25,16,2,30,15,20,22,43,0,98,0,0,0,2,100,0,0,0,0,89,7,2,0,2,35,0,0,65,0,96,2,0,2,0,98,0,0,2,0,87,13,0,0,0,98,0,2,0,0,91,0,7,0,2,26,0,0,74,0,93,2,2,3,0,98,0,0,2,0,83,17
1,Chernihivs'ka oblast,UA-74,19,39,10,3,29,14,24,21,40,1,100,0,0,0,0,91,4,0,5,0,45,0,0,55,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,91,5,4,0,0,95,0,0,5,0,34,0,0,66,0,91,0,0,4,5,95,5,0,0,0,100,0,0,0,0,95,5
2,Chernivets'ka oblast,UA-77,21,33,16,5,25,19,25,32,24,0,98,0,2,0,0,97,0,0,1,2,93,5,0,0,2,76,0,1,0,23,97,0,0,2,1,97,1,0,0,2,95,3,0,0,2,97,0,2,0,1,88,3,5,2,2,62,0,2,0,36,95,0,2,2,1,97,2,0,0,1,93,7
3,Crimea,UA-43,23,34,15,2,26,28,40,32,0,0,100,0,0,0,0,57,0,0,43,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,37,14,3,27,31,31,32,6,0,87,0,12,0,1,97,0,0,1,2,97,0,0,0,3,100,0,0,0,0,98,1,1,0,0,98,0,1,0,1,80,0,1,0,19,95,0,5,0,0,95,2,0,0,3,100,0,0,0,0,95,1,4,0,0,97,0,1,2,0,99,1
5,Donetsk Oblast,UA-14,20,31,20,2,27,30,40,29,1,0,92,0,0,8,0,97,0,0,3,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,87,13,0,0,0,98,1,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,15,36,14,3,32,17,11,28,44,0,97,2,1,0,0,94,5,0,0,1,92,5,1,0,2,91,0,1,5,3,60,3,1,1,35,97,0,1,0,2,91,3,3,1,2,83,2,0,15,0,90,3,6,0,1,87,0,6,4,3,28,1,1,0,70,91,5,1,0,3,94,6
7,Kharkiv Oblast,UA-63,18,33,14,2,33,28,30,38,2,2,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,13,0,0,99,1,0,0,0,98,2,0,0,0,99,1,0,0,0,99,0,1,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,18,34,18,4,26,28,33,33,6,0,100,0,0,0,0,87,0,6,7,0,63,0,0,0,37,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,3,0,10,31,1,0,0,68,93,0,4,0,3,97,0,0,0,3,100,0,0,0,0,97,3
9,Khmel'nyts'ka oblast,UA-68,25,33,13,4,25,15,18,16,51,0,95,0,0,3,2,87,11,0,2,0,85,11,0,2,2,36,0,63,1,0,83,5,10,0,2,85,11,2,0,2,89,9,0,2,0,81,5,2,12,0,79,5,12,2,2,21,0,77,1,1,83,5,10,0,2,79,12,2,0,7,89,11
