,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,15,26,26,3,30,22,27,30,21,0,96,2,0,0,2,94,4,0,2,0,96,0,4,0,0,47,0,0,53,0,98,0,2,0,0,94,0,0,6,0,94,4,0,2,0,90,2,2,4,2,100,0,0,0,0,38,0,0,62,0,94,2,2,0,2,88,0,4,6,2,90,10
1,Chernihivs'ka oblast,UA-74,21,26,37,0,16,23,20,34,23,0,100,0,0,0,0,76,8,0,16,0,38,0,0,62,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,9,0,0,0,82,0,9,9,0,30,0,0,70,0,100,0,0,0,0,100,0,0,0,0,82,0,9,0,9,91,9
2,Chernivets'ka oblast,UA-77,21,31,16,2,30,24,36,34,6,0,98,0,2,0,0,93,5,2,0,0,100,0,0,0,0,53,0,1,0,46,98,0,0,2,0,96,0,2,0,2,96,2,0,0,2,91,0,0,7,2,91,0,0,2,7,44,1,2,3,50,91,2,0,7,0,89,5,2,2,2,93,7
3,Crimea,UA-43,21,37,17,3,22,32,37,31,0,0,100,0,0,0,0,38,0,0,62,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,17,35,13,1,34,38,26,35,1,0,81,0,19,0,0,96,2,0,2,0,94,0,2,0,4,99,0,0,0,1,100,0,0,0,0,95,0,1,2,2,76,0,1,0,23,95,2,0,3,0,96,0,0,0,4,98,1,0,0,1,99,0,0,1,0,94,0,1,2,3,100,0
5,Donetsk Oblast,UA-14,18,31,22,4,25,33,31,36,0,0,93,0,1,6,0,97,1,0,1,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,1,0,2,90,9,0,1,0,97,1,0,1,1,97,0,2,0,1,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,22,29,22,1,26,18,31,32,19,0,99,1,0,0,0,88,10,1,1,0,92,1,1,0,6,99,0,1,0,0,56,0,1,0,43,92,3,4,0,1,87,7,2,3,1,83,2,2,9,4,90,1,1,0,8,96,0,1,0,3,35,1,2,0,62,88,3,5,0,4,88,12
7,Kharkiv Oblast,UA-63,19,29,11,2,39,24,30,37,2,7,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,96,0,4,0,0,98,0,2,0,0,100,0,0,0,0,80,0,20,0,0,96,0,0,0,4,98,0,0,0,2,96,0,4,0,0,98,0,2,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,10,35,18,1,36,38,33,27,2,0,100,0,0,0,0,87,0,4,9,0,74,0,0,0,26,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,0,0,0,9,56,0,0,0,44,100,0,0,0,0,96,0,4,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,24,31,18,5,22,26,26,35,13,0,91,4,1,2,2,93,0,3,0,4,97,0,2,1,0,45,0,54,0,1,92,3,0,5,0,93,4,0,2,1,87,7,1,3,2,88,3,4,1,4,90,4,1,1,4,36,0,62,1,1,85,5,0,7,3,85,11,2,1,1,90,10
10,Kirovohrads'ka oblast,UA-35,21,36,14,2,27,28,34,29,9,0,96,0,4,0,0,86,7,7,0,0,97,0,3,0,0,97,0,0,3,0,100,0,0,0,0,47,0,0,53,0,90,3,0,3,4,86,0,0,7,7,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,41,0,0,58,1,97,3
11,Kyiv city,UA-30,18,33,15,2,32,16,17,20,47,0,98,0,0,2,0,93,5,0,2,0,97,0,1,2,0,99,0,0,1,0,98,1,0,1,0,99,0,0,0,1,90,9,0,1,0,91,2,1,6,0,93,0,1,4,2,98,0,0,2,0,96,2,0,1,1,99,0,0,0,1,87,13
12,Kyivs'ka oblast,UA-32,17,36,17,4,26,22,18,18,42,0,95,0,1,2,2,92,3,1,4,0,84,3,1,9,3,92,0,1,4,3,97,2,0,0,1,95,0,4,0,1,46,51,1,1,1,86,1,5,7,1,83,0,3,9,5,87,0,1,9,3,93,6,0,0,1,93,0,6,0,1,40,60
