,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,23,35,17,2,23,30,35,30,5,0,98,0,0,0,2,95,3,0,2,0,93,2,2,0,3,95,2,0,3,0,100,0,0,0,0,75,0,0,25,0,98,2,0,0,0,93,0,2,3,2,93,0,5,0,2,88,5,0,7,0,98,2,0,0,0,67,0,0,33,0,98,2
11,Kyiv city,UA-30,15,37,16,3,29,17,15,20,48,0,98,1,0,0,1,96,1,0,3,0,96,2,0,2,0,97,1,1,1,0,97,3,0,0,0,100,0,0,0,0,87,12,0,1,0,95,0,1,3,1,95,0,1,3,1,96,2,1,1,0,94,3,1,1,1,98,0,1,0,1,84,16
12,Kyivs'ka oblast,UA-32,20,33,14,2,31,20,21,20,39,0,99,1,0,0,0,97,0,0,3,0,92,3,2,3,0,94,1,1,4,0,88,6,5,1,0,97,1,2,0,0,40,59,0,1,0,94,0,0,5,1,94,0,3,3,0,94,2,1,3,0,88,6,5,1,0,89,3,1,0,7,36,64
13,Luhans'ka oblast,UA-09,25,36,15,4,20,35,34,31,0,0,100,0,0,0,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,7,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,35,16,3,26,26,25,33,16,0,95,0,1,2,2,63,35,1,1,0,95,3,0,2,0,95,2,1,1,1,93,2,0,4,1,92,2,2,0,4,91,5,2,1,1,53,1,1,44,1,93,0,5,2,0,92,3,2,2,1,88,4,1,5,2,89,2,3,1,5,93,7
15,Mykolaivs'ka oblast,UA-48,17,28,17,2,36,25,34,39,2,0,100,0,0,0,0,73,0,22,5,0,97,0,0,0,3,97,0,0,3,0,100,0,0,0,0,97,0,0,3,0,97,0,0,3,0,70,0,0,2,28,97,0,0,0,3,94,0,0,6,0,100,0,0,0,0,94,3,0,3,0,100,0
16,Odessa Oblast,UA-51,21,27,21,4,27,30,34,34,2,0,85,15,0,0,0,96,1,3,0,0,96,2,2,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,75,1,0,23,1,95,0,1,1,3,97,0,3,0,0,99,0,1,0,0,95,1,2,0,2,99,0,0,1,0,98,2
17,Poltavs'ka oblast,UA-53,20,30,18,2,30,26,31,30,11,2,99,0,0,1,0,93,3,1,3,0,94,3,3,0,0,68,32,0,0,0,91,0,8,1,0,99,0,0,0,1,86,5,6,3,0,91,1,0,7,1,97,0,3,0,0,55,45,0,0,0,90,0,9,1,0,96,0,3,0,1,86,14
18,Rivnens'ka oblast,UA-56,23,38,10,5,24,32,24,30,14,0,96,0,0,4,0,100,0,0,0,0,94,2,4,0,0,96,2,0,2,0,40,0,0,60,0,94,0,2,0,4,92,6,2,0,0,96,4,0,0,0,98,0,2,0,0,94,2,2,2,0,33,0,0,67,0,94,0,2,0,4,87,13
19,Sevastopol' city,UA-40,21,30,14,1,34,32,38,29,1,0,100,0,0,0,0,3,0,0,97,0,95,0,5,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,22,23,16,3,36,32,21,41,6,0,95,0,0,5,0,95,0,0,5,0,100,0,0,0,0,95,5,0,0,0,48,0,52,0,0,100,0,0,0,0,95,0,5,0,0,87,4,0,5,4,95,0,5,0,0,91,5,0,0,4,44,0,56,0,0,95,5,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,21,29,14,4,32,25,27,34,14,0,98,0,0,1,1,94,4,0,2,0,94,1,1,1,3,100,0,0,0,0,99,1,0,0,0,55,44,0,0,1,94,2,3,1,0,86,1,1,12,0,94,0,1,2,3,99,0,0,1,0,94,1,0,1,4,49,50,0,0,1,93,7
22,Vinnyts'ka oblast,UA-05,19,34,14,4,29,29,24,31,16,0,98,0,1,1,0,95,2,0,2,1,49,49,0,1,1,97,0,2,1,0,97,2,1,0,0,98,0,0,1,1,90,8,0,1,1,95,2,1,2,0,41,0,58,0,1,95,1,2,2,0,92,4,2,1,1,96,0,0,1,3,85,15
23,Volyns'ka oblast,UA-07,19,29,16,2,34,31,23,28,18,0,100,0,0,0,0,81,12,5,2,0,89,0,8,0,3,97,0,0,3,0,81,2,0,15,2,39,0,0,0,61,85,5,2,8,0,73,2,0,21,4,87,2,2,3,6,92,0,0,2,6,72,4,0,22,2,31,0,0,0,69,89,11
24,Zakarpats'ka oblast,UA-21,30,36,15,2,17,28,30,32,10,0,98,1,0,1,0,97,2,0,1,0,97,0,1,0,2,100,0,0,0,0,97,1,0,1,1,67,0,31,1,1,93,5,1,1,0,93,1,3,2,1,97,0,0,1,2,99,1,0,0,0,94,1,0,3,2,62,0,35,1,2,92,8
25,Zaporiz'ka oblast,UA-23,25,32,17,2,24,33,28,39,0,0,84,0,0,0,16,93,0,0,7,0,97,0,2,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,75,0,25,0,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,95,0,2,1,2,99,1
26,Zhytomyrs'ka oblast,UA-18,15,31,16,1,37,19,24,31,25,1,97,3,0,0,0,97,0,0,3,0,97,0,3,0,0,91,0,9,0,0,39,59,1,1,0,100,0,0,0,0,89,3,2,6,0,100,0,0,0,0,94,0,3,3,0,89,0,11,0,0,32,66,1,1,0,97,0,0,3,0,91,9
