,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,21,33,21,2,23,23,28,32,17,0,100,0,0,0,0,96,2,0,0,2,96,4,0,0,0,40,0,0,60,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,98,0,0,2,0,92,2,6,0,0,30,0,0,70,0,98,0,0,0,2,96,0,2,2,0,98,2
1,Chernihivs'ka oblast,UA-74,20,35,15,2,28,23,31,20,26,0,100,0,0,0,0,100,0,0,0,0,54,0,0,46,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,6,0,0,0,100,0,0,0,0,43,0,0,57,0,97,0,3,0,0,94,3,3,0,0,97,0,3,0,0,82,18
2,Chernivets'ka oblast,UA-77,13,35,13,3,36,29,32,26,13,0,100,0,0,0,0,94,4,0,2,0,98,2,0,0,0,50,0,1,0,49,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,96,0,4,0,0,43,0,1,1,55,88,0,2,2,8,100,0,0,0,0,100,0
3,Crimea,UA-43,25,25,15,3,32,26,39,35,0,0,100,0,0,0,0,32,0,0,68,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,32,15,3,31,33,34,31,2,0,87,0,12,1,0,98,0,1,1,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,86,0,0,0,14,96,1,0,2,1,99,1,0,0,0,99,1,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0
5,Donetsk Oblast,UA-14,17,36,17,3,27,39,32,27,2,0,91,0,1,8,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,89,11,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,20,38,19,3,20,29,29,32,10,0,100,0,0,0,0,97,3,0,0,0,99,1,0,0,0,100,0,0,0,0,48,0,0,0,52,96,1,3,0,0,97,0,0,0,3,91,0,0,9,0,97,0,2,0,1,100,0,0,0,0,38,0,0,0,62,96,1,3,0,0,100,0
7,Kharkiv Oblast,UA-63,17,34,16,2,31,31,34,34,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,89,0,11,0,0,100,0,0,0,0,99,0,0,1,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,17,42,16,0,25,40,27,32,1,0,100,0,0,0,0,90,0,1,9,0,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,76,0,0,0,24,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
9,Khmel'nyts'ka oblast,UA-68,18,34,17,1,30,27,26,28,19,0,100,0,0,0,0,95,5,0,0,0,98,0,2,0,0,32,0,68,0,0,95,0,2,0,3,98,2,0,0,0,95,2,3,0,0,91,0,0,9,0,98,0,2,0,0,27,0,72,1,0,93,0,2,3,2,87,11,2,0,0,95,5
