,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,21,32,15,3,29,27,31,28,14,0,100,0,0,0,0,100,0,0,0,0,96,2,2,0,0,59,0,0,41,0,100,0,0,0,0,98,0,0,2,0,96,2,0,2,0,87,4,0,7,2,98,0,2,0,0,48,0,0,52,0,100,0,0,0,0,98,0,0,2,0,91,9
1,Chernihivs'ka oblast,UA-74,25,28,17,4,26,24,28,21,27,0,95,0,0,5,0,100,0,0,0,0,52,3,0,45,0,100,0,0,0,0,89,5,6,0,0,100,0,0,0,0,95,5,0,0,0,85,5,10,0,0,40,0,2,58,0,100,0,0,0,0,89,5,6,0,0,100,0,0,0,0,95,5
2,Chernivets'ka oblast,UA-77,19,37,18,1,25,30,30,31,9,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,57,0,1,0,42,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,49,0,1,0,50,94,0,0,3,3,100,0,0,0,0,100,0
3,Crimea,UA-43,25,34,14,3,24,29,43,28,0,0,100,0,0,0,0,45,0,0,55,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
4,Dnipropetrovsk Oblast,UA-12,18,34,16,4,28,35,30,33,2,0,92,0,8,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,89,0,1,0,10,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
5,Donetsk Oblast,UA-14,22,33,18,3,24,32,35,33,0,0,94,0,0,6,0,99,0,0,0,1,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,8,0,0,0,99,1,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,25,34,13,2,26,36,24,32,8,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,2,0,2,45,1,0,1,53,92,6,0,0,2,96,0,2,2,0,94,2,0,4,0,100,0,0,0,0,96,0,2,0,2,36,0,0,0,64,92,6,0,0,2,100,0
7,Kharkiv Oblast,UA-63,18,35,16,3,28,30,32,37,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,6,0,0,98,0,1,1,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,21,34,17,2,26,34,31,31,4,0,94,6,0,0,0,100,0,0,0,0,86,0,0,0,14,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,0,6,0,97,0,3,0,0,69,2,0,0,29,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,19,34,20,1,26,32,25,30,13,0,100,0,0,0,0,90,3,2,3,2,95,0,0,5,0,38,0,61,0,1,98,2,0,0,0,98,2,0,0,0,100,0,0,0,0,87,2,0,9,2,87,5,3,5,0,32,0,67,1,0,98,2,0,0,0,98,2,0,0,0,100,0
