,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,18,39,20,0,23,32,29,26,13,0,100,0,0,0,0,96,0,0,2,2,95,2,3,0,0,53,0,0,47,0,98,0,2,0,0,100,0,0,0,0,95,5,0,0,0,93,2,0,2,3,93,2,3,0,2,37,0,0,63,0,95,0,5,0,0,95,3,0,2,0,93,7
1,Chernihivs'ka oblast,UA-74,20,33,24,6,17,31,26,29,14,0,91,3,0,6,0,97,0,0,3,0,67,2,2,29,0,94,6,0,0,0,100,0,0,0,0,100,0,0,0,0,90,0,3,7,0,94,6,0,0,0,52,0,1,47,0,91,6,0,3,0,97,0,3,0,0,91,0,0,3,6,94,6
2,Chernivets'ka oblast,UA-77,25,30,14,4,27,22,37,34,7,0,100,0,0,0,0,98,2,0,0,0,98,2,0,0,0,77,0,1,0,22,100,0,0,0,0,98,2,0,0,0,93,2,2,3,0,96,0,0,4,0,98,0,2,0,0,73,0,1,0,26,100,0,0,0,0,96,2,0,2,0,91,9
3,Crimea,UA-43,18,35,22,0,25,33,33,34,0,0,100,0,0,0,0,53,0,0,47,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,32,17,3,27,33,33,31,3,0,89,0,11,0,0,97,1,0,2,0,100,0,0,0,0,99,1,0,0,0,99,1,0,0,0,100,0,0,0,0,84,0,1,0,15,95,3,0,2,0,99,1,0,0,0,99,1,0,0,0,99,1,0,0,0,100,0,0,0,0,98,2
5,Donetsk Oblast,UA-14,22,30,18,4,26,31,37,31,1,0,94,0,0,6,0,97,0,0,3,0,96,0,4,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,84,14,2,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,17,26,26,5,26,22,24,44,10,0,97,0,1,2,0,93,2,0,1,4,98,0,2,0,0,100,0,0,0,0,67,0,0,0,33,99,0,1,0,0,97,1,1,0,1,89,6,0,4,1,91,9,0,0,0,98,0,0,1,1,54,0,0,0,46,99,0,1,0,0,97,3
7,Kharkiv Oblast,UA-63,20,29,20,5,26,26,32,40,1,1,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,0,9,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,20,35,12,3,30,33,36,29,2,0,100,0,0,0,0,94,0,3,3,0,74,0,2,0,24,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,91,0,3,3,3,57,1,0,0,42,97,0,0,0,3,97,0,0,0,3,97,0,0,0,3,100,0
9,Khmel'nyts'ka oblast,UA-68,21,38,17,0,24,28,26,29,17,0,93,0,2,5,0,95,5,0,0,0,87,11,2,0,0,41,0,58,1,0,98,0,0,2,0,98,0,0,0,2,98,0,0,0,2,85,11,0,4,0,87,2,11,0,0,33,0,67,0,0,91,0,7,2,0,96,2,0,0,2,95,5
