,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,16,36,19,2,27,32,25,26,17,0,99,1,0,0,0,99,0,0,0,1,94,1,2,0,3,40,0,0,60,0,100,0,0,0,0,96,0,0,4,0,94,3,0,3,0,99,1,0,0,0,93,1,3,0,3,32,0,0,68,0,97,2,0,0,1,93,0,1,6,0,94,6
1,Chernihivs'ka oblast,UA-74,18,27,28,1,26,21,25,24,30,0,100,0,0,0,0,90,10,0,0,0,39,0,0,60,1,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,93,3,4,0,0,90,0,0,10,0,32,0,0,67,1,97,0,3,0,0,93,3,4,0,0,90,0,4,3,3,97,3
2,Chernivets'ka oblast,UA-77,20,36,14,2,28,34,31,31,4,0,98,0,0,0,2,98,2,0,0,0,100,0,0,0,0,43,0,2,0,55,98,0,0,0,2,91,9,0,0,0,100,0,0,0,0,91,2,2,5,0,93,0,2,3,2,39,0,3,0,58,89,0,0,4,7,89,9,0,2,0,98,2
3,Crimea,UA-43,18,36,15,2,29,36,35,29,0,0,100,0,0,0,0,45,0,0,55,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,24,31,20,1,24,31,31,36,2,0,83,0,15,2,0,99,0,0,1,0,97,0,0,0,3,98,2,0,0,0,97,3,0,0,0,99,0,0,1,0,81,0,0,1,18,92,5,1,1,1,96,0,1,0,3,98,1,1,0,0,96,4,0,0,0,98,0,0,2,0,99,1
5,Donetsk Oblast,UA-14,27,34,14,3,22,33,31,36,0,0,95,0,1,4,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,94,6,0,0,0,98,0,1,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,26,30,21,5,18,28,26,36,10,0,98,0,0,2,0,91,7,0,1,1,96,0,0,1,3,97,0,1,1,1,53,0,0,0,47,94,4,2,0,0,96,1,2,1,0,87,3,0,10,0,94,2,0,1,3,95,1,1,1,2,44,0,0,0,56,94,4,2,0,0,98,2
7,Kharkiv Oblast,UA-63,27,27,21,2,23,22,29,36,3,10,98,0,0,2,0,100,0,0,0,0,98,1,1,0,0,99,1,0,0,0,99,1,0,0,0,100,0,0,0,0,73,0,27,0,0,97,2,0,1,0,99,0,1,0,0,97,1,0,2,0,98,2,0,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,30,50,10,0,10,25,40,35,0,0,100,0,0,0,0,100,0,0,0,0,78,0,0,0,22,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,70,0,0,0,30,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,24,34,12,6,24,31,21,34,14,0,99,0,0,1,0,94,4,1,0,1,94,2,0,0,4,46,0,54,0,0,95,3,0,1,1,94,4,0,1,1,98,0,1,1,0,88,2,0,6,4,91,1,4,0,4,35,1,63,0,1,93,5,0,1,1,93,5,0,1,1,99,1
10,Kirovohrads'ka oblast,UA-35,19,32,20,8,21,28,22,39,11,0,94,2,0,2,2,98,0,2,0,0,85,5,4,0,6,98,2,0,0,0,100,0,0,0,0,57,0,0,43,0,94,0,2,4,0,90,4,2,0,4,87,0,5,2,6,92,2,0,6,0,96,2,2,0,0,52,0,0,46,2,98,2
11,Kyiv city,UA-30,20,32,17,2,29,14,15,19,52,0,97,0,1,2,0,95,4,1,0,0,95,3,1,0,1,95,1,2,2,0,93,2,1,3,1,97,1,0,0,2,90,6,1,1,2,91,2,0,6,1,93,1,3,2,1,91,3,2,3,1,90,5,1,3,1,95,1,1,0,3,86,14
12,Kyivs'ka oblast,UA-32,21,33,17,3,26,17,18,18,47,0,98,0,0,2,0,100,0,0,0,0,92,1,2,0,5,98,0,1,1,0,96,3,0,0,1,100,0,0,0,0,50,50,0,0,0,95,4,0,1,0,90,0,4,1,5,96,1,0,2,1,91,6,0,0,3,98,0,0,0,2,39,61
13,Luhans'ka oblast,UA-09,21,34,16,1,28,25,44,31,0,0,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,31,15,4,31,25,30,34,11,0,98,0,0,1,1,49,51,0,0,0,95,1,1,1,2,99,1,0,0,0,95,1,0,3,1,96,0,1,0,3,96,1,1,1,1,42,1,1,56,0,93,2,1,2,2,98,1,0,0,1,93,1,1,4,1,93,2,0,0,5,97,3
15,Mykolaivs'ka oblast,UA-48,22,38,11,1,28,31,31,34,4,0,92,6,0,2,0,64,0,33,3,0,85,2,2,0,11,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,95,0,0,5,0,51,1,0,0,48,83,2,2,0,13,100,0,0,0,0,100,0,0,0,0,95,0,2,3,0,98,2
16,Odessa Oblast,UA-51,23,31,19,4,23,33,33,32,2,0,90,10,0,0,0,97,1,1,1,0,96,1,1,0,2,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,81,0,0,19,0,97,0,0,1,2,95,0,3,0,2,99,1,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,19,36,18,5,22,31,28,30,9,2,99,0,0,1,0,97,2,1,0,0,97,0,1,0,2,62,38,0,0,0,95,1,4,0,0,100,0,0,0,0,94,0,6,0,0,93,2,2,2,1,95,1,0,1,3,51,49,0,0,0,93,2,5,0,0,98,1,0,0,1,94,6
18,Rivnens'ka oblast,UA-56,22,34,16,4,24,26,22,37,15,0,96,0,3,1,0,95,4,0,1,0,95,0,0,0,5,95,0,4,1,0,37,1,0,62,0,90,1,0,1,8,95,1,1,0,3,92,1,0,7,0,95,0,0,0,5,95,0,4,1,0,31,1,0,68,0,88,1,0,1,10,92,8
19,Sevastopol' city,UA-40,22,35,18,5,20,31,33,36,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,27,36,14,1,22,28,29,34,9,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,60,0,40,0,0,100,0,0,0,0,96,0,2,0,2,96,0,0,2,2,100,0,0,0,0,98,0,0,2,0,52,0,48,0,0,98,2,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,20,37,12,4,27,33,24,29,14,0,98,0,2,0,0,86,10,1,1,2,93,0,6,0,1,94,2,4,0,0,96,0,0,2,2,34,66,0,0,0,98,0,0,0,2,79,0,1,17,3,93,2,0,3,2,94,2,4,0,0,94,0,0,2,4,28,72,0,0,0,96,4
22,Vinnyts'ka oblast,UA-05,16,36,18,2,28,29,28,31,12,0,97,0,2,1,0,97,2,1,0,0,41,58,1,0,0,97,2,1,0,0,96,1,0,3,0,100,0,0,0,0,93,2,2,1,2,92,2,1,3,2,33,0,67,0,0,95,2,2,1,0,94,1,2,3,0,100,0,0,0,0,90,10
23,Volyns'ka oblast,UA-07,25,33,13,5,24,30,21,35,14,0,92,0,0,8,0,94,6,0,0,0,92,0,2,0,6,96,0,4,0,0,92,2,0,6,0,36,0,0,0,64,94,0,2,4,0,78,7,0,15,0,94,0,0,0,6,96,0,4,0,0,85,1,2,12,0,30,0,0,0,70,96,4
24,Zakarpats'ka oblast,UA-21,36,29,15,3,17,30,28,34,8,0,93,0,1,3,3,89,9,1,1,0,90,0,0,0,10,99,0,0,0,1,100,0,0,0,0,59,0,41,0,0,95,0,3,1,1,82,2,3,12,1,88,0,0,2,10,97,1,0,0,2,100,0,0,0,0,53,0,47,0,0,96,4
25,Zaporiz'ka oblast,UA-23,23,27,15,3,32,29,37,32,2,0,78,0,0,2,20,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,72,1,25,2,0,95,0,0,0,5,98,0,0,0,2,98,0,0,0,2,98,0,0,0,2,100,0
26,Zhytomyrs'ka oblast,UA-18,22,40,11,2,25,25,22,26,27,0,96,0,0,4,0,98,0,0,0,2,91,7,0,2,0,96,0,4,0,0,34,66,0,0,0,96,0,0,0,4,96,2,2,0,0,93,5,0,2,0,87,2,7,4,0,89,0,4,5,2,29,71,0,0,0,91,2,0,0,7,93,7
