,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,16,40,18,0,26,37,36,17,7,3,100,0,0,0,0,96,0,4,0,0,96,0,4,0,0,100,0,0,0,0,96,0,4,0,0,69,0,0,31,0,86,3,11,0,0,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,56,0,0,44,0,96,4
11,Kyiv city,UA-30,18,33,16,2,31,19,20,18,43,0,97,0,0,3,0,98,0,0,2,0,100,0,0,0,0,97,0,1,2,0,98,0,2,0,0,100,0,0,0,0,93,4,2,1,0,96,2,1,0,1,97,0,0,1,2,95,0,3,2,0,98,1,1,0,0,100,0,0,0,0,92,8
12,Kyivs'ka oblast,UA-32,19,34,19,0,28,19,20,18,43,0,98,0,2,0,0,90,4,0,6,0,90,2,0,2,6,94,0,2,2,2,98,0,2,0,0,98,2,0,0,0,45,50,3,1,1,94,0,0,6,0,90,0,2,2,6,92,0,2,4,2,90,6,4,0,0,98,2,0,0,0,39,61
13,Luhans'ka oblast,UA-09,22,25,12,4,37,21,42,35,2,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,17,34,22,1,26,27,28,28,17,0,93,0,4,1,2,55,44,0,0,1,99,1,0,0,0,95,0,1,2,2,95,1,0,3,1,95,1,0,0,4,89,5,0,1,5,47,0,1,51,1,93,2,2,0,3,91,2,2,3,2,93,2,1,2,2,89,2,4,0,5,91,9
15,Mykolaivs'ka oblast,UA-48,16,39,13,4,28,34,33,29,4,0,100,0,0,0,0,76,0,24,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,89,0,0,11,0,73,0,0,0,27,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,23,30,12,3,32,27,40,31,2,0,90,10,0,0,0,95,1,1,2,1,99,0,0,0,1,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,85,2,1,12,0,98,0,0,1,1,96,1,2,0,1,99,1,0,0,0,100,0,0,0,0,99,0,1,0,0,98,2
17,Poltavs'ka oblast,UA-53,19,32,15,4,30,33,34,25,8,0,98,0,0,0,2,96,0,0,0,4,94,2,2,0,2,54,43,2,0,1,96,0,2,0,2,100,0,0,0,0,98,0,2,0,0,98,0,2,0,0,92,4,2,0,2,43,53,3,0,1,90,2,6,0,2,100,0,0,0,0,98,2
18,Rivnens'ka oblast,UA-56,16,34,18,4,28,26,33,30,10,1,94,0,0,3,3,94,3,0,3,0,94,3,0,0,3,100,0,0,0,0,37,1,0,62,0,83,3,6,2,6,94,3,3,0,0,88,3,3,6,0,94,0,3,0,3,97,0,3,0,0,32,1,0,67,0,83,3,6,2,6,91,9
19,Sevastopol' city,UA-40,7,47,14,0,32,43,39,18,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,15,40,12,4,29,34,38,23,5,0,100,0,0,0,0,96,0,0,4,0,96,0,4,0,0,96,4,0,0,0,51,0,49,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,43,0,57,0,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,19,32,10,3,36,22,37,24,15,2,100,0,0,0,0,98,0,0,2,0,95,3,2,0,0,83,2,13,0,2,98,0,0,0,2,45,53,0,1,1,90,3,5,2,0,88,2,2,8,0,98,0,2,0,0,83,2,13,0,2,98,0,0,0,2,39,58,1,1,1,98,2
22,Vinnyts'ka oblast,UA-05,24,29,18,4,25,25,35,27,13,0,100,0,0,0,0,99,0,1,0,0,52,46,0,2,0,97,1,0,2,0,95,1,4,0,0,95,0,0,1,4,97,1,2,0,0,99,0,0,0,1,39,0,60,1,0,95,3,0,2,0,93,2,5,0,0,95,0,0,1,4,99,1
23,Volyns'ka oblast,UA-07,21,38,12,3,26,32,31,28,8,1,100,0,0,0,0,89,4,0,4,3,100,0,0,0,0,100,0,0,0,0,80,6,0,14,0,49,0,0,0,51,96,0,4,0,0,86,0,0,11,3,93,4,0,0,3,96,4,0,0,0,75,6,0,19,0,41,0,0,0,59,93,7
24,Zakarpats'ka oblast,UA-21,46,25,8,1,20,27,26,31,15,1,93,0,0,4,3,100,0,0,0,0,96,0,4,0,0,96,0,4,0,0,96,4,0,0,0,48,0,52,0,0,96,0,4,0,0,86,7,4,3,0,100,0,0,0,0,89,0,3,8,0,96,4,0,0,0,42,0,58,0,0,100,0
25,Zaporiz'ka oblast,UA-23,17,34,21,3,25,34,32,33,1,0,82,0,0,0,18,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,76,2,20,2,0,100,0,0,0,0,100,0,0,0,0,91,0,6,3,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,24,36,9,2,29,26,25,30,19,0,100,0,0,0,0,95,0,0,5,0,95,0,0,0,5,100,0,0,0,0,39,59,0,2,0,100,0,0,0,0,95,5,0,0,0,89,0,0,5,6,89,0,6,0,5,100,0,0,0,0,30,67,1,2,0,100,0,0,0,0,89,11
