,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,21,32,15,3,29,23,26,28,23,0,98,0,2,0,0,98,2,0,0,0,98,2,0,0,0,37,0,0,63,0,100,0,0,0,0,98,0,0,2,0,90,6,0,2,2,98,0,0,2,0,98,0,2,0,0,29,0,0,71,0,98,0,0,0,2,96,0,2,2,0,92,8
1,Chernihivs'ka oblast,UA-74,24,32,16,2,26,22,29,17,32,0,100,0,0,0,0,100,0,0,0,0,48,0,0,52,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,38,0,0,62,0,100,0,0,0,0,93,3,4,0,0,97,0,3,0,0,97,3
2,Chernivets'ka oblast,UA-77,15,31,16,3,35,26,35,28,11,0,100,0,0,0,0,91,7,0,2,0,98,0,2,0,0,48,0,1,0,51,95,0,0,0,5,98,2,0,0,0,98,2,0,0,0,88,0,0,12,0,98,0,2,0,0,44,0,1,0,55,90,0,0,2,8,98,2,0,0,0,98,2
3,Crimea,UA-43,22,28,16,2,32,30,37,33,0,0,100,0,0,0,0,36,0,0,64,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,31,15,3,31,35,31,32,2,0,85,0,14,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,83,0,0,0,17,97,2,0,1,0,100,0,0,0,0,99,0,1,0,0,99,0,1,0,0,100,0,0,0,0,100,0
5,Donetsk Oblast,UA-14,17,37,17,4,25,41,30,28,1,0,94,0,1,5,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,93,7,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,18,36,24,3,19,29,32,25,14,0,100,0,0,0,0,97,1,0,0,2,99,1,0,0,0,100,0,0,0,0,47,0,0,0,53,95,3,2,0,0,99,0,0,0,1,88,1,0,11,0,97,1,2,0,0,100,0,0,0,0,38,0,1,0,61,95,3,2,0,0,100,0
7,Kharkiv Oblast,UA-63,17,35,17,2,29,32,32,34,1,1,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,0,9,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,21,39,16,1,23,40,31,29,0,0,100,0,0,0,0,91,0,1,8,0,89,0,0,0,11,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,98,0,0,0,2,82,0,0,0,18,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,14,33,19,1,33,24,27,27,22,0,100,0,0,0,0,95,5,0,0,0,93,5,2,0,0,31,0,69,0,0,95,3,2,0,0,98,2,0,0,0,95,0,2,3,0,90,0,0,10,0,95,0,5,0,0,28,0,72,0,0,93,5,2,0,0,93,5,2,0,0,98,2
