,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,17,34,15,0,34,36,34,20,10,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,44,0,0,56,0,95,5,0,0,0,100,0,0,0,0,95,0,5,0,0,100,0,0,0,0,87,5,0,4,4,37,0,0,62,1,95,5
11,Kyiv city,UA-30,18,33,17,3,29,16,16,17,51,0,94,3,0,2,1,95,3,0,2,0,91,5,1,2,1,96,1,2,1,0,93,3,0,3,1,97,1,0,0,2,86,10,1,3,0,90,2,2,4,2,90,1,7,2,0,94,1,3,2,0,89,6,0,4,1,96,2,0,0,2,85,15
12,Kyivs'ka oblast,UA-32,19,38,12,6,25,20,17,13,50,0,97,2,1,0,0,100,0,0,0,0,96,1,0,3,0,96,1,1,2,0,97,0,2,1,0,99,1,0,0,0,42,56,2,0,0,97,0,2,1,0,93,0,1,6,0,92,2,3,3,0,96,0,3,1,0,99,1,0,0,0,37,63
13,Luhans'ka oblast,UA-09,28,23,15,1,33,23,44,32,1,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,17,35,19,3,26,27,34,29,10,0,96,0,0,4,0,45,55,0,0,0,97,2,1,0,0,97,0,1,0,2,94,3,1,1,1,95,0,2,0,3,94,3,1,2,0,39,1,0,60,0,94,3,3,0,0,93,2,2,1,2,89,4,2,4,1,92,1,2,1,4,96,4
15,Mykolaivs'ka oblast,UA-48,28,33,23,0,16,29,36,29,6,0,95,0,0,5,0,65,0,35,0,0,95,5,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,85,0,5,5,5,51,3,3,0,43,95,0,5,0,0,100,0,0,0,0,95,5,0,0,0,95,0,0,5,0,90,10
16,Odessa Oblast,UA-51,20,31,19,3,27,32,41,25,2,0,86,14,0,0,0,100,0,0,0,0,98,1,0,0,1,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,82,0,0,18,0,100,0,0,0,0,97,0,2,0,1,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,23,38,14,2,23,35,29,25,8,3,96,0,2,2,0,98,0,0,2,0,98,0,0,0,2,53,43,2,1,1,96,2,2,0,0,98,0,0,0,2,84,0,11,4,1,96,2,2,0,0,98,0,0,0,2,44,52,2,1,1,96,2,2,0,0,98,0,0,0,2,96,4
18,Rivnens'ka oblast,UA-56,16,42,10,2,30,35,28,19,17,1,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,23,2,1,74,0,86,3,0,0,11,93,0,3,4,0,97,0,0,3,0,93,0,3,0,4,97,0,3,0,0,19,2,0,79,0,81,3,0,0,16,97,3
19,Sevastopol' city,UA-40,21,34,21,3,21,23,39,38,0,0,100,0,0,0,0,6,0,0,94,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,22,30,20,1,27,29,40,28,3,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,90,10,0,0,0,48,0,52,0,0,100,0,0,0,0,97,0,0,0,3,100,0,0,0,0,93,4,0,0,3,90,10,0,0,0,41,0,59,0,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,13,41,14,3,29,27,34,20,18,1,96,0,4,0,0,98,0,2,0,0,96,2,2,0,0,96,0,2,0,2,93,0,7,0,0,34,66,0,0,0,87,2,4,2,5,85,0,4,9,2,98,0,2,0,0,91,0,7,0,2,91,2,7,0,0,32,67,0,0,1,96,4
22,Vinnyts'ka oblast,UA-05,24,36,13,3,24,30,27,22,21,0,96,2,0,2,0,92,2,2,2,2,28,72,0,0,0,94,0,6,0,0,96,4,0,0,0,98,0,0,2,0,94,0,2,4,0,86,6,0,6,2,23,0,76,0,1,92,0,6,0,2,94,4,2,0,0,96,0,0,2,2,94,6
23,Volyns'ka oblast,UA-07,28,28,16,3,25,25,30,30,14,1,96,0,4,0,0,88,12,0,0,0,92,0,4,0,4,100,0,0,0,0,71,3,0,26,0,22,0,0,0,78,82,4,4,7,3,88,0,0,12,0,96,0,0,0,4,100,0,0,0,0,64,9,0,27,0,21,0,0,0,79,96,4
24,Zakarpats'ka oblast,UA-21,41,26,12,3,18,34,26,32,8,0,93,0,0,7,0,93,7,0,0,0,100,0,0,0,0,100,0,0,0,0,90,7,3,0,0,47,1,52,0,0,100,0,0,0,0,79,9,0,9,3,93,0,0,0,7,97,0,0,3,0,87,10,3,0,0,43,1,56,0,0,100,0
25,Zaporiz'ka oblast,UA-23,19,31,12,3,35,36,37,26,0,1,83,0,0,0,17,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,3,2,0,74,2,22,0,2,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,98,0,0,0,2,100,0
26,Zhytomyrs'ka oblast,UA-18,20,37,16,2,25,22,22,25,29,2,100,0,0,0,0,95,5,0,0,0,87,4,4,5,0,91,0,5,4,0,26,74,0,0,0,100,0,0,0,0,87,0,9,4,0,91,0,0,9,0,91,0,4,5,0,87,0,5,4,4,20,79,0,1,0,91,0,0,4,5,91,9
