,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,17,41,12,4,26,32,23,22,23,0,99,0,0,1,0,97,1,2,0,0,97,0,2,0,1,56,1,0,43,0,97,3,0,0,0,99,0,0,1,0,97,1,0,2,0,93,2,0,3,2,99,0,0,0,1,41,0,0,59,0,97,3,0,0,0,99,0,0,1,0,97,3
1,Chernihivs'ka oblast,UA-74,26,35,22,3,14,31,21,29,19,0,100,0,0,0,0,100,0,0,0,0,62,0,0,38,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,0,4,42,0,1,57,0,96,4,0,0,0,96,4,0,0,0,96,0,0,0,4,96,4
2,Chernivets'ka oblast,UA-77,21,27,15,3,34,27,38,27,8,0,100,0,0,0,0,94,6,0,0,0,100,0,0,0,0,55,0,0,0,45,94,0,0,0,6,100,0,0,0,0,97,3,0,0,0,94,0,0,6,0,100,0,0,0,0,50,0,0,0,50,94,0,0,0,6,97,3,0,0,0,94,6
3,Crimea,UA-43,21,31,23,3,22,32,31,37,0,0,100,0,0,0,0,37,0,0,63,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,34,16,4,28,37,28,33,2,0,87,0,13,0,0,98,2,0,0,0,99,0,0,1,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,82,0,1,0,17,98,0,0,2,0,99,0,0,1,0,100,0,0,0,0,97,0,1,2,0,99,0,0,0,1,100,0
5,Donetsk Oblast,UA-14,19,32,20,3,26,34,31,34,1,0,92,0,0,8,0,99,0,0,1,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,87,11,1,0,1,99,0,0,0,1,98,0,2,0,0,100,0,0,0,0,99,1,0,0,0,97,3
6,Ivano-Frankivs'ka oblast,UA-26,19,28,20,1,32,24,31,34,11,0,100,0,0,0,0,95,5,0,0,0,98,0,2,0,0,98,0,0,0,2,43,0,0,0,57,98,0,0,0,2,93,0,5,2,0,91,0,0,7,2,100,0,0,0,0,95,0,0,0,5,32,0,0,0,68,98,0,0,0,2,100,0
7,Kharkiv Oblast,UA-63,19,30,14,4,33,27,33,37,1,2,100,0,0,0,0,98,0,0,0,2,99,0,1,0,0,98,1,0,1,0,100,0,0,0,0,100,0,0,0,0,84,0,15,1,0,98,0,0,1,1,98,2,0,0,0,98,1,0,1,0,99,0,1,0,0,99,0,1,0,0,98,2
8,Khersons'ka oblast,UA-65,17,39,17,1,26,40,30,25,5,0,100,0,0,0,0,94,0,3,3,0,72,0,2,0,26,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,91,0,0,3,6,51,0,1,0,48,97,0,3,0,0,97,0,0,3,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,34,13,1,31,31,21,27,21,0,98,2,0,0,0,100,0,0,0,0,95,5,0,0,0,45,0,54,0,1,95,3,0,0,2,93,5,0,0,2,98,0,0,2,0,95,0,0,5,0,90,0,10,0,0,38,0,61,0,1,90,8,0,0,2,93,5,0,0,2,100,0
10,Kirovohrads'ka oblast,UA-35,26,31,7,9,27,25,35,37,3,0,100,0,0,0,0,93,0,7,0,0,100,0,0,0,0,82,0,0,18,0,100,0,0,0,0,29,0,0,71,0,100,0,0,0,0,87,0,6,0,7,93,0,7,0,0,82,0,0,18,0,100,0,0,0,0,23,0,0,77,0,87,13
11,Kyiv city,UA-30,18,33,18,3,28,21,21,25,33,0,99,0,1,0,0,97,1,0,2,0,97,2,0,1,0,99,1,0,0,0,99,0,0,1,0,99,1,0,0,0,93,4,1,1,1,96,0,1,3,0,95,0,3,2,0,96,1,1,2,0,96,1,1,2,0,97,1,1,0,1,90,10
12,Kyivs'ka oblast,UA-32,16,34,17,5,28,21,18,21,40,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,96,3,1,0,0,100,0,0,0,0,59,39,1,1,0,96,2,1,1,0,96,1,2,1,0,93,2,1,4,0,94,5,1,0,0,99,0,1,0,0,52,48
13,Luhans'ka oblast,UA-09,15,36,16,4,29,39,32,28,1,0,100,0,0,0,0,93,0,0,0,7,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,87,13,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,35,19,3,25,29,28,32,11,0,100,0,0,0,0,48,52,0,0,0,100,0,0,0,0,99,0,0,0,1,96,1,0,1,2,97,3,0,0,0,99,1,0,0,0,40,0,0,60,0,98,1,0,1,0,98,0,1,0,1,93,0,0,3,4,91,6,0,0,3,97,3
