,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,18,34,17,5,26,25,22,35,17,1,99,0,1,0,0,99,0,0,1,0,93,0,2,5,0,54,1,1,44,0,99,0,1,0,0,97,0,0,3,0,92,1,4,1,2,99,1,0,0,0,95,0,0,5,0,44,0,1,55,0,97,0,1,2,0,95,0,0,5,0,99,1
1,Chernihivs'ka oblast,UA-74,29,17,21,4,29,13,23,34,30,0,91,0,0,9,0,91,9,0,0,0,50,0,0,50,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,84,8,0,8,0,40,0,0,60,0,91,0,9,0,0,100,0,0,0,0,100,0,0,0,0,91,9
2,Chernivets'ka oblast,UA-77,21,34,17,3,25,19,25,37,17,2,98,0,0,2,0,91,0,2,7,0,100,0,0,0,0,59,0,1,0,40,100,0,0,0,0,95,5,0,0,0,93,2,5,0,0,89,7,0,2,2,98,0,0,0,2,50,1,1,0,48,95,2,3,0,0,93,5,2,0,0,98,2
3,Crimea,UA-43,19,36,16,4,25,31,37,32,0,0,100,0,0,0,0,39,0,0,61,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,37,13,4,26,32,28,36,4,0,85,0,15,0,0,94,0,0,6,0,94,0,0,0,6,97,1,0,2,0,100,0,0,0,0,94,0,1,2,3,82,0,1,0,17,96,2,1,0,1,93,0,0,2,5,95,1,0,4,0,98,0,2,0,0,92,0,1,2,5,99,1
5,Donetsk Oblast,UA-14,21,34,15,5,25,35,41,24,0,0,93,0,0,7,0,93,0,0,5,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,12,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,100,0
6,Ivano-Frankivs'ka oblast,UA-26,17,35,23,4,21,27,26,30,17,0,97,0,3,0,0,93,3,0,4,0,91,0,5,0,4,98,2,0,0,0,59,0,1,0,40,97,1,0,0,2,91,3,0,2,4,86,3,0,11,0,97,0,0,0,3,98,2,0,0,0,48,0,0,0,52,95,1,2,0,2,97,3
7,Kharkiv Oblast,UA-63,15,29,19,0,37,31,27,34,0,8,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,95,0,0,5,0,98,0,2,0,0,100,0,0,0,0,77,0,21,2,0,98,0,0,2,0,100,0,0,0,0,95,0,0,5,0,98,0,2,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,23,34,10,2,31,49,21,27,3,0,100,0,0,0,0,100,0,0,0,0,82,0,0,0,18,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,69,0,0,0,31,100,0,0,0,0,90,10,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,37,15,5,23,29,27,25,18,1,87,0,0,11,2,89,2,0,6,3,85,5,2,0,8,42,0,57,1,0,95,3,2,0,0,92,5,0,3,0,94,0,6,0,0,81,10,2,2,5,83,2,8,0,7,35,1,62,2,0,92,6,2,0,0,89,9,0,2,0,95,5
