,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,21,33,15,4,27,26,23,32,19,0,97,0,1,2,0,97,0,0,3,0,94,0,1,5,0,44,0,1,55,0,99,0,1,0,0,97,0,0,3,0,88,5,3,3,1,97,3,0,0,0,96,0,0,4,0,34,0,1,65,0,94,0,3,1,2,94,0,0,5,1,96,4
1,Chernihivs'ka oblast,UA-74,22,30,19,2,27,22,22,24,32,0,93,0,0,7,0,86,7,0,0,7,40,0,0,60,0,93,7,0,0,0,86,7,7,0,0,100,0,0,0,0,100,0,0,0,0,93,7,0,0,0,30,2,0,68,0,86,7,7,0,0,86,7,7,0,0,100,0,0,0,0,93,7
2,Chernivets'ka oblast,UA-77,22,33,15,3,27,23,23,38,15,1,97,0,0,3,0,83,2,2,13,0,100,0,0,0,0,43,0,1,0,56,100,0,0,0,0,92,6,2,0,0,87,3,8,2,0,80,10,0,5,5,95,0,0,0,5,37,1,1,0,61,92,2,3,0,3,87,6,5,0,2,97,3
3,Crimea,UA-43,22,34,14,3,27,32,36,32,0,0,100,0,0,0,0,39,0,0,61,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,38,12,3,25,35,28,34,3,0,88,0,12,0,0,96,0,0,4,0,93,1,0,1,5,97,1,0,2,0,99,0,1,0,0,96,0,0,2,2,84,0,1,0,15,97,1,1,1,0,92,0,1,2,5,95,2,0,3,0,98,0,1,0,1,93,0,1,2,4,98,2
5,Donetsk Oblast,UA-14,20,33,17,5,25,36,39,25,0,0,92,0,0,8,0,93,0,0,6,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,89,10,0,0,1,99,1,0,0,0,99,0,0,1,0,100,0,0,0,0,99,0,0,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,19,32,20,4,25,25,29,31,15,0,96,0,3,1,0,90,4,1,5,0,89,0,4,3,4,97,2,0,0,1,54,0,1,0,45,97,1,0,0,2,89,4,1,3,3,83,5,0,11,1,93,0,0,3,4,97,2,0,0,1,42,0,0,0,58,93,3,3,0,1,93,7
7,Kharkiv Oblast,UA-63,18,28,18,0,36,31,26,35,1,7,98,0,2,0,0,96,2,0,2,0,100,0,0,0,0,96,0,0,4,0,98,0,2,0,0,100,0,0,0,0,76,0,22,1,1,98,0,0,2,0,100,0,0,0,0,96,0,0,4,0,96,0,2,0,2,100,0,0,0,0,98,2
8,Khersons'ka oblast,UA-65,23,36,13,2,26,50,20,26,4,0,100,0,0,0,0,100,0,0,0,0,79,0,3,0,18,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,68,0,0,0,32,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,34,14,5,26,26,25,27,22,0,88,1,0,8,3,94,1,0,4,1,88,5,3,0,4,47,0,53,0,0,95,3,2,0,0,95,3,0,2,0,90,3,4,3,0,80,9,3,6,2,88,1,6,0,5,39,0,60,1,0,94,5,1,0,0,92,5,2,1,0,92,8
10,Kirovohrads'ka oblast,UA-35,25,35,17,1,22,31,34,24,10,1,98,0,0,2,0,90,5,0,3,2,92,0,2,0,6,90,5,0,5,0,100,0,0,0,0,59,0,0,41,0,90,3,5,2,0,90,5,0,5,0,92,3,0,0,5,79,10,5,4,2,100,0,0,0,0,50,1,0,49,0,98,2
11,Kyiv city,UA-30,18,35,16,2,29,16,15,17,52,0,100,0,0,0,0,97,0,0,3,0,94,0,0,3,3,93,1,0,5,1,98,1,0,1,0,100,0,0,0,0,88,10,2,0,0,99,0,0,1,0,92,0,1,4,3,91,1,1,5,2,94,4,1,1,0,100,0,0,0,0,83,17
12,Kyivs'ka oblast,UA-32,18,38,18,3,23,18,15,17,50,0,96,1,0,2,1,95,1,0,3,1,97,1,2,0,0,98,0,0,2,0,95,2,2,1,0,98,1,0,1,0,50,49,1,0,0,95,2,2,1,0,89,3,4,4,0,95,2,0,2,1,95,2,2,1,0,97,1,0,1,1,44,56
13,Luhans'ka oblast,UA-09,24,39,12,0,25,38,34,27,1,0,100,0,0,0,0,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,21,34,16,3,26,22,21,35,22,0,95,2,1,0,2,49,49,0,2,0,87,6,2,2,3,94,0,3,3,0,91,4,0,4,1,92,1,1,0,6,88,5,3,3,1,42,1,0,56,1,85,3,5,4,3,90,2,4,4,0,85,5,1,6,3,88,2,2,0,8,90,10
15,Mykolaivs'ka oblast,UA-48,24,26,14,5,31,26,29,43,2,0,96,4,0,0,0,52,4,37,7,0,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,4,8,0,48,2,0,4,46,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,20,36,15,4,25,31,33,36,0,0,87,12,0,1,0,91,0,4,5,0,95,2,2,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,79,0,0,21,0,93,3,0,0,4,95,0,4,0,1,100,0,0,0,0,100,0,0,0,0,98,0,0,1,1,99,1
17,Poltavs'ka oblast,UA-53,21,31,16,2,30,28,31,29,11,1,94,1,0,3,2,96,0,0,4,0,91,0,5,1,3,62,35,1,1,1,92,0,7,0,1,98,0,0,1,1,88,2,8,2,0,92,4,3,1,0,92,1,0,4,3,51,47,1,0,1,88,0,10,0,2,95,0,0,1,4,95,5
18,Rivnens'ka oblast,UA-56,18,37,17,3,25,27,23,22,27,1,99,0,0,1,0,92,1,3,4,0,99,0,1,0,0,99,0,1,0,0,44,0,0,56,0,93,0,0,0,7,86,8,5,0,1,84,3,0,8,5,99,0,1,0,0,92,5,3,0,0,35,0,0,65,0,92,1,0,0,7,86,14
19,Sevastopol' city,UA-40,15,34,22,4,25,30,37,31,2,0,100,0,0,0,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,34,17,1,29,26,35,28,10,1,91,4,0,5,0,100,0,0,0,0,96,0,0,4,0,96,4,0,0,0,35,0,65,0,0,100,0,0,0,0,91,0,4,5,0,96,4,0,0,0,96,0,0,4,0,87,9,4,0,0,28,0,72,0,0,100,0,0,0,0,100,0
