,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,18,36,26,3,17,27,26,28,19,0,100,0,0,0,0,96,0,0,2,2,98,2,0,0,0,40,0,0,60,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,2,5,2,0,30,0,0,70,0,100,0,0,0,0,98,0,0,2,0,98,2
1,Chernihivs'ka oblast,UA-74,10,28,29,0,33,21,25,30,24,0,100,0,0,0,0,100,0,0,0,0,57,0,0,43,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,43,0,0,57,0,96,0,4,0,0,100,0,0,0,0,100,0,0,0,0,83,17
2,Chernivets'ka oblast,UA-77,18,38,14,1,29,34,32,24,10,0,100,0,0,0,0,96,0,0,4,0,96,4,0,0,0,43,0,0,0,57,100,0,0,0,0,92,8,0,0,0,96,0,0,4,0,100,0,0,0,0,92,0,8,0,0,36,0,0,1,63,92,0,4,0,4,92,8,0,0,0,100,0
3,Crimea,UA-43,21,30,13,5,31,29,38,33,0,0,100,0,0,0,0,39,0,0,61,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,33,16,3,30,31,34,32,3,0,85,0,14,0,1,98,0,1,0,1,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,81,1,1,0,17,96,0,2,1,1,98,2,0,0,0,100,0,0,0,0,98,0,1,0,1,100,0,0,0,0,97,3
5,Donetsk Oblast,UA-14,24,31,16,2,27,33,32,33,2,0,91,0,0,9,0,97,0,0,3,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,84,14,0,2,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,22,40,9,4,25,30,25,35,10,0,100,0,0,0,0,96,3,1,0,0,100,0,0,0,0,97,0,2,1,0,53,0,0,0,47,99,0,1,0,0,99,0,0,0,1,94,0,0,5,1,99,0,0,0,1,97,0,2,1,0,43,0,0,0,57,96,1,3,0,0,100,0
7,Kharkiv Oblast,UA-63,17,34,15,3,31,30,30,36,1,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,12,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,17,38,20,0,25,36,25,34,5,0,100,0,0,0,0,97,0,0,3,0,79,0,0,0,21,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,58,0,0,0,42,100,0,0,0,0,94,0,0,3,3,100,0,0,0,0,97,3
9,Khmel'nyts'ka oblast,UA-68,22,38,9,4,27,31,17,31,21,0,94,3,3,0,0,100,0,0,0,0,94,6,0,0,0,37,0,62,1,0,97,0,0,0,3,89,11,0,0,0,89,2,3,3,3,97,3,0,0,0,86,0,14,0,0,29,0,70,1,0,89,3,0,6,2,80,20,0,0,0,94,6
