,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,16,36,22,2,24,33,25,28,14,0,100,0,0,0,0,99,1,0,0,0,99,0,1,0,0,44,1,0,55,0,100,0,0,0,0,100,0,0,0,0,94,2,1,3,0,97,0,0,3,0,97,0,1,2,0,36,1,0,63,0,99,1,0,0,0,95,3,2,0,0,97,3
1,Chernihivs'ka oblast,UA-74,20,38,20,5,17,25,26,30,19,0,100,0,0,0,0,100,0,0,0,0,59,0,0,41,0,98,2,0,0,0,95,0,5,0,0,100,0,0,0,0,91,7,0,0,2,100,0,0,0,0,51,1,0,48,0,93,2,0,5,0,95,0,5,0,0,98,0,2,0,0,91,9
2,Chernivets'ka oblast,UA-77,19,30,19,4,28,28,32,34,6,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,59,0,1,0,40,99,0,0,0,1,99,0,1,0,0,99,0,0,1,0,99,0,0,1,0,100,0,0,0,0,56,0,1,0,43,97,0,0,2,1,95,2,3,0,0,99,1
3,Crimea,UA-43,23,29,17,1,30,27,38,34,1,0,100,0,0,0,0,40,0,0,60,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,31,18,4,25,31,32,35,2,0,95,0,5,0,0,99,0,0,1,0,100,0,0,0,0,99,1,0,0,0,99,0,0,1,0,100,0,0,0,0,93,0,1,0,6,99,1,0,0,0,100,0,0,0,0,97,2,0,0,1,98,0,0,0,2,100,0,0,0,0,100,0
5,Donetsk Oblast,UA-14,18,33,18,2,29,35,32,33,0,0,93,0,1,6,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,92,8,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,17,36,19,3,25,29,31,33,7,0,100,0,0,0,0,96,4,0,0,0,98,1,0,0,1,99,0,0,0,1,48,0,0,0,52,95,2,3,0,0,99,1,0,0,0,89,1,2,8,0,95,0,4,0,1,96,0,0,0,4,39,0,0,0,61,95,2,3,0,0,95,5
7,Kharkiv Oblast,UA-63,17,35,16,4,28,31,33,35,0,1,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,94,0,6,0,0,98,0,0,2,0,100,0,0,0,0,98,1,1,0,0,98,0,2,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,25,29,16,3,27,31,31,33,5,0,100,0,0,0,0,98,0,0,2,0,79,0,0,0,21,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,67,0,1,2,30,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,93,7
9,Khmel'nyts'ka oblast,UA-68,18,39,19,0,24,39,27,24,10,0,100,0,0,0,0,92,6,0,2,0,98,2,0,0,0,39,0,60,0,1,94,2,0,2,2,96,4,0,0,0,100,0,0,0,0,92,0,2,6,0,98,0,2,0,0,31,0,68,0,1,87,5,4,2,2,89,10,0,0,1,96,4
10,Kirovohrads'ka oblast,UA-35,15,41,15,5,24,39,32,25,4,0,97,0,0,0,3,93,0,4,0,3,90,7,3,0,0,93,3,0,4,0,97,0,3,0,0,54,0,0,46,0,97,0,3,0,0,90,0,3,3,4,90,3,7,0,0,90,3,0,7,0,97,0,3,0,0,41,0,0,59,0,97,3
11,Kyiv city,UA-30,20,33,18,3,26,21,22,23,34,0,100,0,0,0,0,98,2,0,0,0,98,1,0,1,0,98,0,1,1,0,97,1,0,1,1,98,0,0,1,1,97,2,1,0,0,96,0,0,4,0,96,0,1,2,1,96,1,2,1,0,95,2,0,2,1,96,1,1,0,2,95,5
12,Kyivs'ka oblast,UA-32,15,39,17,4,25,24,17,20,39,0,100,0,0,0,0,98,0,1,1,0,99,0,1,0,0,97,1,1,1,0,96,3,0,0,1,100,0,0,0,0,64,35,0,1,0,96,0,0,4,0,100,0,0,0,0,96,0,3,1,0,92,5,2,0,1,99,0,1,0,0,56,44
13,Luhans'ka oblast,UA-09,23,34,13,1,29,37,32,31,0,0,100,0,0,0,0,92,0,0,3,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,88,12,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
