,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,19,34,19,3,25,32,28,28,12,0,94,1,1,3,1,100,0,0,0,0,93,1,4,2,0,50,0,0,50,0,100,0,0,0,0,95,0,0,4,1,90,5,1,3,1,94,4,1,1,0,95,0,2,3,0,40,0,0,59,1,99,1,0,0,0,94,0,0,4,2,95,5
1,Chernihivs'ka oblast,UA-74,34,30,12,5,19,25,32,18,25,0,100,0,0,0,0,92,0,0,8,0,42,0,1,55,2,96,0,0,4,0,96,4,0,0,0,100,0,0,0,0,96,0,0,0,4,92,0,8,0,0,35,0,0,64,1,96,0,0,4,0,96,4,0,0,0,100,0,0,0,0,96,4
2,Chernivets'ka oblast,UA-77,24,30,17,6,23,26,33,33,8,0,100,0,0,0,0,93,0,0,2,5,96,0,2,0,2,48,0,1,0,51,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,96,0,0,2,2,93,5,0,0,2,42,0,1,1,56,96,0,0,0,4,96,0,0,2,2,96,4
3,Crimea,UA-43,26,31,15,2,26,32,38,30,0,0,100,0,0,0,0,45,0,0,55,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,23,32,19,3,23,35,33,30,2,0,88,0,10,1,1,97,2,0,0,1,94,1,1,2,2,97,2,1,0,0,99,1,0,0,0,98,0,0,1,1,85,0,3,0,12,92,1,3,4,0,94,1,2,2,1,96,3,1,0,0,98,2,0,0,0,98,0,0,1,1,99,1
5,Donetsk Oblast,UA-14,27,31,16,2,24,33,31,36,0,0,90,0,1,9,0,98,0,0,2,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,89,11,0,0,0,99,0,0,1,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,18,37,16,3,26,32,30,31,7,0,94,0,2,4,0,97,3,0,0,0,96,1,3,0,0,97,1,0,1,1,63,0,0,0,37,96,3,0,0,1,94,1,1,2,2,89,3,1,7,0,98,0,1,0,1,96,3,0,1,0,51,0,0,0,49,94,3,1,0,2,96,4
7,Kharkiv Oblast,UA-63,18,36,15,3,28,34,37,24,1,4,98,0,0,2,0,99,0,0,1,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,99,0,0,0,1,82,0,15,1,2,96,3,0,1,0,99,0,0,0,1,99,1,0,0,0,100,0,0,0,0,96,1,0,1,2,99,1
8,Khersons'ka oblast,UA-65,27,31,13,6,23,41,24,35,0,0,95,5,0,0,0,100,0,0,0,0,73,0,0,0,27,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,0,0,9,0,100,0,0,0,0,61,0,0,0,39,95,0,5,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,25,35,15,4,21,29,35,25,11,0,95,1,1,0,3,98,2,0,0,0,94,0,2,1,3,48,1,51,0,0,94,4,0,1,1,92,5,0,2,1,94,1,3,1,1,92,0,2,6,0,91,0,3,2,4,40,1,59,0,0,93,5,0,1,1,91,5,0,2,2,99,1
10,Kirovohrads'ka oblast,UA-35,23,31,21,4,21,32,36,22,10,0,92,2,2,2,2,94,0,2,0,4,96,0,4,0,0,100,0,0,0,0,100,0,0,0,0,53,0,0,47,0,90,0,4,4,2,88,2,4,4,2,94,4,0,0,2,96,0,0,4,0,94,4,2,0,0,41,0,1,58,0,98,2
11,Kyiv city,UA-30,18,32,18,3,29,15,15,19,51,0,94,1,0,4,1,90,6,2,2,0,94,4,1,1,0,98,0,1,1,0,93,4,0,3,0,96,1,1,1,1,87,9,2,1,1,85,5,1,7,2,90,1,6,3,0,95,1,1,3,0,88,6,1,3,2,93,2,1,1,3,85,15
12,Kyivs'ka oblast,UA-32,21,33,16,3,27,19,19,17,45,0,95,0,0,4,1,95,1,1,2,1,99,1,0,0,0,93,3,2,2,0,95,3,1,0,1,100,0,0,0,0,51,46,2,1,0,92,4,2,1,1,96,2,1,1,0,90,4,2,4,0,90,8,1,0,1,99,0,1,0,0,43,57
13,Luhans'ka oblast,UA-09,20,28,25,3,24,28,34,37,1,0,100,0,0,0,0,94,0,0,3,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,9,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,33,18,4,25,27,30,32,11,0,94,0,0,5,1,46,54,0,0,0,96,0,2,1,1,98,0,1,0,1,96,0,0,3,1,94,2,0,0,4,94,1,3,2,0,37,2,0,61,0,94,2,1,2,1,94,2,1,1,2,94,0,1,3,2,92,2,0,0,6,97,3
15,Mykolaivs'ka oblast,UA-48,22,32,20,1,25,31,32,31,6,0,97,0,0,3,0,73,0,27,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,97,0,0,3,0,97,3,0,0,0,55,2,0,2,41,97,3,0,0,0,97,0,0,3,0,100,0,0,0,0,97,0,0,3,0,94,6
16,Odessa Oblast,UA-51,23,29,19,3,26,30,35,33,2,0,80,20,0,0,0,94,3,3,0,0,97,1,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,74,0,0,26,0,92,0,2,3,3,97,0,2,0,1,100,0,0,0,0,100,0,0,0,0,97,0,2,0,1,100,0
17,Poltavs'ka oblast,UA-53,21,33,18,2,26,28,33,25,12,2,94,1,3,2,0,97,1,0,1,1,96,2,1,1,0,61,39,0,0,0,97,0,1,1,1,96,1,0,3,0,83,1,13,1,2,91,3,1,4,1,93,3,2,1,1,51,47,0,2,0,93,1,3,1,2,93,1,1,4,1,94,6
18,Rivnens'ka oblast,UA-56,20,36,17,6,21,29,30,28,13,0,96,0,1,3,0,98,2,0,0,0,99,1,0,0,0,98,0,0,2,0,38,1,0,61,0,95,1,0,0,4,92,1,3,1,3,90,4,1,5,0,98,1,1,0,0,95,0,2,3,0,33,1,0,66,0,93,1,0,0,6,92,8
19,Sevastopol' city,UA-40,30,28,17,5,20,31,40,29,0,0,100,0,0,0,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,24,31,20,3,22,32,32,28,8,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,98,2,0,0,0,61,0,39,0,0,100,0,0,0,0,93,7,0,0,0,98,0,0,0,2,96,0,0,4,0,98,2,0,0,0,47,0,53,0,0,100,0,0,0,0,93,7
21,Ternopil's'ka oblast,UA-61,21,36,18,1,24,35,29,27,8,1,96,0,0,3,1,92,4,0,0,4,96,0,1,1,2,96,0,3,0,1,96,2,1,0,1,46,54,0,0,0,95,0,3,1,1,90,2,1,7,0,91,7,0,1,1,96,0,3,0,1,96,2,1,0,1,39,61,0,0,0,94,6
22,Vinnyts'ka oblast,UA-05,23,35,16,2,24,29,30,29,11,1,97,0,1,2,0,98,1,0,1,0,42,57,1,0,0,100,0,0,0,0,96,2,1,0,1,99,0,1,0,0,91,4,4,0,1,95,3,0,2,0,35,0,65,0,0,99,1,0,0,0,95,3,1,0,1,98,0,1,0,1,88,12
