,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,23,37,16,2,22,28,32,34,6,0,98,0,2,0,0,98,0,2,0,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,63,0,0,37,0,91,0,5,2,2,98,0,0,0,2,98,0,0,2,0,94,2,0,4,0,98,0,0,2,0,56,0,1,43,0,98,2
11,Kyiv city,UA-30,22,30,15,3,30,16,17,17,50,0,97,1,1,1,0,97,0,0,1,2,96,1,1,2,0,97,0,1,1,1,96,2,1,1,0,100,0,0,0,0,90,8,0,2,0,95,2,0,2,1,94,3,2,1,0,95,1,1,2,1,95,2,1,1,1,98,0,0,0,2,88,12
12,Kyivs'ka oblast,UA-32,16,34,21,2,27,16,17,17,50,0,96,0,1,2,1,97,0,1,2,0,93,1,3,2,1,95,0,2,2,1,98,2,0,0,0,100,0,0,0,0,50,50,0,0,0,92,2,2,3,1,94,1,1,3,1,92,0,4,3,1,93,6,1,0,0,97,0,0,2,1,43,57
13,Luhans'ka oblast,UA-09,20,34,18,3,25,34,39,27,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,32,19,3,27,23,25,31,21,0,94,0,2,4,0,56,42,1,1,0,93,2,2,1,2,95,1,4,0,0,89,2,0,5,4,94,2,0,2,2,90,2,5,1,2,47,3,0,49,1,89,2,4,2,3,92,1,5,2,0,86,4,1,5,4,91,3,1,2,3,95,5
15,Mykolaivs'ka oblast,UA-48,23,25,23,3,26,22,41,30,7,0,100,0,0,0,0,70,0,30,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,62,0,0,0,38,97,3,0,0,0,94,0,0,6,0,100,0,0,0,0,97,0,0,0,3,97,3
16,Odessa Oblast,UA-51,23,33,12,2,30,36,34,28,2,0,85,15,0,0,0,96,1,0,2,1,95,1,2,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,81,0,0,19,0,95,1,1,2,1,96,1,1,0,2,97,0,0,1,2,100,0,0,0,0,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,18,34,19,2,27,30,31,29,9,1,95,1,2,1,1,93,1,1,2,3,98,0,1,1,0,63,36,0,1,0,93,0,4,2,1,98,0,1,1,0,91,1,4,2,2,95,2,1,1,1,94,3,1,2,0,55,44,0,1,0,90,1,5,2,2,98,0,1,1,0,99,1
18,Rivnens'ka oblast,UA-56,19,34,14,2,31,29,27,24,20,0,98,0,2,0,0,92,6,2,0,0,92,0,6,2,0,94,2,2,0,2,47,0,0,53,0,90,4,2,0,4,90,2,6,0,2,90,0,0,8,2,98,0,0,2,0,92,2,4,0,2,39,0,0,61,0,89,4,1,0,6,89,11
19,Sevastopol' city,UA-40,28,26,16,2,28,29,26,43,2,0,100,0,0,0,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,22,37,20,3,18,25,36,32,7,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,98,2,0,0,0,64,0,36,0,0,100,0,0,0,0,94,0,6,0,0,100,0,0,0,0,96,0,4,0,0,96,2,2,0,0,54,0,45,1,0,94,2,0,0,4,100,0
21,Ternopil's'ka oblast,UA-61,24,30,17,5,24,28,31,29,11,1,93,0,2,5,0,93,6,1,0,0,97,0,2,0,1,85,1,11,0,3,93,0,4,2,1,42,57,0,0,1,91,0,5,2,2,79,4,0,16,1,95,2,0,1,2,80,1,16,0,3,93,0,4,2,1,38,61,0,0,1,95,5
22,Vinnyts'ka oblast,UA-05,19,30,19,3,29,26,28,32,13,1,97,1,0,2,0,93,2,2,3,0,43,56,1,0,0,92,1,4,1,2,95,1,2,1,1,99,1,0,0,0,90,5,4,1,0,88,5,1,4,2,36,0,64,0,0,90,2,5,1,2,94,1,3,1,1,98,1,0,1,0,88,12
23,Volyns'ka oblast,UA-07,20,35,15,4,26,27,27,26,20,0,100,0,0,0,0,88,10,2,0,0,98,0,2,0,0,100,0,0,0,0,95,0,2,3,0,38,0,0,0,62,93,2,0,5,0,80,0,0,18,2,95,5,0,0,0,98,0,0,0,2,93,0,2,5,0,34,0,0,0,66,90,10
24,Zakarpats'ka oblast,UA-21,34,27,9,6,24,31,24,28,17,0,90,1,6,3,0,95,3,2,0,0,99,1,0,0,0,99,0,1,0,0,99,0,0,0,1,60,0,40,0,0,87,1,4,1,7,91,3,0,4,2,99,0,1,0,0,95,2,2,1,0,99,0,0,0,1,53,0,47,0,0,97,3
25,Zaporiz'ka oblast,UA-23,21,31,16,2,30,32,35,31,2,0,80,0,0,1,19,93,2,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,72,2,25,1,0,100,0,0,0,0,97,1,0,0,2,100,0,0,0,0,97,0,1,0,2,100,0
26,Zhytomyrs'ka oblast,UA-18,17,31,17,5,30,20,25,29,25,1,98,0,0,2,0,95,0,0,3,2,95,5,0,0,0,98,2,0,0,0,45,53,0,2,0,100,0,0,0,0,79,10,4,5,2,95,3,0,2,0,90,2,8,0,0,95,2,0,0,3,38,60,0,2,0,98,0,0,0,2,83,17
