,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,in2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,in3,Львівська область,Миколаївська область,Севастополь,Луганська область,in4,Вінницька область,Криму,Чернігівська область,Херсонська область,in5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,in6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,in7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,in8,Київська область,Харківська,Одеська,Дніпропетровська,in9,Донецька,Запорізька,Львівська,Миколаївська,in10,Луганська,Вінницька,Чернігівська,Херсонська,in11,Полтавська,Хмельницька,Черкаська,Чернівецька,in12,Житомирська,Сумська,Рівненська,Івано-Франківська,in13,Тернопільська,Закарпатська,Кіровоградська,Волинська,in14,Київська
10,Kirovohrads'ka oblast,UA-35,15,27,16,2,40,35,26,31,8,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,90,3,0,7,0,97,0,3,0,0,46,0,0,54,0,100,0,0,0,0,93,0,7,0,0,100,0,0,0,0,82,6,0,9,3,97,0,3,0,0,36,0,0,64,0,100,0
11,Kyiv city,UA-30,18,34,18,3,27,22,22,24,32,0,100,0,0,0,0,97,2,0,1,0,99,1,0,0,0,98,0,1,1,0,97,1,0,1,1,98,0,0,1,1,95,4,1,0,0,95,0,1,4,0,97,0,2,1,0,96,1,1,2,0,93,3,1,2,1,96,0,2,0,2,91,9
12,Kyivs'ka oblast,UA-32,20,32,19,4,25,21,24,22,33,0,100,0,0,0,0,100,0,0,0,0,97,1,1,1,0,99,0,0,1,0,97,2,0,1,0,97,1,0,1,1,70,30,0,0,0,99,0,0,1,0,97,0,1,1,1,97,0,0,3,0,94,3,2,1,0,97,1,0,1,1,58,42
13,Luhans'ka oblast,UA-09,22,32,19,2,25,31,37,32,0,0,100,0,0,0,0,95,0,0,2,3,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,98,0,2,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,34,17,5,26,29,27,36,8,0,99,0,0,0,1,42,58,0,0,0,100,0,0,0,0,99,0,0,0,1,96,0,0,3,1,96,1,0,0,3,98,0,1,1,0,35,0,1,64,0,99,1,0,0,0,99,0,0,0,1,92,0,1,4,3,92,4,1,0,3,98,2
15,Mykolaivs'ka oblast,UA-48,19,31,22,1,27,29,37,32,2,0,100,0,0,0,0,88,1,11,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,82,0,0,2,16,99,0,1,0,0,100,0,0,0,0,98,0,0,2,0,98,0,1,1,0,100,0
16,Odessa Oblast,UA-51,17,33,19,3,28,32,31,35,2,0,92,8,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,0,12,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,100,0,0,0,0,98,2
17,Poltavs'ka oblast,UA-53,20,32,19,3,26,30,32,31,7,0,99,0,1,0,0,100,0,0,0,0,99,1,0,0,0,68,32,0,0,0,99,0,0,1,0,98,0,1,1,0,99,0,0,0,1,99,0,0,1,0,98,0,2,0,0,56,44,0,0,0,98,0,1,1,0,98,0,1,1,0,98,2
18,Rivnens'ka oblast,UA-56,22,28,12,5,33,25,26,29,20,0,100,0,0,0,0,96,4,0,0,0,94,0,4,2,0,100,0,0,0,0,39,2,0,59,0,96,2,0,0,2,98,2,0,0,0,90,2,0,8,0,98,0,0,2,0,98,0,2,0,0,29,1,2,68,0,94,2,0,0,4,90,10
19,Sevastopol' city,UA-40,27,31,15,1,26,30,40,30,0,0,100,0,0,0,0,5,0,0,95,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,30,21,3,27,34,32,30,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,81,0,19,0,0,100,0,0,0,0,99,0,1,0,0,97,1,0,2,0,99,1,0,0,0,97,1,0,2,0,74,0,26,0,0,100,0,0,0,0,97,3
21,Ternopil's'ka oblast,UA-61,20,30,18,3,29,26,30,31,13,0,99,0,0,1,0,90,10,0,0,0,97,2,1,0,0,92,0,7,0,1,90,0,0,9,1,46,54,0,0,0,99,1,0,0,0,80,1,0,19,0,99,0,1,0,0,89,0,8,0,3,86,0,1,10,3,41,59,0,0,0,93,7
22,Vinnyts'ka oblast,UA-05,17,35,10,4,34,29,30,31,10,0,100,0,0,0,0,98,1,0,1,0,45,55,0,0,0,97,0,2,1,0,95,4,0,1,0,98,0,0,1,1,96,1,0,2,1,97,0,1,2,0,35,0,65,0,0,96,1,2,1,0,94,4,1,1,0,96,0,1,1,2,93,7
23,Volyns'ka oblast,UA-07,22,35,10,0,33,30,23,27,20,0,100,0,0,0,0,94,3,0,3,0,97,0,0,0,3,94,0,6,0,0,85,3,3,9,0,27,0,0,0,73,94,3,3,0,0,85,0,0,15,0,97,0,0,0,3,94,0,6,0,0,78,2,3,17,0,22,0,0,0,78,87,13
24,Zakarpats'ka oblast,UA-21,41,29,10,2,18,31,34,32,3,0,99,1,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,1,1,67,0,33,0,0,96,1,0,3,0,96,0,1,3,0,100,0,0,0,0,98,0,1,1,0,98,0,0,1,1,64,0,36,0,0,98,2
25,Zaporiz'ka oblast,UA-23,18,32,18,4,28,34,36,29,1,0,91,0,1,0,8,99,0,0,1,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,1,1,1,85,0,15,0,0,99,0,0,0,1,98,1,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,17,32,23,2,26,30,24,23,23,0,100,0,0,0,0,98,2,0,0,0,98,2,0,0,0,89,0,9,2,0,37,63,0,0,0,98,0,2,0,0,94,4,2,0,0,96,0,0,4,0,93,0,7,0,0,87,0,11,2,0,31,69,0,0,0,98,0,2,0,0,84,16
