,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,20,35,12,4,29,33,26,31,10,0,93,5,1,1,0,93,4,1,1,1,95,0,1,4,0,60,0,0,40,0,97,0,0,3,0,93,0,0,7,0,89,4,1,5,1,93,2,0,4,1,94,1,1,4,0,52,1,0,47,0,95,0,1,4,0,93,0,0,7,0,93,7
1,Chernihivs'ka oblast,UA-74,13,40,16,2,29,30,25,20,25,0,100,0,0,0,0,97,3,0,0,0,53,1,0,46,0,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,94,3,3,0,0,97,0,0,3,0,45,0,1,54,0,97,0,3,0,0,94,0,3,3,0,91,0,3,0,6,94,6
2,Chernivets'ka oblast,UA-77,27,26,14,4,29,26,27,33,14,0,95,0,0,5,0,95,3,2,0,0,98,2,0,0,0,47,0,1,0,52,100,0,0,0,0,87,2,11,0,0,100,0,0,0,0,85,5,3,2,5,87,5,3,5,0,41,0,1,1,57,98,0,0,0,2,81,2,13,2,2,98,2
3,Crimea,UA-43,25,28,18,4,25,26,39,35,0,0,100,0,0,0,0,32,0,0,68,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,34,15,3,27,34,36,28,2,0,82,0,14,2,2,95,3,0,2,0,99,0,0,1,0,100,0,0,0,0,97,0,1,0,2,97,1,1,0,1,80,0,1,0,19,89,2,3,5,1,98,0,1,0,1,100,0,0,0,0,97,0,1,0,2,96,0,2,0,2,98,2
5,Donetsk Oblast,UA-14,20,36,15,2,27,41,30,29,0,0,91,0,0,9,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,89,10,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,18,35,16,2,29,27,30,34,9,0,96,0,3,1,0,93,5,1,0,1,95,0,1,2,2,97,1,0,0,2,54,0,0,0,46,93,4,2,0,1,91,1,4,1,3,87,2,0,9,2,95,1,0,2,2,96,2,0,0,2,44,0,0,0,56,89,3,5,1,2,98,2
7,Kharkiv Oblast,UA-63,22,28,18,3,29,32,27,33,1,7,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,99,0,1,0,0,71,2,26,0,1,99,1,0,0,0,100,0,0,0,0,97,3,0,0,0,91,4,3,2,0,99,0,1,0,0,93,7
8,Khersons'ka oblast,UA-65,16,37,14,2,31,41,31,28,0,0,100,0,0,0,0,87,0,0,13,0,73,0,0,0,27,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,57,0,8,0,35,100,0,0,0,0,100,0,0,0,0,93,0,0,7,0,100,0
9,Khmel'nyts'ka oblast,UA-68,22,32,16,3,27,28,28,29,15,0,99,0,1,0,0,97,1,0,0,2,95,1,3,0,1,45,0,55,0,0,98,0,0,1,1,94,5,0,0,1,97,1,1,0,1,94,1,0,5,0,93,3,1,1,2,39,0,61,0,0,95,3,0,1,1,92,6,1,0,1,98,2
10,Kirovohrads'ka oblast,UA-35,21,36,15,3,25,28,36,25,11,0,98,0,2,0,0,90,0,2,3,5,100,0,0,0,0,95,0,0,5,0,98,0,2,0,0,57,0,0,43,0,95,3,0,0,2,95,0,3,0,2,90,6,0,2,2,95,0,0,5,0,95,3,2,0,0,46,1,1,52,0,92,8
11,Kyiv city,UA-30,17,34,18,3,28,15,14,18,53,0,98,1,0,0,1,98,0,1,1,0,97,0,1,2,0,95,0,0,4,1,98,0,2,0,0,97,0,0,2,1,89,8,1,2,0,95,1,1,2,1,93,0,2,5,0,91,1,0,7,1,95,1,3,0,1,93,0,2,2,3,87,13
12,Kyivs'ka oblast,UA-32,19,31,19,4,27,17,20,22,41,0,97,0,1,2,0,94,1,1,4,0,94,2,1,3,0,99,0,0,1,0,93,3,2,2,0,95,1,3,1,0,53,46,1,0,0,92,3,1,2,2,94,0,3,3,0,96,0,0,3,1,91,4,3,2,0,94,2,3,1,0,42,58
13,Luhans'ka oblast,UA-09,31,31,17,1,20,30,40,30,0,0,100,0,0,0,0,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,8,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,34,18,3,27,26,27,29,18,0,96,0,1,3,0,55,45,0,0,0,95,1,1,1,2,96,0,2,1,1,92,1,1,4,2,91,1,3,3,2,89,4,4,2,1,46,2,1,51,0,94,0,2,2,2,91,1,3,3,2,87,3,2,5,3,87,3,4,2,4,93,7
15,Mykolaivs'ka oblast,UA-48,21,31,16,1,31,30,33,35,2,0,97,0,0,3,0,57,0,39,4,0,97,0,3,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,49,1,0,2,48,97,3,0,0,0,97,0,0,3,0,100,0,0,0,0,97,0,0,0,3,100,0
16,Odessa Oblast,UA-51,26,32,14,3,25,29,33,37,1,0,86,14,0,0,0,96,1,0,3,0,96,1,2,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,76,1,0,23,0,96,0,3,0,1,92,1,3,1,3,100,0,0,0,0,97,0,2,0,1,98,0,1,1,0,99,1
17,Poltavs'ka oblast,UA-53,20,36,15,3,26,31,28,28,12,1,92,0,1,6,1,97,1,0,1,1,94,0,4,1,1,60,40,0,0,0,99,0,1,0,0,98,0,0,2,0,87,5,4,0,4,89,7,1,3,0,95,1,0,3,1,49,50,0,1,0,94,0,5,1,0,95,0,0,4,1,92,8
18,Rivnens'ka oblast,UA-56,22,35,17,2,24,26,28,26,20,0,95,0,2,3,0,99,0,0,0,1,95,0,4,1,0,97,0,2,0,1,36,0,0,64,0,91,2,0,0,7,97,0,1,0,2,91,5,0,4,0,91,2,4,3,0,97,0,1,0,2,30,0,0,70,0,79,4,1,0,16,97,3
19,Sevastopol' city,UA-40,16,33,22,4,25,38,38,24,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
