,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,23,36,20,1,20,28,30,24,18,0,99,0,1,0,0,97,0,0,0,3,95,0,4,0,1,48,1,0,51,0,100,0,0,0,0,95,0,0,5,0,94,5,0,0,1,97,0,2,1,0,92,3,3,0,2,41,1,0,58,0,100,0,0,0,0,94,1,0,5,0,95,5
1,Chernihivs'ka oblast,UA-74,31,38,9,3,19,33,19,32,14,2,100,0,0,0,0,98,0,0,2,0,52,1,0,46,1,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,95,0,5,0,0,100,0,0,0,0,45,0,1,53,1,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,23,30,15,6,26,29,33,31,7,0,97,0,0,3,0,100,0,0,0,0,94,3,3,0,0,54,0,1,0,45,100,0,0,0,0,91,3,6,0,0,100,0,0,0,0,89,3,3,2,3,94,0,3,0,3,46,0,3,0,51,94,0,0,3,3,82,6,8,2,2,97,3
3,Crimea,UA-43,21,36,17,2,24,35,27,38,0,0,100,0,0,0,0,39,0,0,61,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,35,15,4,25,35,30,33,2,0,84,0,14,0,2,97,0,2,1,0,96,0,0,1,3,99,0,0,0,1,98,0,0,2,0,97,0,3,0,0,81,1,0,0,18,95,0,3,1,1,95,0,1,1,3,99,0,0,0,1,98,0,0,2,0,97,0,3,0,0,98,2
5,Donetsk Oblast,UA-14,22,38,17,3,20,39,32,28,1,0,99,0,0,1,0,99,0,0,1,0,99,0,1,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,22,38,14,4,22,32,30,28,10,0,98,0,0,2,0,89,7,0,2,2,98,0,0,0,2,95,1,1,0,3,58,0,0,0,42,98,1,0,0,1,94,3,1,1,1,88,2,0,10,0,95,2,0,0,3,94,1,1,0,4,51,0,0,0,49,98,1,0,0,1,95,5
7,Kharkiv Oblast,UA-63,25,37,15,0,23,37,30,23,4,6,99,0,1,0,0,100,0,0,0,0,99,1,0,0,0,97,2,0,1,0,99,0,1,0,0,100,0,0,0,0,84,0,15,0,1,100,0,0,0,0,99,0,1,0,0,97,2,0,1,0,95,0,5,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,28,33,17,5,17,38,31,29,2,0,100,0,0,0,0,100,0,0,0,0,87,0,0,0,13,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,7,0,0,0,82,0,0,0,18,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,19,35,20,2,24,35,30,28,7,0,100,0,0,0,0,99,1,0,0,0,94,1,3,1,1,50,0,49,0,1,94,1,0,4,1,99,0,0,0,1,98,1,0,1,0,98,0,0,2,0,97,0,1,1,1,45,0,54,0,1,93,2,0,4,1,98,0,1,0,1,99,1
10,Kirovohrads'ka oblast,UA-35,16,34,19,3,28,29,30,35,6,0,100,0,0,0,0,100,0,0,0,0,94,0,6,0,0,100,0,0,0,0,100,0,0,0,0,56,0,0,44,0,92,0,8,0,0,97,0,3,0,0,97,3,0,0,0,94,0,0,3,3,94,0,0,3,3,48,0,0,52,0,100,0
