,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,17,37,17,2,27,31,23,26,20,0,99,0,0,0,1,97,2,0,1,0,95,2,0,3,0,52,0,0,48,0,92,3,1,4,0,100,0,0,0,0,95,3,0,0,2,92,2,1,5,0,92,0,4,3,1,42,1,0,57,0,89,7,1,3,0,95,3,2,0,0,97,3
1,Chernihivs'ka oblast,UA-74,31,15,19,0,35,16,36,33,15,0,81,0,0,19,0,100,0,0,0,0,34,0,8,58,0,100,0,0,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,0,0,74,26,0,0,0,36,0,0,64,0,100,0,0,0,0,81,10,0,9,0,81,9,0,0,10,100,0
2,Chernivets'ka oblast,UA-77,20,34,14,4,28,27,31,32,10,0,98,2,0,0,0,93,0,2,2,3,93,2,5,0,0,64,0,0,0,36,93,0,2,0,5,98,2,0,0,0,91,7,0,2,0,93,0,0,2,5,93,2,5,0,0,54,0,1,1,44,85,4,2,4,5,91,2,5,0,2,87,13
3,Crimea,UA-43,22,31,18,2,27,33,34,33,0,0,100,0,0,0,0,41,0,0,59,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,32,20,3,26,32,31,34,3,0,89,0,10,0,1,94,2,1,3,0,98,1,0,0,1,98,1,1,0,0,100,0,0,0,0,100,0,0,0,0,85,1,0,0,14,93,2,1,3,1,97,0,2,0,1,97,1,2,0,0,98,2,0,0,0,98,0,1,0,1,98,2
5,Donetsk Oblast,UA-14,20,36,16,2,26,35,30,34,1,0,93,0,0,7,0,95,0,0,4,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,13,0,0,0,97,1,2,0,0,98,1,0,0,1,99,0,0,1,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,37,17,4,24,26,23,36,15,0,97,1,1,1,0,95,3,1,1,0,97,0,1,0,2,100,0,0,0,0,66,1,0,1,32,97,2,1,0,0,90,6,0,3,1,94,1,1,3,1,96,0,2,0,2,99,0,1,0,0,47,1,1,1,50,94,2,1,0,3,90,10
7,Kharkiv Oblast,UA-63,20,34,15,2,29,30,30,35,0,5,100,0,0,0,0,99,0,0,0,1,99,0,0,1,0,97,2,0,1,0,100,0,0,0,0,100,0,0,0,0,83,0,17,0,0,96,3,0,1,0,97,2,0,1,0,97,2,0,1,0,99,1,0,0,0,99,0,1,0,0,97,3
8,Khersons'ka oblast,UA-65,23,35,12,3,27,42,32,24,2,0,100,0,0,0,0,79,0,13,8,0,79,0,4,0,17,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,0,5,79,0,0,4,17,56,0,0,0,44,100,0,0,0,0,91,4,0,5,0,95,0,5,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,15,35,20,5,25,30,25,28,17,0,100,0,0,0,0,95,2,0,1,2,95,1,4,0,0,44,0,56,0,0,84,10,0,6,0,92,8,0,0,0,90,4,4,1,1,84,1,1,14,0,93,2,3,2,0,35,0,65,0,0,74,16,3,7,0,87,11,0,1,1,88,12
