,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,21,36,14,3,26,28,26,31,15,0,98,1,0,0,1,96,1,0,0,3,96,2,1,1,0,49,0,0,51,0,98,1,1,0,0,99,0,0,1,0,98,0,1,1,0,89,1,4,1,5,92,3,2,3,0,36,0,1,63,0,98,1,1,0,0,92,1,1,1,5,94,6
1,Chernihivs'ka oblast,UA-74,20,31,16,2,31,37,35,14,14,0,94,6,0,0,0,100,0,0,0,0,33,0,0,67,0,100,0,0,0,0,94,0,6,0,0,100,0,0,0,0,94,0,0,6,0,100,0,0,0,0,29,0,0,71,0,94,6,0,0,0,94,0,6,0,0,100,0,0,0,0,94,6
2,Chernivets'ka oblast,UA-77,20,31,17,2,30,28,32,30,10,0,92,2,2,4,0,98,0,0,0,2,96,2,0,0,2,60,0,1,0,39,94,0,0,2,4,96,4,0,0,0,87,4,1,4,4,90,4,2,0,4,92,4,2,0,2,49,1,3,0,47,88,0,0,6,6,96,4,0,0,0,96,4
3,Crimea,UA-43,23,32,23,3,19,33,37,30,0,0,100,0,0,0,0,44,0,0,56,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,36,16,3,26,33,28,33,6,0,91,0,8,1,0,97,0,0,3,0,95,0,2,1,2,98,0,0,2,0,98,0,0,1,1,98,2,0,0,0,85,1,1,0,13,95,3,1,1,0,96,0,0,2,2,95,2,1,1,1,95,3,0,1,1,97,2,0,0,1,98,2
5,Donetsk Oblast,UA-14,22,38,15,4,21,39,34,26,1,0,92,0,0,8,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,90,9,0,1,0,100,0,0,0,0,99,1,0,0,0,97,2,0,0,1,99,0,0,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,36,16,2,25,29,31,30,10,0,99,0,0,1,0,88,9,0,1,2,96,0,3,0,1,99,0,0,0,1,63,0,0,2,35,95,1,2,0,2,93,3,2,1,1,83,2,0,12,3,95,2,2,0,1,97,1,1,0,1,49,0,0,1,50,89,2,3,1,5,93,7
7,Kharkiv Oblast,UA-63,17,35,20,1,27,31,30,30,1,8,98,0,1,1,0,94,1,0,5,0,96,0,1,0,3,96,1,3,0,0,100,0,0,0,0,100,0,0,0,0,73,1,25,0,1,93,1,1,4,1,98,0,0,0,2,96,1,3,0,0,100,0,0,0,0,98,0,1,0,1,99,1
8,Khersons'ka oblast,UA-65,22,39,10,2,27,31,32,34,3,0,95,5,0,0,0,91,0,4,5,0,68,0,3,0,29,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,91,0,0,0,9,58,0,0,0,42,100,0,0,0,0,95,0,5,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,35,10,4,30,30,25,30,15,0,97,0,0,3,0,90,1,1,6,2,97,0,0,3,0,47,0,53,0,0,93,4,0,2,1,93,4,1,1,1,98,1,1,0,0,91,3,1,1,4,91,2,2,5,0,39,0,61,0,0,90,3,1,4,2,91,5,2,1,1,98,2
10,Kirovohrads'ka oblast,UA-35,19,34,15,4,28,30,25,34,10,1,91,0,7,2,0,93,2,5,0,0,93,5,2,0,0,98,2,0,0,0,100,0,0,0,0,68,0,0,32,0,84,4,5,0,7,84,2,2,7,5,95,0,5,0,0,95,2,0,3,0,100,0,0,0,0,62,1,0,37,0,93,7
11,Kyiv city,UA-30,17,36,13,3,31,17,18,20,45,0,99,0,1,0,0,98,1,0,1,0,96,1,1,2,0,99,0,0,1,0,97,3,0,0,0,97,1,0,0,2,92,6,1,1,0,96,0,0,3,1,92,0,3,4,1,98,0,1,1,0,94,3,0,2,1,95,1,1,0,3,89,11
12,Kyivs'ka oblast,UA-32,24,29,13,4,30,20,20,21,39,0,99,0,0,1,0,96,0,0,3,1,88,7,3,1,1,96,1,0,3,0,99,0,1,0,0,99,0,0,1,0,47,52,1,0,0,98,1,0,0,1,87,3,8,1,1,96,1,0,3,0,93,1,5,1,0,99,0,0,1,0,37,63
13,Luhans'ka oblast,UA-09,24,31,18,3,24,29,38,32,1,0,100,0,0,0,0,96,0,0,2,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,2,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,17,36,16,3,28,27,27,32,14,0,94,0,1,4,1,55,43,1,0,1,94,2,1,2,1,96,1,1,1,1,92,1,1,4,2,90,2,3,0,5,93,3,1,1,2,46,1,0,51,2,89,2,3,4,2,92,2,3,2,1,88,1,2,7,2,87,4,3,0,6,93,7
15,Mykolaivs'ka oblast,UA-48,20,31,20,1,28,34,40,22,4,0,97,3,0,0,0,58,0,36,6,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,87,0,0,10,3,50,0,0,1,49,93,0,0,0,7,90,10,0,0,0,100,0,0,0,0,93,0,0,3,4,97,3
16,Odessa Oblast,UA-51,19,36,16,3,26,33,30,34,3,0,92,8,0,0,0,96,0,2,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,85,1,0,14,0,96,0,0,0,4,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
17,Poltavs'ka oblast,UA-53,20,35,18,2,25,30,30,30,8,2,96,0,3,1,0,96,0,0,3,1,96,0,1,3,0,61,38,0,0,1,95,0,2,3,0,96,1,0,2,1,82,5,10,1,2,95,3,0,1,1,93,3,0,4,0,49,51,0,0,0,91,0,5,4,0,95,1,1,1,2,93,7
18,Rivnens'ka oblast,UA-56,19,36,15,4,26,32,23,27,18,0,94,1,0,4,1,96,3,1,0,0,93,5,1,1,0,96,1,3,0,0,35,0,0,65,0,97,0,0,0,3,90,6,0,4,0,87,3,1,4,5,94,0,5,1,0,93,3,4,0,0,30,1,0,69,0,97,0,0,0,3,86,14
19,Sevastopol' city,UA-40,21,27,10,5,37,29,34,36,1,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,20,37,14,1,28,32,37,30,1,0,100,0,0,0,0,97,0,0,3,0,97,0,0,3,0,97,3,0,0,0,57,0,43,0,0,100,0,0,0,0,93,7,0,0,0,100,0,0,0,0,93,0,3,4,0,97,3,0,0,0,42,0,58,0,0,100,0,0,0,0,93,7
21,Ternopil's'ka oblast,UA-61,21,37,15,3,24,29,29,30,12,0,99,0,0,0,1,94,6,0,0,0,92,2,0,3,3,94,0,6,0,0,97,0,0,3,0,44,56,0,0,0,94,6,0,0,0,85,1,1,13,0,91,0,1,3,5,88,0,10,1,1,95,0,2,3,0,39,60,0,0,1,94,6
22,Vinnyts'ka oblast,UA-05,17,36,21,1,25,30,24,34,12,0,96,1,0,3,0,94,0,3,1,2,46,54,0,0,0,95,1,2,1,1,96,2,1,1,0,98,0,0,1,1,92,3,3,2,0,90,4,0,0,6,37,1,62,0,0,90,2,5,2,1,96,2,1,1,0,97,0,1,1,1,88,12
23,Volyns'ka oblast,UA-07,23,37,8,4,28,29,27,27,17,0,96,0,2,2,0,93,3,2,2,0,96,0,2,0,2,98,2,0,0,0,80,4,2,12,2,38,0,0,0,62,87,0,2,9,2,78,2,0,18,2,98,0,0,0,2,98,2,0,0,0,77,3,2,16,2,34,0,0,0,66,100,0
24,Zakarpats'ka oblast,UA-21,32,32,14,4,18,33,34,23,10,0,98,0,1,1,0,95,3,1,1,0,99,0,1,0,0,99,0,0,0,1,97,0,0,1,2,70,0,30,0,0,96,1,0,1,2,89,3,1,3,4,98,0,1,1,0,97,1,0,0,2,96,0,0,1,3,64,1,35,0,0,96,4
25,Zaporiz'ka oblast,UA-23,13,30,21,3,33,32,34,34,0,0,83,0,0,0,17,93,0,0,5,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,69,0,31,0,0,98,2,0,0,0,100,0,0,0,0,98,0,2,0,0,98,0,2,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,24,40,15,2,19,31,20,30,19,0,98,0,2,0,0,100,0,0,0,0,95,2,3,0,0,88,2,10,0,0,49,50,0,1,0,95,2,0,0,3,87,8,0,3,2,95,2,0,3,0,92,0,5,3,0,84,2,12,0,2,35,64,0,1,0,95,2,0,0,3,83,17
