,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,22,37,18,1,22,28,29,25,18,0,99,1,0,0,0,97,0,0,3,0,94,2,1,0,3,39,0,0,61,0,97,1,2,0,0,97,0,0,3,0,93,3,1,3,0,99,0,0,1,0,96,0,1,0,3,31,0,0,69,0,97,1,2,0,0,94,1,0,5,0,96,4
1,Chernihivs'ka oblast,UA-74,19,40,12,2,27,32,21,22,23,2,100,0,0,0,0,98,0,0,2,0,49,0,1,50,0,100,0,0,0,0,89,0,11,0,0,100,0,0,0,0,93,0,7,0,0,100,0,0,0,0,46,0,0,54,0,98,2,0,0,0,89,0,11,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,28,29,11,3,29,27,35,32,6,0,98,0,0,0,2,98,0,0,2,0,100,0,0,0,0,45,0,2,0,53,100,0,0,0,0,92,6,2,0,0,100,0,0,0,0,92,0,8,0,0,95,0,2,0,3,37,0,3,0,60,92,3,0,3,2,88,5,5,0,2,95,5
3,Crimea,UA-43,17,36,19,2,26,29,39,32,0,0,100,0,0,0,0,41,0,0,59,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
4,Dnipropetrovsk Oblast,UA-12,20,35,15,3,27,34,31,32,3,0,84,0,14,1,1,97,1,1,1,0,98,0,0,0,2,98,1,1,0,0,99,1,0,0,0,99,1,0,0,0,81,0,1,1,17,95,1,1,2,1,99,0,0,0,1,98,1,1,0,0,98,1,0,1,0,99,1,0,0,0,98,2
5,Donetsk Oblast,UA-14,16,38,20,1,25,37,33,29,1,0,98,0,0,2,0,96,0,0,3,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,7,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,22,35,15,3,25,29,34,24,13,0,91,1,0,6,2,88,8,0,2,2,97,0,0,0,3,97,2,1,0,0,45,0,0,0,55,94,4,1,0,1,94,3,1,2,0,82,6,3,9,0,94,2,0,0,4,97,2,1,0,0,40,1,0,0,59,93,5,1,0,1,98,2
7,Kharkiv Oblast,UA-63,23,32,18,3,24,33,31,28,2,6,99,0,1,0,0,99,1,0,0,0,99,1,0,0,0,94,2,0,4,0,100,0,0,0,0,100,0,0,0,0,79,0,20,0,1,99,0,0,1,0,99,0,1,0,0,94,2,0,4,0,98,0,1,0,1,99,1,0,0,0,100,0
8,Khersons'ka oblast,UA-65,21,35,18,1,25,38,32,29,1,0,100,0,0,0,0,92,0,0,8,0,73,0,0,0,27,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,70,0,0,0,30,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4
9,Khmel'nyts'ka oblast,UA-68,21,37,18,5,19,32,27,29,12,0,98,0,0,1,1,97,1,0,0,2,93,4,2,1,0,37,0,63,0,0,90,3,0,6,1,98,1,0,0,1,97,1,1,0,1,94,1,1,4,0,91,2,6,1,0,33,0,67,0,0,89,4,0,6,1,94,4,1,0,1,98,2
10,Kirovohrads'ka oblast,UA-35,19,35,15,2,29,33,30,30,7,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,49,0,0,51,0,95,2,3,0,0,98,0,2,0,0,95,3,2,0,0,98,0,0,2,0,91,2,0,2,5,41,0,0,58,1,98,2
