,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,17,40,16,1,26,32,22,25,21,0,100,0,0,0,0,92,0,3,5,0,83,15,2,0,0,44,1,2,52,1,100,0,0,0,0,95,0,0,5,0,81,12,0,5,2,90,3,5,0,2,79,2,19,0,0,38,1,2,58,1,98,0,2,0,0,92,0,0,8,0,87,13
1,Chernihivs'ka oblast,UA-74,11,34,22,5,28,41,21,21,17,0,100,0,0,0,0,100,0,0,0,0,26,4,0,70,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,18,0,3,79,0,86,0,14,0,0,100,0,0,0,0,86,0,0,0,14,100,0
2,Chernivets'ka oblast,UA-77,12,30,19,3,36,20,21,37,22,0,93,2,0,0,5,100,0,0,0,0,95,3,2,0,0,66,1,3,0,30,100,0,0,0,0,90,2,0,0,8,90,8,0,2,0,77,0,19,0,4,88,2,5,5,0,58,2,3,1,36,98,2,0,0,0,88,5,0,0,7,88,12
3,Crimea,UA-43,22,33,21,0,24,28,33,39,0,0,100,0,0,0,0,55,0,0,45,0,97,0,3,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,35,19,2,26,33,30,31,6,0,91,0,9,0,0,94,2,2,1,1,94,4,0,2,0,95,2,2,0,1,96,2,1,1,0,96,0,1,2,1,85,0,3,1,11,88,0,9,1,2,93,1,4,2,0,95,2,2,0,1,95,2,2,1,0,95,0,1,2,2,97,3
5,Donetsk Oblast,UA-14,16,33,16,3,32,30,35,35,0,0,97,0,0,3,0,95,0,0,4,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,7,0,0,0,96,1,2,0,1,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,27,33,14,6,20,20,23,33,23,1,97,0,0,2,1,95,5,0,0,0,92,1,3,4,0,99,0,0,1,0,64,1,1,0,34,95,0,1,1,3,91,6,2,1,0,75,1,17,7,0,95,0,1,4,0,99,0,0,1,0,48,1,1,0,50,94,0,1,1,4,95,5
7,Kharkiv Oblast,UA-63,10,35,19,2,34,34,29,31,1,5,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,94,4,0,2,0,100,0,0,0,0,100,0,0,0,0,77,1,22,0,0,100,0,0,0,0,98,0,2,0,0,94,4,0,2,0,100,0,0,0,0,100,0,0,0,0,98,2
8,Khersons'ka oblast,UA-65,19,31,15,3,32,32,26,41,1,0,100,0,0,0,0,100,0,0,0,0,83,0,0,0,17,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,0,4,47,0,0,0,53,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,96,4
9,Khmel'nyts'ka oblast,UA-68,19,42,12,2,25,35,19,22,24,0,100,0,0,0,0,91,6,3,0,0,83,12,2,0,3,47,0,52,0,1,85,9,0,3,3,91,6,0,0,3,81,14,5,0,0,74,0,19,5,2,83,0,15,0,2,35,0,64,0,1,74,11,8,2,5,91,6,0,0,3,85,15
10,Kirovohrads'ka oblast,UA-35,39,25,12,4,20,23,34,36,7,0,90,5,0,0,5,90,5,5,0,0,90,5,5,0,0,100,0,0,0,0,95,0,5,0,0,55,0,0,45,0,90,5,0,5,0,70,8,11,4,7,90,0,10,0,0,86,0,4,5,5,95,0,5,0,0,48,0,0,47,5,90,10
11,Kyiv city,UA-30,18,34,17,3,28,16,18,18,48,0,96,2,0,0,2,94,4,1,1,0,90,7,0,3,0,89,0,8,2,1,92,2,3,1,2,92,3,4,0,1,82,13,2,3,0,82,1,8,7,2,88,0,8,3,1,86,1,9,3,1,85,5,3,2,5,90,3,5,0,2,81,19
