,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,22,33,18,4,23,27,26,30,17,0,97,1,0,2,0,96,2,1,0,1,93,3,0,1,3,42,2,0,56,0,97,1,2,0,0,100,0,0,0,0,90,5,3,1,1,89,3,1,4,3,87,1,3,1,8,33,2,0,65,0,97,1,2,0,0,99,0,0,1,0,94,6
1,Chernihivs'ka oblast,UA-74,24,28,19,3,26,19,30,24,27,0,100,0,0,0,0,95,0,0,5,0,37,0,0,63,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,0,5,100,0,0,0,0,29,0,0,71,0,95,5,0,0,0,95,0,0,5,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,21,35,16,3,25,27,32,31,10,0,93,1,0,4,2,95,2,0,0,3,99,0,0,0,1,59,0,0,0,41,99,0,0,1,0,97,2,0,0,1,93,2,3,2,0,92,3,2,2,1,93,3,0,2,2,54,0,1,0,45,99,0,0,1,0,92,3,0,4,1,93,7
3,Crimea,UA-43,21,30,23,2,24,29,33,38,0,0,100,0,0,0,0,40,0,0,60,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,35,14,3,26,34,30,32,4,0,83,0,13,2,2,96,2,0,2,0,97,0,0,0,3,98,1,1,0,0,99,0,1,0,0,100,0,0,0,0,84,0,1,0,15,90,2,6,2,0,96,0,0,0,4,96,2,1,1,0,97,0,2,0,1,99,0,0,1,0,100,0
5,Donetsk Oblast,UA-14,24,30,19,2,25,30,35,35,0,0,97,0,0,3,0,90,0,0,9,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,93,6,1,0,0,99,1,0,0,0,97,0,2,0,1,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,19,33,15,4,29,24,25,36,15,0,92,0,1,6,1,89,7,3,0,1,92,3,3,2,0,95,1,0,0,4,50,1,0,0,49,89,3,6,1,1,93,2,3,1,1,76,7,1,13,3,90,1,3,5,1,93,3,0,0,4,41,1,0,0,58,88,3,7,1,1,97,3
7,Kharkiv Oblast,UA-63,16,35,14,3,32,28,34,29,2,7,98,0,2,0,0,96,2,0,2,0,98,2,0,0,0,96,4,0,0,0,98,2,0,0,0,98,0,0,0,2,69,1,28,0,2,94,0,2,4,0,96,0,4,0,0,94,6,0,0,0,96,2,2,0,0,96,0,0,0,4,98,2
8,Khersons'ka oblast,UA-65,23,30,18,0,29,32,36,31,1,0,100,0,0,0,0,88,8,0,4,0,63,0,0,0,37,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,0,4,88,4,0,8,0,52,0,0,0,48,92,4,0,4,0,92,0,4,4,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,16,38,17,4,25,32,25,27,16,0,96,0,1,2,1,96,0,2,1,1,91,2,6,0,1,44,0,56,0,0,95,2,0,2,1,97,2,0,0,1,90,5,2,2,1,90,2,4,1,3,95,1,3,0,1,36,0,64,0,0,93,2,0,4,1,92,4,1,1,2,89,11
10,Kirovohrads'ka oblast,UA-35,23,35,13,3,26,36,32,25,7,0,86,2,1,7,4,84,1,10,1,4,94,6,0,0,0,98,0,0,2,0,98,0,2,0,0,63,0,0,37,0,91,0,2,6,1,76,8,5,1,10,89,4,7,0,0,92,4,0,4,0,92,2,4,2,0,54,0,0,45,1,98,2
11,Kyiv city,UA-30,19,35,17,2,27,18,17,19,46,0,99,0,0,0,1,97,2,0,0,1,95,3,1,0,1,98,1,0,1,0,99,1,0,0,0,99,1,0,0,0,90,7,1,1,1,95,1,1,2,1,92,0,4,3,1,97,1,1,1,0,96,3,1,0,0,99,0,0,0,1,87,13
12,Kyivs'ka oblast,UA-32,21,33,13,5,28,19,18,17,46,0,98,1,0,0,1,96,0,2,1,1,93,1,0,4,2,97,0,1,2,0,93,4,2,0,1,97,1,0,1,1,49,48,1,2,0,90,2,5,1,2,92,1,1,4,2,94,1,2,3,0,88,5,6,0,1,95,1,0,2,2,40,60
13,Luhans'ka oblast,UA-09,20,31,16,4,29,39,33,28,0,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
