,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,21,32,19,3,25,25,31,23,21,0,100,0,0,0,0,98,0,0,2,0,94,2,0,4,0,48,0,0,52,0,100,0,0,0,0,96,0,0,4,0,92,4,0,4,0,96,0,0,4,0,90,2,4,4,0,38,0,0,62,0,100,0,0,0,0,96,0,0,4,0,94,6
1,Chernihivs'ka oblast,UA-74,26,37,7,8,22,26,19,25,30,0,100,0,0,0,0,100,0,0,0,0,63,0,0,37,0,100,0,0,0,0,91,5,4,0,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,44,0,0,56,0,100,0,0,0,0,80,8,8,4,0,100,0,0,0,0,91,9
2,Chernivets'ka oblast,UA-77,24,28,16,3,29,22,37,33,8,0,100,0,0,0,0,100,0,0,0,0,95,3,2,0,0,61,0,0,0,39,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,93,0,5,2,0,52,0,1,0,47,93,0,0,0,7,98,2,0,0,0,100,0
3,Crimea,UA-43,19,30,17,2,32,30,36,34,0,0,100,0,0,0,0,45,0,0,55,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,31,15,3,29,31,32,36,1,0,91,0,9,0,0,99,0,0,1,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,86,0,1,0,13,98,0,0,2,0,99,0,0,0,1,98,1,0,1,0,100,0,0,0,0,100,0,0,0,0,98,2
5,Donetsk Oblast,UA-14,18,33,17,3,29,31,32,35,2,0,94,0,0,6,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,1,1,90,9,0,1,0,99,0,1,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,34,17,0,28,27,30,32,11,0,100,0,0,0,0,94,6,0,0,0,100,0,0,0,0,97,2,0,0,1,58,0,0,0,42,96,4,0,0,0,100,0,0,0,0,88,2,0,10,0,100,0,0,0,0,96,2,0,1,1,49,0,0,0,51,94,5,0,1,0,97,3
7,Kharkiv Oblast,UA-63,19,32,17,3,29,26,31,41,1,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,6,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,22,31,18,2,27,38,26,31,5,0,100,0,0,0,0,90,0,0,10,0,68,0,0,0,32,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,84,0,3,10,3,97,0,0,3,0,58,0,2,0,40,97,0,0,3,0,97,0,3,0,0,100,0,0,0,0,93,7
9,Khmel'nyts'ka oblast,UA-68,19,40,10,3,28,33,23,27,17,0,100,0,0,0,0,98,0,0,2,0,94,0,6,0,0,53,0,45,0,2,94,2,2,2,0,94,4,0,0,2,96,2,2,0,0,96,0,2,2,0,100,0,0,0,0,44,0,53,0,3,90,4,2,4,0,87,8,0,0,5,96,4
