,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,22,33,14,3,28,24,38,27,10,1,100,0,0,0,0,93,0,3,0,4,96,0,4,0,0,96,4,0,0,0,83,0,17,0,0,56,0,0,44,0,96,0,4,0,0,89,0,4,4,3,89,4,0,3,4,89,4,3,4,0,83,0,17,0,0,44,0,0,56,0,100,0
11,Kyiv city,UA-30,20,35,15,3,27,14,15,20,51,0,99,0,1,0,0,96,3,0,1,0,95,3,0,1,1,93,0,3,4,0,92,2,3,2,1,97,1,0,0,2,87,8,3,1,1,92,0,1,6,1,90,1,6,2,1,89,2,5,3,1,86,5,3,3,3,94,3,0,0,3,86,14
12,Kyivs'ka oblast,UA-32,22,35,15,1,27,14,17,24,45,0,100,0,0,0,0,98,0,0,1,1,94,1,1,4,0,95,0,1,3,1,95,4,0,1,0,98,1,1,0,0,75,25,0,0,0,99,0,1,0,0,92,1,1,6,0,94,1,2,2,1,92,6,0,1,1,97,2,1,0,0,63,37
13,Luhans'ka oblast,UA-09,18,32,18,3,29,35,29,36,0,0,100,0,0,0,0,92,0,0,0,8,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,80,20,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,31,17,3,31,17,22,35,26,0,99,0,0,0,1,59,40,0,1,0,96,0,2,1,1,97,0,2,1,0,99,0,1,0,0,98,1,0,0,1,94,2,2,2,0,47,0,0,53,0,95,2,1,1,1,95,0,2,2,1,95,1,3,1,0,97,1,1,0,1,95,5
15,Mykolaivs'ka oblast,UA-48,15,38,21,3,23,32,28,35,5,0,100,0,0,0,0,72,0,22,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,63,0,0,0,37,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,17,31,18,3,31,27,38,34,1,0,91,9,0,0,0,94,0,0,5,1,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,81,1,0,18,0,99,0,0,1,0,95,1,1,0,3,100,0,0,0,0,100,0,0,0,0,98,1,0,1,0,99,1
17,Poltavs'ka oblast,UA-53,20,34,20,0,26,24,32,30,14,0,99,0,0,1,0,100,0,0,0,0,95,2,0,3,0,55,45,0,0,0,85,0,14,0,1,97,0,0,0,3,92,7,1,0,0,97,2,0,1,0,93,1,2,4,0,47,53,0,0,0,84,0,14,1,1,95,0,0,2,3,90,10
18,Rivnens'ka oblast,UA-56,13,37,21,1,28,18,22,24,36,0,100,0,0,0,0,88,10,2,0,0,98,0,2,0,0,98,0,0,0,2,47,4,4,45,0,90,0,0,0,10,88,10,0,2,0,86,0,0,12,2,95,0,0,2,3,95,0,2,0,3,38,3,5,53,1,90,0,0,0,10,76,24
19,Sevastopol' city,UA-40,16,39,16,3,26,37,33,29,1,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,24,26,19,8,23,18,26,37,19,0,100,0,0,0,0,95,3,0,2,0,97,0,0,0,3,97,3,0,0,0,62,0,38,0,0,100,0,0,0,0,95,5,0,0,0,97,0,0,3,0,97,0,0,0,3,97,3,0,0,0,47,0,53,0,0,100,0,0,0,0,92,8
21,Ternopil's'ka oblast,UA-61,15,36,19,2,28,22,22,30,26,0,97,0,0,0,3,95,5,0,0,0,95,0,4,0,1,99,1,0,0,0,99,0,0,1,0,60,39,1,0,0,94,5,1,0,0,90,0,3,7,0,99,0,0,0,1,94,1,4,1,0,90,0,3,4,3,49,51,0,0,0,93,7
22,Vinnyts'ka oblast,UA-05,20,32,17,4,27,20,19,26,34,1,99,0,1,0,0,97,0,2,0,1,44,51,1,3,1,99,1,0,0,0,90,1,6,3,0,99,0,0,1,0,89,5,3,0,3,95,0,2,0,3,30,1,65,3,1,93,3,4,0,0,90,1,6,3,0,97,0,0,3,0,84,16
23,Volyns'ka oblast,UA-07,27,33,11,5,24,17,19,26,37,1,100,0,0,0,0,91,0,0,4,5,95,0,0,5,0,98,0,0,2,0,91,5,0,4,0,55,0,0,0,45,87,7,4,2,0,98,0,2,0,0,89,7,0,4,0,98,0,0,2,0,85,4,4,7,0,43,0,0,0,57,93,7
24,Zakarpats'ka oblast,UA-21,36,27,14,1,22,21,20,38,21,0,98,0,0,0,2,96,2,0,2,0,98,0,2,0,0,100,0,0,0,0,98,0,2,0,0,79,0,21,0,0,97,2,1,0,0,93,0,4,3,0,97,2,1,0,0,100,0,0,0,0,97,0,2,0,1,70,0,30,0,0,98,2
25,Zaporiz'ka oblast,UA-23,19,32,20,0,29,31,33,34,2,0,91,0,0,0,9,94,0,0,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,66,0,33,1,0,96,2,0,2,0,98,0,2,0,0,96,0,0,0,4,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,24,31,17,4,24,18,19,17,46,0,100,0,0,0,0,100,0,0,0,0,91,5,0,4,0,96,4,0,0,0,40,58,0,2,0,84,4,0,0,12,77,20,0,3,0,91,0,5,4,0,87,4,5,4,0,96,4,0,0,0,27,71,1,1,0,84,4,0,0,12,77,23
