,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,20,36,15,2,27,34,19,30,17,0,100,0,0,0,0,93,0,0,1,6,98,0,0,0,2,45,0,0,55,0,100,0,0,0,0,94,0,0,4,2,91,4,3,0,2,94,2,0,4,0,86,8,3,1,2,37,0,0,63,0,94,0,4,0,2,93,2,0,3,2,94,6
1,Chernihivs'ka oblast,UA-74,27,34,15,3,21,20,15,29,36,0,100,0,0,0,0,92,0,0,8,0,35,0,0,65,0,92,8,0,0,0,92,0,8,0,0,100,0,0,0,0,92,8,0,0,0,92,0,8,0,0,33,0,0,67,0,92,8,0,0,0,85,0,15,0,0,92,0,0,0,8,92,8
2,Chernivets'ka oblast,UA-77,23,29,16,3,29,25,32,25,18,0,94,0,0,6,0,97,0,0,0,3,94,3,0,0,3,58,0,4,0,38,94,0,0,3,3,94,3,0,0,3,94,0,6,0,0,86,6,2,6,0,81,6,2,5,6,43,1,6,1,49,86,3,0,6,5,86,6,2,3,3,97,3
3,Crimea,UA-43,22,32,19,3,24,30,35,35,0,0,100,0,0,0,0,39,0,0,61,0,97,0,3,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,36,17,4,23,34,31,32,3,0,80,0,18,2,0,98,0,1,1,0,96,0,4,0,0,99,0,0,1,0,97,1,0,1,1,100,0,0,0,0,79,0,0,0,21,95,4,1,0,0,97,2,1,0,0,99,0,0,1,0,97,1,0,1,1,98,0,0,1,1,100,0
5,Donetsk Oblast,UA-14,23,37,13,2,25,34,36,29,0,1,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,99,0,1,0,0,96,3,1,0,0,99,0,0,1,0,99,0,0,0,1,99,1
6,Ivano-Frankivs'ka oblast,UA-26,19,33,14,5,29,30,25,30,14,1,94,0,0,5,1,96,4,0,0,0,96,0,1,0,3,91,1,1,0,7,60,0,0,0,40,97,0,0,1,2,93,4,3,0,0,84,5,1,10,0,97,0,0,0,3,90,3,1,0,6,49,0,0,0,51,97,0,0,1,2,96,4
7,Kharkiv Oblast,UA-63,24,39,14,2,21,31,28,33,2,6,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,98,0,2,0,0,100,0,0,0,0,77,0,23,0,0,98,0,2,0,0,98,0,2,0,0,98,2,0,0,0,98,0,2,0,0,96,0,0,4,0,100,0
8,Khersons'ka oblast,UA-65,14,36,19,2,29,36,30,34,0,0,100,0,0,0,0,95,5,0,0,0,66,0,0,0,34,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,0,5,5,0,59,0,0,0,41,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,95,5
9,Khmel'nyts'ka oblast,UA-68,27,35,15,2,21,28,25,32,15,0,98,0,2,0,0,98,0,0,0,2,96,0,2,0,2,52,0,48,0,0,98,0,2,0,0,96,4,0,0,0,91,6,2,0,1,98,0,2,0,0,96,2,0,0,2,43,0,57,0,0,96,0,2,2,0,93,4,0,0,3,93,7
10,Kirovohrads'ka oblast,UA-35,26,35,9,1,29,37,28,28,7,0,97,3,0,0,0,97,0,3,0,0,97,0,3,0,0,97,0,0,3,0,100,0,0,0,0,46,0,0,54,0,97,0,0,3,0,90,3,0,0,7,97,0,0,3,0,90,0,3,3,4,97,0,0,3,0,40,0,0,59,1,97,3
11,Kyiv city,UA-30,19,29,17,3,32,14,17,21,48,0,96,2,0,0,2,95,1,0,3,1,94,2,1,3,0,98,0,0,2,0,99,0,0,0,1,100,0,0,0,0,89,10,0,1,0,89,1,3,5,2,92,2,3,3,0,92,1,3,4,0,97,1,1,0,1,99,0,1,0,0,83,17
12,Kyivs'ka oblast,UA-32,19,31,17,4,29,18,19,19,44,0,99,0,0,0,1,95,0,1,4,0,88,0,3,6,3,97,1,2,0,0,97,0,2,0,1,99,0,1,0,0,49,51,0,0,0,95,2,1,0,2,91,0,0,6,3,94,3,2,1,0,97,0,2,0,1,95,0,4,0,1,40,60
13,Luhans'ka oblast,UA-09,27,33,13,4,23,31,36,33,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,100,0
14,Lviv Oblast,UA-46,21,34,15,3,27,25,29,31,15,0,92,1,2,4,1,55,44,1,0,0,93,3,2,1,1,95,1,2,1,1,92,2,1,4,1,95,1,0,1,3,88,4,4,2,2,45,2,0,52,1,90,4,3,2,1,91,2,4,2,1,87,4,1,6,2,91,2,1,1,5,93,7
15,Mykolaivs'ka oblast,UA-48,32,32,10,1,25,31,33,33,3,0,96,0,0,4,0,57,0,41,2,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,56,2,0,0,42,92,0,4,4,0,100,0,0,0,0,100,0,0,0,0,96,0,0,0,4,100,0
16,Odessa Oblast,UA-51,20,31,15,6,28,33,31,33,3,0,80,18,2,0,0,98,0,0,2,0,97,2,1,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,75,0,0,24,1,99,0,0,0,1,96,1,2,1,0,98,1,0,0,1,100,0,0,0,0,99,1,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,19,37,15,3,26,31,28,29,10,2,91,0,5,3,1,94,0,0,5,1,97,0,2,1,0,65,35,0,0,0,96,0,3,1,0,94,1,3,0,2,87,0,9,0,4,90,4,1,5,0,97,2,0,1,0,50,49,1,0,0,94,0,4,1,1,91,1,3,1,4,97,3
18,Rivnens'ka oblast,UA-56,16,38,12,1,33,27,28,33,12,0,91,0,2,5,2,96,2,0,0,2,98,0,0,0,2,98,0,2,0,0,41,2,0,57,0,89,0,0,0,11,89,7,2,0,2,85,7,2,6,0,93,2,0,0,5,96,0,2,2,0,34,1,0,65,0,84,0,2,2,12,91,9
19,Sevastopol' city,UA-40,37,27,14,0,22,25,39,36,0,0,100,0,0,0,0,2,0,0,98,0,92,0,8,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,19,33,18,2,28,33,28,30,8,1,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,63,0,37,0,0,100,0,0,0,0,96,0,4,0,0,93,0,3,0,4,96,0,0,4,0,96,0,0,4,0,58,2,40,0,0,96,0,4,0,0,100,0
21,Ternopil's'ka oblast,UA-61,27,28,14,4,27,22,29,34,15,0,92,0,6,2,0,97,0,0,3,0,100,0,0,0,0,97,0,3,0,0,95,2,3,0,0,40,59,0,0,1,92,0,3,0,5,87,2,0,11,0,97,3,0,0,0,85,2,5,0,8,95,2,3,0,0,33,66,0,0,1,92,8
22,Vinnyts'ka oblast,UA-05,22,31,19,2,26,25,31,30,14,0,92,6,1,0,1,95,2,2,1,0,43,57,0,0,0,95,0,3,2,0,93,3,2,2,0,99,1,0,0,0,86,5,3,5,1,87,1,3,5,4,35,1,63,0,1,90,4,5,1,0,90,7,2,1,0,97,2,0,0,1,90,10
23,Volyns'ka oblast,UA-07,14,40,12,3,31,38,23,25,14,0,98,0,0,0,2,98,0,0,2,0,98,0,2,0,0,100,0,0,0,0,95,0,0,5,0,50,2,0,0,48,98,0,2,0,0,85,4,2,9,0,96,2,0,0,2,98,0,2,0,0,89,2,0,9,0,43,2,1,0,54,100,0
24,Zakarpats'ka oblast,UA-21,42,26,10,3,19,27,22,34,17,0,100,0,0,0,0,94,4,2,0,0,96,2,2,0,0,100,0,0,0,0,96,4,0,0,0,56,0,43,0,1,96,2,2,0,0,88,4,0,6,2,98,0,2,0,0,98,0,0,2,0,92,4,2,0,2,48,0,51,0,1,94,6
25,Zaporiz'ka oblast,UA-23,30,24,17,4,25,30,36,32,2,0,82,0,0,0,18,87,0,0,13,0,93,0,3,0,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,75,0,23,2,0,93,0,0,4,3,97,0,3,0,0,100,0,0,0,0,93,4,0,3,0,97,3
26,Zhytomyrs'ka oblast,UA-18,23,32,8,6,31,30,22,20,26,2,89,0,0,11,0,93,3,0,4,0,93,0,4,3,0,100,0,0,0,0,39,58,0,3,0,100,0,0,0,0,73,18,6,3,0,78,13,3,6,0,96,0,0,4,0,93,0,4,0,3,33,63,0,4,0,93,0,0,3,4,69,31
