,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,20,34,16,3,27,31,24,29,16,0,89,6,1,4,0,93,5,1,0,1,94,0,3,3,0,56,0,0,44,0,99,0,0,1,0,93,0,0,7,0,86,4,3,6,1,89,6,0,4,1,94,1,2,3,0,49,1,1,49,0,97,0,2,1,0,93,0,0,7,0,93,7
1,Chernihivs'ka oblast,UA-74,13,44,14,1,28,31,21,18,30,0,100,0,0,0,0,100,0,0,0,0,53,2,0,45,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,45,0,1,54,0,97,0,3,0,0,93,0,0,7,0,90,0,3,0,7,100,0
2,Chernivets'ka oblast,UA-77,25,29,12,6,28,31,24,31,14,0,95,0,0,3,2,95,2,0,3,0,100,0,0,0,0,45,0,1,0,54,98,0,0,0,2,88,2,10,0,0,100,0,0,0,0,90,3,5,2,0,90,5,0,5,0,41,0,1,1,57,95,0,0,0,5,86,2,10,2,0,98,2
3,Crimea,UA-43,23,29,20,1,27,27,43,30,0,0,100,0,0,0,0,35,0,0,65,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,35,16,3,26,35,32,30,3,0,83,0,14,1,2,95,2,1,2,0,99,1,0,0,0,99,0,0,0,1,97,0,1,1,1,99,0,1,0,0,82,0,1,0,17,92,1,3,3,1,99,0,0,0,1,99,0,0,0,1,97,0,1,0,2,97,0,2,0,1,99,1
5,Donetsk Oblast,UA-14,18,37,16,2,27,39,33,28,0,0,89,0,0,11,0,93,1,0,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,86,12,1,1,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,18,35,15,4,28,25,30,35,10,0,95,0,3,2,0,92,6,2,0,0,96,0,1,2,1,96,1,0,0,3,50,0,0,0,50,92,4,3,0,1,91,3,3,1,2,83,2,1,10,4,97,0,0,2,1,95,3,0,0,2,41,1,0,0,58,89,4,5,1,1,96,4
7,Kharkiv Oblast,UA-63,21,28,18,3,30,30,32,31,0,7,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,69,2,28,0,1,98,2,0,0,0,100,0,0,0,0,98,2,0,0,0,96,2,2,0,0,100,0,0,0,0,95,5
8,Khersons'ka oblast,UA-65,30,28,14,0,28,33,34,33,0,0,100,0,0,0,0,66,0,0,34,0,39,0,0,0,61,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,39,0,0,0,61,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,31,15,3,30,30,25,31,14,0,100,0,0,0,0,91,4,0,0,5,94,2,3,0,1,40,0,60,0,0,99,0,0,0,1,94,6,0,0,0,94,3,3,0,0,87,3,0,9,1,90,4,3,0,3,35,0,65,0,0,96,1,0,1,2,91,8,1,0,0,96,4
10,Kirovohrads'ka oblast,UA-35,19,34,15,7,25,29,39,21,11,0,94,3,0,0,3,89,3,2,3,3,100,0,0,0,0,94,0,0,6,0,97,0,3,0,0,63,0,0,37,0,94,3,0,3,0,91,0,3,3,3,91,3,0,3,3,94,0,0,6,0,94,0,3,0,3,51,1,1,47,0,91,9
11,Kyiv city,UA-30,18,35,16,3,28,16,15,18,51,0,98,1,0,0,1,100,0,0,0,0,96,0,1,3,0,96,0,0,3,1,98,2,0,0,0,98,0,0,2,0,90,8,0,2,0,96,0,1,3,0,93,0,1,6,0,93,0,1,5,1,97,2,1,0,0,95,0,2,1,2,89,11
12,Kyivs'ka oblast,UA-32,20,30,21,2,27,16,20,17,47,0,97,0,1,2,0,92,1,1,6,0,94,4,0,2,0,100,0,0,0,0,94,4,1,1,0,98,0,2,0,0,51,48,0,1,0,92,4,1,1,2,93,0,5,2,0,97,0,0,2,1,92,6,1,1,0,97,1,2,0,0,41,59
13,Luhans'ka oblast,UA-09,24,34,15,3,24,32,45,23,0,0,98,0,0,2,0,93,0,0,0,7,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,93,7,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2
14,Lviv Oblast,UA-46,16,34,19,4,27,26,26,30,18,0,94,0,1,4,1,52,48,0,0,0,94,1,1,2,2,94,0,3,2,1,93,0,1,3,3,92,2,2,1,3,89,3,5,2,1,43,2,0,54,1,94,0,2,2,2,90,1,4,3,2,88,1,3,4,4,87,3,4,1,5,95,5
15,Mykolaivs'ka oblast,UA-48,27,33,15,0,25,31,37,30,2,0,100,0,0,0,0,68,3,27,2,0,96,0,4,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,59,0,0,2,39,92,4,0,0,4,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,24,34,15,2,25,31,33,36,0,0,86,14,0,0,0,96,0,0,4,0,95,1,3,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,75,1,0,24,0,97,0,3,0,0,91,2,3,1,3,99,1,0,0,0,99,0,1,0,0,99,0,1,0,0,100,0
