,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,21,34,14,3,28,24,28,30,18,0,95,0,0,0,5,97,1,0,0,2,92,2,4,1,1,44,0,1,55,0,97,2,1,0,0,99,0,0,1,0,100,0,0,0,0,88,0,5,1,6,92,2,4,1,1,33,0,1,66,0,97,2,1,0,0,94,0,1,2,3,94,6
1,Chernihivs'ka oblast,UA-74,21,35,13,2,29,37,31,16,16,0,100,0,0,0,0,100,0,0,0,0,40,0,0,60,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,0,7,0,0,100,0,0,0,0,35,0,0,65,0,100,0,0,0,0,100,0,0,0,0,93,0,0,0,7,100,0
2,Chernivets'ka oblast,UA-77,20,33,17,5,25,28,33,28,11,0,98,0,2,0,0,100,0,0,0,0,96,2,0,0,2,58,0,1,0,41,98,0,0,0,2,96,4,0,0,0,89,2,2,2,5,96,0,0,0,4,93,0,2,2,3,50,1,1,0,48,89,0,0,7,4,96,4,0,0,0,98,2
3,Crimea,UA-43,24,27,25,2,22,29,40,31,0,0,100,0,0,0,0,39,0,0,61,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,38,14,2,27,35,27,30,8,0,91,0,7,1,1,95,0,1,4,0,96,0,2,1,1,96,1,0,3,0,97,1,0,1,1,96,2,1,0,1,86,2,1,1,10,92,4,2,1,1,96,0,0,2,2,94,3,1,2,0,94,3,1,1,1,95,1,1,0,3,97,3
5,Donetsk Oblast,UA-14,19,38,15,4,24,40,33,27,0,0,91,0,0,9,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,89,10,0,1,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,99,0,0,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,33,18,2,27,27,29,31,13,0,99,0,0,1,0,86,7,0,5,2,94,1,1,1,3,97,0,1,0,2,56,0,2,1,41,93,1,2,0,4,91,3,4,1,1,82,3,0,13,2,90,2,4,2,2,93,1,2,0,4,44,0,2,1,53,88,3,2,2,5,93,7
7,Kharkiv Oblast,UA-63,21,28,20,3,28,23,33,34,1,9,99,0,0,1,0,93,0,0,7,0,97,0,0,0,3,92,3,3,2,0,100,0,0,0,0,99,0,0,0,1,64,1,35,0,0,92,2,3,1,2,97,0,0,0,3,92,3,3,2,0,100,0,0,0,0,95,0,2,0,3,99,1
8,Khersons'ka oblast,UA-65,22,34,11,3,30,27,42,30,1,0,100,0,0,0,0,86,0,5,9,0,64,0,7,0,29,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,0,0,0,10,49,0,0,0,51,95,0,0,0,5,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,33,11,3,32,27,22,32,18,1,99,0,0,1,0,92,4,0,4,0,96,0,1,3,0,46,0,54,0,0,92,3,1,4,0,95,3,1,1,0,93,1,6,0,0,88,1,3,7,1,92,1,3,4,0,39,0,61,0,0,88,2,3,6,1,93,5,1,1,0,97,3
