,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,22,33,15,4,26,28,25,25,22,0,97,0,2,1,0,99,0,0,0,1,99,0,1,0,0,50,0,0,50,0,99,1,0,0,0,99,0,0,1,0,97,0,0,1,2,99,1,0,0,0,97,1,2,0,0,38,0,0,62,0,96,1,3,0,0,99,0,0,1,0,97,3
1,Chernihivs'ka oblast,UA-74,28,29,15,2,26,30,28,26,16,0,100,0,0,0,0,100,0,0,0,0,65,1,0,34,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,47,0,1,52,0,88,4,0,4,4,100,0,0,0,0,98,0,0,0,2,90,10
2,Chernivets'ka oblast,UA-77,19,32,15,2,32,30,38,28,4,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,67,0,1,0,32,97,0,0,0,3,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,62,0,1,0,37,97,0,0,0,3,96,4,0,0,0,97,3
3,Crimea,UA-43,21,32,20,2,25,31,34,35,0,0,100,0,0,0,0,50,0,0,50,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,33,17,3,27,34,33,31,2,0,93,0,7,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,89,0,0,1,10,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,1,2,98,2
5,Donetsk Oblast,UA-14,23,33,14,3,27,37,30,32,1,0,97,0,0,3,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,7,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,19,33,15,3,30,33,28,27,12,0,98,0,1,0,1,91,8,1,0,0,98,1,1,0,0,97,0,2,0,1,64,0,0,1,35,99,1,0,0,0,97,0,0,2,1,90,0,1,8,1,98,0,2,0,0,96,0,3,0,1,48,0,0,0,52,99,1,0,0,0,98,2
7,Kharkiv Oblast,UA-63,19,32,17,3,29,28,33,37,1,1,99,1,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,0,9,1,0,99,0,0,1,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,15,38,18,3,26,37,30,30,3,0,100,0,0,0,0,97,0,2,1,0,83,0,1,0,16,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,99,0,0,0,1,66,0,1,0,33,100,0,0,0,0,100,0,0,0,0,96,0,1,2,1,100,0
9,Khmel'nyts'ka oblast,UA-68,22,32,16,3,27,33,28,28,11,0,99,0,0,1,0,98,1,0,1,0,93,3,4,0,0,54,0,45,0,1,97,1,0,2,0,94,5,0,0,1,95,5,0,0,0,94,2,1,3,0,95,0,5,0,0,46,0,52,0,2,97,1,0,2,0,91,7,1,0,1,93,7
10,Kirovohrads'ka oblast,UA-35,29,27,17,4,23,32,31,29,8,0,100,0,0,0,0,95,0,3,0,2,98,0,2,0,0,92,0,0,8,0,100,0,0,0,0,63,0,0,37,0,92,3,0,5,0,95,0,0,0,5,98,2,0,0,0,88,2,0,8,2,100,0,0,0,0,51,0,0,49,0,95,5
11,Kyiv city,UA-30,18,32,18,3,29,20,21,27,32,0,98,1,1,0,0,98,2,0,0,0,97,1,1,1,0,98,0,1,1,0,96,1,0,2,1,99,0,0,0,1,93,4,1,1,1,93,0,1,5,1,95,0,2,3,0,95,1,1,3,0,93,3,1,2,1,97,1,0,0,2,89,11
12,Kyivs'ka oblast,UA-32,22,35,16,3,24,23,20,23,34,0,99,0,0,1,0,96,2,0,2,0,99,0,0,1,0,98,0,1,1,0,98,2,0,0,0,100,0,0,0,0,66,34,0,0,0,93,1,0,6,0,96,0,3,1,0,96,1,1,2,0,96,3,1,0,0,100,0,0,0,0,57,43
13,Luhans'ka oblast,UA-09,27,31,13,3,26,35,30,34,1,0,99,0,0,1,0,90,0,0,0,10,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,99,1,0,0,0,87,12,1,0,0,99,1,0,0,0,98,0,2,0,0,99,0,0,0,1,100,0
14,Lviv Oblast,UA-46,19,33,17,4,27,29,31,32,8,0,100,0,0,0,0,52,48,0,0,0,98,1,1,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,44,1,1,54,0,98,0,2,0,0,97,1,1,0,1,97,0,1,0,2,95,3,0,0,2,99,1
