,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,22,34,14,4,26,28,29,26,17,0,92,0,1,6,1,94,1,0,0,5,90,2,3,5,0,47,0,1,52,0,98,0,2,0,0,99,0,0,1,0,93,4,2,0,1,87,10,1,2,0,85,7,2,6,0,37,0,1,62,0,97,0,3,0,0,99,0,0,1,0,91,9
1,Chernihivs'ka oblast,UA-74,23,34,18,1,24,27,28,24,21,0,95,3,0,2,0,100,0,0,0,0,53,0,3,43,1,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,92,0,3,3,2,92,2,6,0,0,46,0,1,52,1,92,0,6,2,0,89,0,8,0,3,100,0,0,0,0,97,3
2,Chernivets'ka oblast,UA-77,18,40,19,2,21,38,27,27,8,0,98,0,0,2,0,98,1,0,1,0,100,0,0,0,0,53,0,0,0,47,99,0,1,0,0,98,1,0,0,1,96,3,1,0,0,95,3,0,1,1,100,0,0,0,0,50,0,0,0,50,95,1,1,1,2,95,3,0,0,2,96,4
3,Crimea,UA-43,22,33,19,2,24,32,37,31,0,0,100,0,0,0,0,37,0,0,63,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,35,16,3,25,36,31,31,2,0,87,0,10,2,1,99,0,0,1,0,97,0,0,2,1,98,0,1,0,1,100,0,0,0,0,99,0,0,1,0,87,0,1,0,12,94,5,1,0,0,97,0,0,1,2,98,0,1,0,1,100,0,0,0,0,99,0,0,1,0,98,2
5,Donetsk Oblast,UA-14,22,37,17,3,21,41,32,27,0,0,91,0,0,9,0,97,0,0,2,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,23,37,13,3,24,31,29,31,9,0,95,1,1,3,0,92,7,0,0,1,97,1,1,1,0,99,0,0,0,1,59,0,0,0,41,96,1,2,0,1,98,0,0,1,1,86,2,1,11,0,94,2,2,2,0,99,0,0,0,1,48,0,1,0,51,92,1,2,0,5,97,3
7,Kharkiv Oblast,UA-63,22,33,15,2,28,32,33,29,0,6,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,98,0,2,0,0,99,0,0,0,1,77,0,23,0,0,98,0,2,0,0,96,0,0,4,0,98,2,0,0,0,94,0,6,0,0,98,0,1,0,1,99,1
8,Khersons'ka oblast,UA-65,19,26,17,3,35,26,36,38,0,0,100,0,0,0,0,87,0,0,13,0,55,0,0,0,45,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,7,0,0,0,48,0,0,0,52,93,0,0,7,0,93,0,7,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,23,35,17,3,22,32,30,29,9,0,97,1,0,2,0,98,0,1,1,0,95,1,1,2,1,46,1,53,0,0,91,4,3,1,1,96,2,1,1,0,93,2,1,4,0,94,4,0,1,1,94,0,1,3,2,40,1,59,0,0,91,4,3,1,1,94,3,1,2,0,94,6
10,Kirovohrads'ka oblast,UA-35,24,32,16,3,25,33,32,32,3,0,92,0,2,6,0,94,0,4,2,0,96,0,2,0,2,84,0,0,16,0,100,0,0,0,0,56,0,0,44,0,96,0,0,0,4,88,6,0,2,4,94,0,2,2,2,83,0,0,16,1,96,2,0,2,0,50,0,0,50,0,98,2
11,Kyiv city,UA-30,20,33,17,2,28,16,16,18,50,0,96,0,1,3,0,96,3,0,0,1,93,3,0,4,0,97,0,1,2,0,94,1,2,2,1,95,1,0,2,2,87,8,3,1,1,92,3,0,4,1,90,1,4,5,0,94,1,2,3,0,92,2,2,3,1,93,1,0,2,4,86,14
12,Kyivs'ka oblast,UA-32,19,36,14,2,29,20,15,17,48,0,92,3,2,3,0,97,2,0,1,0,88,3,1,7,1,95,1,1,3,0,93,3,4,0,0,97,0,0,1,2,53,42,2,2,1,91,4,1,4,0,86,0,5,7,2,93,1,2,4,0,91,6,3,0,0,95,0,1,1,3,44,56
13,Luhans'ka oblast,UA-09,18,33,19,2,28,39,31,30,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,17,33,17,4,29,27,28,32,13,0,97,0,1,2,0,55,44,0,1,0,95,2,1,1,1,96,1,1,1,1,94,1,3,1,1,95,1,2,0,2,93,2,4,1,0,46,2,0,52,0,92,1,4,2,1,92,3,2,1,2,92,2,3,1,2,91,2,3,0,4,95,5
15,Mykolaivs'ka oblast,UA-48,22,29,23,2,24,29,34,33,4,0,97,0,0,3,0,62,2,36,0,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,91,0,3,3,3,55,1,0,2,42,94,0,0,0,6,100,0,0,0,0,94,3,3,0,0,94,0,0,6,0,97,3
16,Odessa Oblast,UA-51,23,37,14,3,23,37,32,30,1,0,86,14,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,79,0,1,20,0,97,0,1,0,2,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,99,0,0,0,1,100,0
