,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,20,34,24,5,17,25,25,30,20,0,100,0,0,0,0,96,0,0,2,2,96,4,0,0,0,39,0,0,61,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,91,1,6,2,0,28,0,0,72,0,100,0,0,0,0,96,0,0,4,0,98,2
1,Chernihivs'ka oblast,UA-74,14,32,22,2,30,23,29,24,24,0,100,0,0,0,0,100,0,0,0,0,54,0,0,46,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,6,0,0,0,100,0,0,0,0,39,0,0,61,0,97,0,3,0,0,97,3,0,0,0,100,0,0,0,0,83,17
2,Chernivets'ka oblast,UA-77,14,37,14,3,32,32,32,26,10,0,100,0,0,0,0,98,0,0,2,0,98,2,0,0,0,51,0,1,0,48,98,0,0,0,2,96,4,0,0,0,98,0,0,2,0,100,0,0,0,0,96,0,4,0,0,45,0,1,0,54,91,0,2,2,5,96,4,0,0,0,100,0
3,Crimea,UA-43,21,31,14,4,30,29,37,34,0,0,100,0,0,0,0,37,0,0,63,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,33,16,3,30,32,33,32,3,0,85,0,14,0,1,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,83,1,1,0,15,97,0,1,1,1,99,1,0,0,0,99,1,0,0,0,98,0,1,0,1,100,0,0,0,0,98,2
5,Donetsk Oblast,UA-14,20,33,17,2,28,37,31,30,2,0,91,0,1,8,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,89,10,0,1,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,20,39,15,4,22,30,28,31,11,0,100,0,0,0,0,96,3,1,0,0,99,1,0,0,0,98,0,1,1,0,49,0,0,0,51,98,0,2,0,0,98,0,0,0,2,95,0,0,4,1,98,0,1,0,1,98,0,1,1,0,40,0,0,0,60,95,1,4,0,0,100,0
7,Kharkiv Oblast,UA-63,17,34,15,2,32,30,32,35,1,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,86,0,14,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,17,39,19,0,25,36,28,32,4,0,100,0,0,0,0,92,0,2,6,0,85,0,0,0,15,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,65,0,0,0,35,100,0,0,0,0,96,0,0,2,2,100,0,0,0,0,98,2
9,Khmel'nyts'ka oblast,UA-68,20,35,11,4,30,29,22,28,21,0,96,2,2,0,0,96,4,0,0,0,96,4,0,0,0,34,0,66,0,0,98,0,0,0,2,92,8,0,0,0,92,2,2,2,2,92,2,0,6,0,90,0,10,0,0,28,0,72,0,0,92,2,0,4,2,81,17,2,0,0,96,4
10,Kirovohrads'ka oblast,UA-35,19,39,14,3,25,34,26,33,7,0,100,0,0,0,0,95,0,0,5,0,98,2,0,0,0,93,0,0,7,0,100,0,0,0,0,60,0,0,40,0,95,3,0,2,0,100,0,0,0,0,98,0,2,0,0,90,2,0,8,0,100,0,0,0,0,46,0,0,53,1,98,2
11,Kyiv city,UA-30,18,33,17,3,29,19,20,25,36,0,98,0,1,1,0,97,2,1,0,0,96,3,0,1,0,96,1,2,1,0,96,2,0,2,0,98,1,0,0,1,92,5,1,1,1,92,1,0,5,2,93,0,6,1,0,92,2,2,3,1,92,4,1,2,1,96,1,1,0,2,91,9
12,Kyivs'ka oblast,UA-32,18,31,18,5,28,18,22,21,39,0,98,1,0,1,0,98,0,0,1,1,98,2,0,0,0,97,0,0,3,0,95,2,1,2,0,97,0,1,0,2,59,40,1,0,0,95,1,1,0,3,96,1,3,0,0,95,0,0,4,1,94,3,0,2,1,96,0,2,0,2,50,50
13,Luhans'ka oblast,UA-09,21,34,16,4,25,33,28,37,2,0,100,0,0,0,0,94,0,0,1,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,87,13,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3
14,Lviv Oblast,UA-46,22,32,15,4,27,24,29,39,8,0,100,0,0,0,0,35,65,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,92,5,0,0,3,98,0,0,1,1,29,0,0,71,0,100,0,0,0,0,97,0,2,1,0,95,0,2,2,1,91,5,0,0,4,97,3
15,Mykolaivs'ka oblast,UA-48,24,35,15,0,26,31,33,31,5,0,100,0,0,0,0,71,0,29,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,58,0,0,0,42,98,0,0,2,0,96,2,0,0,2,98,0,2,0,0,94,2,0,2,2,100,0
16,Odessa Oblast,UA-51,19,31,18,3,29,29,35,34,2,0,85,15,0,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,80,0,0,20,0,99,0,0,1,0,97,0,3,0,0,100,0,0,0,0,97,2,0,0,1,98,0,1,1,0,100,0
17,Poltavs'ka oblast,UA-53,16,36,17,3,28,32,26,29,13,0,98,0,1,1,0,98,2,0,0,0,96,2,0,2,0,63,37,0,0,0,100,0,0,0,0,99,0,0,0,1,98,0,1,0,1,92,2,0,6,0,95,0,2,3,0,46,51,2,1,0,99,0,1,0,0,97,1,0,1,1,97,3
18,Rivnens'ka oblast,UA-56,16,33,22,3,26,28,29,22,21,0,98,2,0,0,0,98,2,0,0,0,98,2,0,0,0,100,0,0,0,0,34,0,0,66,0,96,0,0,0,4,94,2,2,2,0,94,0,0,4,2,96,0,4,0,0,96,0,4,0,0,27,0,0,73,0,92,0,2,0,6,86,14
19,Sevastopol' city,UA-40,29,40,13,0,18,44,22,34,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
