,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
12,Kyivs'ka oblast,UA-32,24,31,16,4,25,16,18,19,47,0,97,0,0,1,2,96,0,3,0,1,96,0,0,3,1,96,0,3,1,0,93,4,2,0,1,98,1,0,0,1,50,48,1,1,0,90,1,5,1,3,94,2,0,4,0,92,1,5,2,0,88,8,4,0,0,96,1,0,1,2,42,58
13,Luhans'ka oblast,UA-09,21,30,19,5,25,35,38,27,0,0,100,0,0,0,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,22,33,17,3,25,22,26,30,21,1,93,1,2,3,1,58,40,1,0,1,93,3,1,1,2,94,1,3,1,1,92,2,1,2,3,93,3,0,1,3,91,1,4,2,2,50,1,1,46,2,89,4,4,1,2,91,2,4,2,1,89,3,2,3,3,91,4,1,0,4,96,4
15,Mykolaivs'ka oblast,UA-48,23,29,21,4,23,23,38,33,6,0,100,0,0,0,0,66,0,34,0,0,87,3,0,0,10,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,94,3,3,0,0,60,0,0,0,40,82,3,3,0,12,97,0,0,3,0,100,0,0,0,0,97,0,0,0,3,93,7
16,Odessa Oblast,UA-51,20,31,16,3,30,30,36,31,3,0,85,15,0,0,0,93,0,2,4,1,96,1,2,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,80,0,0,19,1,95,0,0,1,4,96,1,2,0,1,98,0,0,1,1,100,0,0,0,0,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,22,33,18,2,25,29,31,25,14,1,88,0,4,6,2,94,1,1,3,1,99,1,0,0,0,65,35,0,0,0,99,0,0,1,0,93,0,2,4,1,82,4,10,0,4,88,8,2,1,1,96,2,1,1,0,52,47,0,1,0,96,2,1,1,0,92,0,4,3,1,92,8
18,Rivnens'ka oblast,UA-56,22,33,13,4,28,26,26,27,21,0,92,2,0,3,3,92,3,0,1,4,94,0,5,1,0,97,1,2,0,0,43,0,0,57,0,88,1,0,0,11,95,0,2,3,0,84,3,3,7,3,94,3,0,3,0,95,3,2,0,0,37,0,0,63,0,83,1,1,0,15,88,12
19,Sevastopol' city,UA-40,19,28,17,4,32,23,25,52,0,0,100,0,0,0,0,5,0,0,95,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,25,39,14,2,20,32,28,34,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,51,0,49,0,0,100,0,0,0,0,93,0,7,0,0,100,0,0,0,0,91,0,5,2,2,98,2,0,0,0,39,0,61,0,0,98,0,0,0,2,100,0
21,Ternopil's'ka oblast,UA-61,23,29,19,6,23,26,31,29,14,0,91,0,6,3,0,96,0,1,0,3,96,1,1,0,2,97,0,3,0,0,94,0,3,0,3,48,50,0,0,2,93,0,1,0,6,84,3,1,11,1,94,4,1,0,1,90,0,9,0,1,94,0,3,0,3,41,55,0,0,4,96,4
22,Vinnyts'ka oblast,UA-05,20,32,16,4,28,29,26,27,18,0,90,3,4,1,2,96,2,1,1,0,40,59,1,0,0,90,1,6,2,1,91,2,2,1,4,98,2,0,0,0,91,1,1,3,4,85,2,3,7,3,32,0,68,0,0,88,2,6,3,1,89,3,4,1,3,97,2,0,0,1,91,9
23,Volyns'ka oblast,UA-07,15,37,16,5,27,27,24,29,19,1,100,0,0,0,0,86,11,1,0,2,94,0,2,0,4,96,2,2,0,0,98,0,0,2,0,46,1,0,1,52,86,4,3,7,0,83,0,0,16,1,93,4,0,0,3,94,2,2,0,2,94,0,0,6,0,43,1,0,0,56,91,9
24,Zakarpats'ka oblast,UA-21,33,31,11,3,22,31,26,27,16,0,95,1,3,1,0,94,4,2,0,0,95,1,1,0,3,99,0,1,0,0,98,1,0,0,1,68,0,31,1,0,92,2,1,1,4,90,2,1,5,2,95,0,2,0,3,94,3,1,1,1,97,1,0,1,1,62,0,37,0,1,98,2
25,Zaporiz'ka oblast,UA-23,16,38,11,5,30,34,33,32,1,0,83,0,0,0,17,97,0,0,3,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,2,0,1,80,0,20,0,0,99,0,0,0,1,99,0,0,0,1,99,0,0,1,0,99,0,0,0,1,100,0
26,Zhytomyrs'ka oblast,UA-18,14,33,23,5,25,23,22,27,28,0,96,0,0,2,2,96,2,2,0,0,87,7,2,2,2,98,0,2,0,0,43,54,0,3,0,98,0,0,0,2,87,7,4,0,2,89,2,2,5,2,89,0,7,2,2,96,0,4,0,0,34,64,0,2,0,94,2,0,0,4,86,14
