,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,19,34,11,1,35,26,25,32,17,0,98,0,0,0,2,94,0,2,4,0,92,6,2,0,0,53,0,1,45,1,100,0,0,0,0,94,0,0,4,2,86,6,0,6,2,84,0,12,2,2,90,0,8,0,2,43,0,1,55,1,100,0,0,0,0,90,2,0,6,2,88,12
1,Chernihivs'ka oblast,UA-74,15,26,22,4,33,32,29,21,18,0,100,0,0,0,0,100,0,0,0,0,39,4,0,57,0,100,0,0,0,0,89,0,11,0,0,100,0,0,0,0,89,0,0,11,0,100,0,0,0,0,27,0,3,70,0,89,0,11,0,0,89,0,11,0,0,89,0,0,0,11,100,0
2,Chernivets'ka oblast,UA-77,15,34,20,2,29,25,20,41,13,1,96,0,0,0,4,98,0,2,0,0,100,0,0,0,0,67,2,1,0,30,100,0,0,0,0,94,4,0,0,2,93,5,2,0,0,75,0,18,3,4,85,4,4,7,0,55,1,1,2,41,98,2,0,0,0,90,4,0,0,6,96,4
3,Crimea,UA-43,23,32,18,2,25,28,33,39,0,0,100,0,0,0,0,52,0,0,48,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,17,36,18,2,27,32,28,33,7,0,92,0,8,0,0,96,0,3,0,1,95,4,0,1,0,98,1,1,0,0,94,1,2,2,1,95,0,0,3,2,90,0,2,0,8,87,0,10,0,3,93,1,4,2,0,98,1,1,0,0,93,1,2,2,2,93,0,2,3,2,96,4
5,Donetsk Oblast,UA-14,17,33,16,4,30,31,38,31,0,0,93,0,0,7,0,95,1,0,3,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,88,11,0,1,0,99,1,0,0,0,100,0,0,0,0,99,1,0,0,0,99,0,0,1,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,23,33,11,7,26,23,22,33,21,1,96,1,0,2,1,93,5,1,1,0,93,1,3,3,0,97,0,2,0,1,63,0,1,0,36,94,2,1,0,3,88,6,2,3,1,71,1,22,4,2,96,0,1,3,0,96,0,1,0,3,47,1,1,0,51,89,3,1,0,7,91,9
7,Kharkiv Oblast,UA-63,13,34,21,2,30,32,30,32,1,5,100,0,0,0,0,98,0,0,2,0,96,4,0,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,78,1,21,0,0,100,0,0,0,0,94,0,6,0,0,96,4,0,0,0,96,0,2,0,2,100,0,0,0,0,98,2
8,Khersons'ka oblast,UA-65,16,40,8,1,35,35,17,47,1,0,100,0,0,0,0,94,0,0,6,0,82,0,0,0,18,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,0,0,0,7,49,0,0,0,51,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,97,3
9,Khmel'nyts'ka oblast,UA-68,23,37,12,2,26,28,24,25,23,0,100,0,0,0,0,88,9,3,0,0,88,0,12,0,0,48,0,51,0,1,81,11,0,3,5,100,0,0,0,0,73,20,7,0,0,72,0,19,7,2,97,0,3,0,0,33,0,66,0,1,70,14,7,2,7,100,0,0,0,0,75,25
10,Kirovohrads'ka oblast,UA-35,31,36,14,1,18,28,32,35,5,0,87,7,6,0,0,93,3,4,0,0,93,3,4,0,0,100,0,0,0,0,100,0,0,0,0,66,0,0,34,0,84,3,0,7,6,87,0,7,3,3,90,0,7,0,3,93,0,3,0,4,100,0,0,0,0,58,0,0,35,7,93,7
