,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,19,35,19,2,25,27,23,26,24,0,97,0,2,1,0,94,3,2,0,1,95,2,2,1,0,43,0,0,57,0,97,3,0,0,0,99,0,0,1,0,94,0,0,1,5,89,3,0,7,1,92,1,2,3,2,29,0,0,71,0,97,3,0,0,0,97,0,0,1,2,99,1
1,Chernihivs'ka oblast,UA-74,24,30,20,4,22,27,20,33,20,0,100,0,0,0,0,100,0,0,0,0,63,0,0,37,0,96,2,0,2,0,98,0,2,0,0,100,0,0,0,0,98,2,0,0,0,94,0,0,4,2,48,0,1,51,0,96,2,0,2,0,94,4,2,0,0,100,0,0,0,0,92,8
2,Chernivets'ka oblast,UA-77,30,22,16,3,29,22,33,35,10,0,100,0,0,0,0,98,0,0,2,0,96,4,0,0,0,57,0,0,0,43,98,0,0,0,2,93,5,2,0,0,100,0,0,0,0,98,0,0,0,2,96,0,4,0,0,50,0,0,0,50,98,0,0,0,2,89,8,1,2,0,98,2
3,Crimea,UA-43,21,28,19,4,28,32,33,35,0,0,100,0,0,0,0,37,0,0,63,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,32,18,4,27,34,31,33,2,0,92,0,8,0,0,98,1,1,0,0,97,0,1,1,1,99,1,0,0,0,100,0,0,0,0,99,0,0,0,1,88,0,0,0,12,98,0,0,2,0,98,0,0,1,1,98,1,1,0,0,98,0,0,0,2,98,1,0,0,1,99,1
5,Donetsk Oblast,UA-14,19,33,17,5,26,33,34,33,0,0,93,0,0,7,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,90,10,0,0,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,28,18,3,31,21,35,34,10,0,100,0,0,0,0,98,2,0,0,0,99,0,1,0,0,98,0,0,0,2,50,0,0,0,50,94,5,0,0,1,94,0,4,2,0,95,0,0,5,0,99,0,0,1,0,97,0,0,0,3,38,0,0,0,62,92,5,1,0,2,99,1
7,Kharkiv Oblast,UA-63,19,31,17,3,30,26,33,37,1,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,89,0,11,0,0,99,0,0,1,0,100,0,0,0,0,97,1,1,1,0,100,0,0,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,17,35,22,0,26,36,27,32,5,0,100,0,0,0,0,98,0,0,2,0,70,0,0,0,30,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,95,0,0,5,0,53,0,0,0,47,95,0,0,5,0,98,2,0,0,0,100,0,0,0,0,95,5
9,Khmel'nyts'ka oblast,UA-68,24,35,13,4,24,27,27,26,20,0,96,2,0,2,0,96,2,0,2,0,92,8,0,0,0,32,0,67,0,1,98,2,0,0,0,86,12,2,0,0,98,0,0,2,0,92,2,0,4,2,92,0,8,0,0,26,0,73,0,1,92,6,0,2,0,85,14,1,0,0,98,2
