,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,20,34,14,3,29,31,26,32,11,0,88,8,2,2,0,90,6,2,0,2,94,0,2,4,0,59,1,0,40,0,98,0,0,2,0,90,0,0,10,0,84,5,2,8,1,88,4,0,6,2,92,2,2,4,0,50,2,1,47,0,96,0,2,2,0,90,0,0,10,0,92,8
1,Chernihivs'ka oblast,UA-74,15,45,14,2,24,30,20,22,28,0,100,0,0,0,0,100,0,0,0,0,53,2,0,45,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,5,0,0,100,0,0,0,0,44,0,2,54,0,95,0,5,0,0,95,0,0,5,0,87,0,4,0,9,100,0
2,Chernivets'ka oblast,UA-77,24,27,13,6,30,31,23,33,13,0,97,0,0,3,0,97,3,0,0,0,100,0,0,0,0,49,0,1,0,50,100,0,0,0,0,85,3,12,0,0,100,0,0,0,0,90,4,3,3,0,87,7,0,6,0,45,0,2,1,52,97,0,0,0,3,82,3,12,3,0,97,3
3,Crimea,UA-43,23,30,19,3,25,28,40,32,0,0,100,0,0,0,0,36,0,0,64,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,21,34,15,3,27,33,34,31,2,0,82,0,14,1,3,94,3,1,2,0,99,1,0,0,0,100,0,0,0,0,96,0,1,1,2,98,0,1,0,1,80,0,1,1,18,90,1,4,4,1,98,0,1,0,1,100,0,0,0,0,96,0,1,1,2,96,0,3,0,1,99,1
5,Donetsk Oblast,UA-14,19,34,15,3,29,40,29,31,0,0,87,0,0,13,0,92,0,0,8,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,84,15,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2
6,Ivano-Frankivs'ka oblast,UA-26,16,35,18,2,29,25,31,35,9,0,95,0,3,2,0,95,4,1,0,0,97,0,2,0,1,97,1,0,0,2,54,1,0,0,45,97,1,2,0,0,91,2,2,1,4,88,2,0,7,3,99,0,0,0,1,95,3,0,0,2,44,0,0,0,56,93,1,4,2,0,97,3
7,Kharkiv Oblast,UA-63,21,29,16,3,31,34,26,33,1,6,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,69,4,25,0,2,98,2,0,0,0,100,0,0,0,0,98,2,0,0,0,95,3,2,0,0,100,0,0,0,0,92,8
8,Khersons'ka oblast,UA-65,19,40,20,0,21,50,26,24,0,0,100,0,0,0,0,66,0,0,34,0,39,0,0,0,61,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,39,0,0,0,61,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,22,33,16,3,26,31,24,31,14,0,100,0,0,0,0,95,2,0,0,3,94,2,3,0,1,44,0,56,0,0,99,0,0,0,1,93,7,0,0,0,99,1,0,0,0,94,1,0,5,0,92,3,1,0,4,38,0,62,0,0,97,1,0,0,2,92,7,1,0,0,97,3
10,Kirovohrads'ka oblast,UA-35,16,36,18,5,25,27,39,22,12,0,100,0,0,0,0,88,0,4,4,4,100,0,0,0,0,92,0,0,8,0,96,0,4,0,0,58,0,0,42,0,96,4,0,0,0,96,0,0,0,4,88,4,0,4,4,92,0,0,8,0,96,0,4,0,0,48,2,2,48,0,88,12
11,Kyiv city,UA-30,19,33,18,3,27,15,14,19,52,0,99,0,0,0,1,99,0,0,1,0,96,0,1,3,0,96,0,0,4,0,98,0,1,0,1,97,0,0,3,0,90,8,1,1,0,95,1,1,3,0,92,0,1,7,0,92,0,0,7,1,96,2,1,0,1,93,0,3,2,2,87,13
