,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,19,31,15,3,32,26,23,29,21,1,95,0,0,1,4,85,1,2,1,11,93,3,2,2,0,40,0,0,60,0,100,0,0,0,0,93,0,0,7,0,90,4,4,1,1,85,5,3,1,6,85,11,3,1,0,32,0,0,68,0,97,1,0,0,2,91,0,1,8,0,91,9
1,Chernihivs'ka oblast,UA-74,16,36,21,2,25,32,25,17,23,3,95,0,0,5,0,95,0,0,0,5,42,0,0,58,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,82,9,9,0,0,90,10,0,0,0,36,2,0,62,0,100,0,0,0,0,95,0,0,0,5,95,0,5,0,0,86,14
2,Chernivets'ka oblast,UA-77,21,37,13,5,24,29,32,30,9,0,94,0,4,2,0,89,3,2,6,0,98,2,0,0,0,57,1,3,0,39,96,0,0,0,4,96,4,0,0,0,93,2,0,0,5,91,4,0,3,2,98,0,2,0,0,51,2,3,0,44,89,2,1,0,8,91,4,3,0,2,94,6
3,Crimea,UA-43,22,30,19,2,27,29,39,32,0,0,100,0,0,0,0,38,0,0,62,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,37,15,2,28,35,31,29,5,0,84,0,14,2,0,92,0,0,4,4,97,1,1,0,1,98,0,0,1,1,100,0,0,0,0,98,0,0,2,0,82,0,1,0,17,92,4,2,2,0,93,5,0,0,2,98,0,0,1,1,99,0,1,0,0,98,0,0,2,0,98,2
5,Donetsk Oblast,UA-14,19,36,14,2,29,34,36,30,0,0,99,0,0,1,0,91,0,0,9,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,91,7,0,1,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,19,33,17,2,29,27,27,36,10,0,96,0,0,3,1,86,7,2,1,4,99,0,1,0,0,99,0,0,0,1,49,0,0,0,51,93,5,1,1,0,93,1,3,1,2,85,2,2,7,4,96,4,0,0,0,96,1,0,2,1,40,1,0,0,59,91,7,1,1,0,99,1
7,Kharkiv Oblast,UA-63,21,35,14,3,27,29,30,34,1,6,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,78,0,21,1,0,98,0,2,0,0,96,2,2,0,0,98,2,0,0,0,98,0,2,0,0,98,0,2,0,0,96,4
8,Khersons'ka oblast,UA-65,8,37,17,1,37,38,29,33,0,0,100,0,0,0,0,84,4,4,8,0,66,0,3,0,31,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,0,0,4,4,56,0,2,0,42,100,0,0,0,0,100,0,0,0,0,92,0,4,0,4,96,4
9,Khmel'nyts'ka oblast,UA-68,18,38,14,2,28,31,30,26,13,0,95,1,0,4,0,93,1,1,0,5,91,4,1,3,1,45,0,55,0,0,95,1,1,3,0,96,0,0,0,4,93,5,1,1,0,89,5,1,4,1,87,6,4,2,1,38,0,61,1,0,93,1,3,3,0,87,6,2,0,5,96,4
