,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,14,34,23,8,21,29,26,38,7,0,91,0,7,0,2,89,2,5,2,2,98,0,2,0,0,96,2,0,2,0,100,0,0,0,0,77,0,0,23,0,89,2,2,0,7,87,0,2,4,7,98,2,0,0,0,91,2,0,7,0,98,2,0,0,0,69,1,0,29,1,95,5
11,Kyiv city,UA-30,17,30,19,2,32,15,19,20,46,0,99,1,0,0,0,99,0,0,1,0,97,0,2,1,0,97,0,0,2,1,95,4,0,0,1,98,0,0,1,1,91,7,2,0,0,98,0,2,0,0,98,0,0,2,0,94,0,1,3,2,93,4,0,1,2,97,0,0,1,2,91,9
12,Kyivs'ka oblast,UA-32,22,32,13,2,31,16,20,19,45,0,100,0,0,0,0,97,1,0,2,0,87,3,3,6,1,97,0,1,2,0,96,4,0,0,0,95,1,2,0,2,54,45,1,0,0,93,0,4,3,0,90,0,3,6,1,97,0,1,2,0,94,5,1,0,0,94,1,1,0,4,45,55
13,Luhans'ka oblast,UA-09,24,32,16,4,24,30,39,31,0,0,100,0,0,0,0,96,0,0,0,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,94,6,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2
14,Lviv Oblast,UA-46,18,36,18,2,26,24,27,29,20,0,98,1,1,0,0,61,36,0,3,0,96,2,2,0,0,94,1,3,1,1,87,5,1,6,1,92,1,1,1,5,91,6,2,1,0,52,0,1,46,1,94,1,4,0,1,92,1,4,2,1,81,6,1,9,3,88,3,2,0,7,88,12
15,Mykolaivs'ka oblast,UA-48,15,40,17,3,25,39,28,30,3,0,100,0,0,0,0,69,2,24,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,69,0,0,2,29,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,97,0,0,0,3,100,0
16,Odessa Oblast,UA-51,23,27,17,3,30,29,35,34,2,0,92,8,0,0,0,94,0,2,4,0,99,1,0,0,0,100,0,0,0,0,98,1,1,0,0,100,0,0,0,0,84,0,0,16,0,96,0,0,1,3,98,0,1,1,0,99,1,0,0,0,96,1,2,0,1,98,0,2,0,0,100,0
17,Poltavs'ka oblast,UA-53,18,37,17,3,25,33,26,31,9,1,95,0,1,1,3,96,0,0,4,0,98,0,0,1,1,70,30,0,0,0,93,1,1,5,0,98,1,0,0,1,93,0,6,0,1,95,1,3,1,0,98,0,0,1,1,61,39,0,0,0,90,5,1,4,0,95,1,0,1,3,96,4
18,Rivnens'ka oblast,UA-56,20,30,17,5,28,28,24,21,27,0,93,0,0,7,0,86,7,3,4,0,97,0,3,0,0,97,0,3,0,0,25,5,0,70,0,93,0,0,3,4,93,7,0,0,0,81,6,0,10,3,97,0,3,0,0,97,0,3,0,0,20,5,0,75,0,83,3,0,3,11,76,24
19,Sevastopol' city,UA-40,20,35,21,1,23,39,24,37,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,16,29,19,0,36,37,34,28,1,0,100,0,0,0,0,100,0,0,0,0,89,0,11,0,0,100,0,0,0,0,45,0,55,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,38,0,62,0,0,95,0,0,5,0,100,0
21,Ternopil's'ka oblast,UA-61,17,32,14,5,32,27,24,28,21,0,98,0,0,2,0,98,2,0,0,0,96,0,2,2,0,91,4,3,0,2,92,4,0,4,0,44,55,1,0,0,94,4,2,0,0,91,4,0,5,0,94,2,2,2,0,89,4,6,0,1,87,4,0,9,0,37,60,0,0,3,90,10
22,Vinnyts'ka oblast,UA-05,22,33,15,1,29,27,25,31,17,0,100,0,0,0,0,92,2,1,5,0,48,51,1,0,0,85,3,4,2,6,97,1,1,1,0,98,0,0,0,2,91,6,2,1,0,95,0,0,3,2,41,0,59,0,0,82,5,5,2,6,93,2,1,1,3,98,0,0,0,2,90,10
23,Volyns'ka oblast,UA-07,24,30,14,1,31,28,25,30,17,0,98,0,2,0,0,86,5,4,5,0,100,0,0,0,0,95,0,3,2,0,79,11,2,8,0,44,0,0,2,54,93,2,2,0,3,88,0,0,7,5,98,2,0,0,0,93,0,5,2,0,72,12,4,12,0,37,0,0,2,61,92,8
24,Zakarpats'ka oblast,UA-21,38,28,13,2,19,28,28,33,11,0,99,0,1,0,0,99,1,0,0,0,97,0,1,2,0,100,0,0,0,0,100,0,0,0,0,72,1,25,1,1,95,3,1,0,1,96,0,0,4,0,98,0,0,2,0,98,1,0,1,0,98,0,1,0,1,67,1,32,0,0,98,2
25,Zaporiz'ka oblast,UA-23,18,43,12,1,26,38,26,34,2,0,86,0,0,0,14,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,76,0,24,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,97,0,3,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,15,43,12,4,26,32,24,26,17,1,97,0,0,3,0,100,0,0,0,0,97,3,0,0,0,97,0,0,3,0,47,48,1,4,0,90,0,0,0,10,87,10,3,0,0,97,3,0,0,0,97,0,3,0,0,97,0,0,3,0,42,53,1,4,0,84,0,0,0,16,86,14
