,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,22,34,15,2,27,28,30,25,17,0,95,0,2,2,1,97,0,0,0,3,91,1,5,3,0,48,0,1,51,0,98,0,2,0,0,98,0,0,2,0,91,5,2,0,2,90,6,2,2,0,89,5,3,3,0,39,1,0,60,0,97,0,3,0,0,98,0,0,2,0,94,6
1,Chernihivs'ka oblast,UA-74,27,33,15,1,24,27,26,29,18,0,100,0,0,0,0,100,0,0,0,0,54,1,1,41,3,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,98,0,2,0,0,95,0,5,0,0,46,0,1,51,2,93,0,5,2,0,93,0,5,0,2,100,0,0,0,0,98,2
2,Chernivets'ka oblast,UA-77,17,37,18,5,23,35,28,28,9,0,97,0,0,3,0,99,0,0,1,0,98,1,1,0,0,58,0,0,0,42,99,0,1,0,0,96,1,2,0,1,96,3,1,0,0,93,3,0,1,3,99,0,1,0,0,54,0,0,0,46,95,1,1,2,1,92,3,1,1,3,96,4
3,Crimea,UA-43,20,35,19,2,24,34,33,33,0,0,100,0,0,0,0,38,0,0,62,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,36,15,4,25,37,31,31,1,0,85,0,11,2,2,99,0,1,0,0,96,0,0,2,2,100,0,0,0,0,99,0,0,1,0,98,0,2,0,0,84,0,0,0,16,93,3,2,1,1,96,0,0,2,2,99,0,0,0,1,99,0,0,1,0,97,0,3,0,0,98,2
5,Donetsk Oblast,UA-14,24,36,17,3,20,41,33,26,0,0,94,0,0,6,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,7,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,38,13,4,24,32,29,31,8,0,98,0,0,2,0,91,6,0,1,2,97,1,1,1,0,98,0,0,0,2,60,0,0,0,40,98,0,2,0,0,98,0,0,1,1,87,2,0,11,0,93,2,2,2,1,97,0,0,0,3,50,0,0,0,50,96,0,2,0,2,96,4
7,Kharkiv Oblast,UA-63,23,35,12,2,28,34,31,28,1,6,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,98,0,2,0,0,99,0,0,0,1,80,0,20,0,0,99,0,1,0,0,97,0,0,3,0,98,2,0,0,0,94,0,6,0,0,99,0,0,0,1,99,1
8,Khersons'ka oblast,UA-65,24,33,13,3,27,29,36,35,0,0,100,0,0,0,0,95,0,0,5,0,69,0,0,0,31,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,62,0,0,0,38,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,34,17,3,25,34,29,30,7,0,98,0,0,2,0,98,1,0,1,0,97,0,1,1,1,47,0,53,0,0,92,3,3,1,1,97,2,0,1,0,95,2,0,3,0,95,4,0,1,0,97,0,0,2,1,41,0,58,0,1,92,2,3,2,1,96,2,0,2,0,96,4
