,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,24,32,17,7,20,27,23,25,25,0,96,2,0,2,0,96,4,0,0,0,85,11,0,4,0,47,2,1,49,1,100,0,0,0,0,98,0,0,0,2,83,13,2,2,0,83,2,4,9,2,80,6,10,4,0,36,1,2,60,1,98,0,0,0,2,96,0,0,0,4,80,20
1,Chernihivs'ka oblast,UA-74,21,38,21,1,19,32,22,25,21,0,100,0,0,0,0,100,0,0,0,0,62,0,2,36,0,97,0,0,3,0,93,3,4,0,0,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,49,0,0,51,0,97,0,0,3,0,87,3,7,3,0,97,0,0,0,3,87,13
2,Chernivets'ka oblast,UA-77,24,32,20,3,21,32,30,30,8,0,97,0,3,0,0,92,3,0,0,5,100,0,0,0,0,58,0,1,0,41,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,84,0,0,14,2,94,6,0,0,0,50,0,1,0,49,97,0,0,3,0,100,0,0,0,0,100,0
3,Crimea,UA-43,27,31,13,1,28,29,37,34,0,0,100,0,0,0,0,40,0,0,60,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,34,17,2,29,35,33,30,2,0,91,0,9,0,0,99,0,0,1,0,97,1,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,86,1,0,2,11,100,0,0,0,0,95,4,1,0,0,100,0,0,0,0,100,0,0,0,0,98,0,1,0,1,98,2
5,Donetsk Oblast,UA-14,24,31,17,2,26,27,40,30,3,0,91,0,0,9,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,1,1,85,14,0,1,0,99,1,0,0,0,99,1,0,0,0,100,0,0,0,0,98,0,0,0,2,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,38,16,4,21,34,25,32,9,0,100,0,0,0,0,92,3,0,0,5,100,0,0,0,0,99,0,0,1,0,58,0,0,1,41,97,2,0,1,0,94,4,1,1,0,91,1,0,8,0,88,12,0,0,0,99,0,0,1,0,45,0,0,1,54,97,1,0,2,0,91,9
7,Kharkiv Oblast,UA-63,19,29,18,4,30,29,32,37,1,1,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,86,0,13,1,0,99,0,0,1,0,98,2,0,0,0,99,0,0,1,0,100,0,0,0,0,99,1,0,0,0,98,2
8,Khersons'ka oblast,UA-65,25,33,18,6,18,38,37,24,1,0,100,0,0,0,0,100,0,0,0,0,87,0,0,0,13,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,0,5,97,0,0,0,3,60,0,0,0,40,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,100,0
9,Khmel'nyts'ka oblast,UA-68,20,36,14,5,25,33,34,26,7,0,100,0,0,0,0,94,0,2,0,4,100,0,0,0,0,40,1,57,2,0,98,2,0,0,0,96,4,0,0,0,100,0,0,0,0,85,5,2,4,4,94,4,2,0,0,34,0,64,2,0,96,4,0,0,0,94,6,0,0,0,100,0
