,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,18,38,22,5,17,27,28,19,26,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,33,0,0,67,0,100,0,0,0,0,100,0,0,0,0,94,6,0,0,0,97,0,0,3,0,97,0,0,3,0,25,0,0,75,0,100,0,0,0,0,97,0,0,3,0,91,9
1,Chernihivs'ka oblast,UA-74,13,31,27,0,29,29,30,24,17,0,100,0,0,0,0,95,0,0,5,0,53,0,0,47,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,40,0,0,60,0,100,0,0,0,0,95,0,0,0,5,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,15,36,21,2,26,33,38,18,11,0,100,0,0,0,0,100,0,0,0,0,95,5,0,0,0,42,0,0,0,58,100,0,0,0,0,85,15,0,0,0,95,0,0,5,0,95,5,0,0,0,95,0,5,0,0,37,0,0,0,63,100,0,0,0,0,81,19,0,0,0,100,0
3,Crimea,UA-43,15,40,11,7,27,32,36,32,0,0,100,0,0,0,0,39,0,0,61,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,38,16,2,26,34,31,33,2,0,85,0,14,0,1,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,82,0,1,0,17,96,0,2,1,1,100,0,0,0,0,100,0,0,0,0,98,0,1,0,1,99,0,0,1,0,98,2
5,Donetsk Oblast,UA-14,21,30,17,2,30,37,36,26,1,0,95,0,0,5,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,2,1,0,84,12,0,1,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,22,39,12,5,22,28,33,28,11,0,100,0,0,0,0,94,4,2,0,0,100,0,0,0,0,96,0,2,2,0,56,0,0,0,44,96,2,2,0,0,98,0,0,2,0,90,0,0,8,2,100,0,0,0,0,96,0,2,2,0,44,0,0,0,56,87,6,3,0,4,100,0
7,Kharkiv Oblast,UA-63,16,35,14,3,32,32,29,35,1,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,0,12,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,1,0,1,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,19,29,21,7,24,31,33,29,7,0,100,0,0,0,0,96,4,0,0,0,67,0,0,0,33,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,56,0,0,0,44,100,0,0,0,0,93,0,0,4,3,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,13,40,8,5,34,33,16,32,19,0,95,3,2,0,0,98,0,0,2,0,93,7,0,0,0,41,0,59,0,0,100,0,0,0,0,84,16,0,0,0,95,0,0,3,2,95,3,0,2,0,88,0,12,0,0,34,0,66,0,0,90,6,0,2,2,80,18,0,0,2,98,2
10,Kirovohrads'ka oblast,UA-35,17,32,20,1,30,29,31,27,13,0,100,0,0,0,0,95,0,0,5,0,95,5,0,0,0,89,0,0,11,0,100,0,0,0,0,50,0,0,50,0,95,0,0,5,0,100,0,0,0,0,95,0,5,0,0,85,5,0,10,0,100,0,0,0,0,32,0,0,68,0,95,5
11,Kyiv city,UA-30,18,33,18,3,28,19,19,25,37,0,98,0,1,0,1,98,2,0,0,0,97,2,0,1,0,98,0,2,0,0,97,1,0,2,0,98,2,0,0,0,94,4,0,1,1,94,1,1,3,1,95,0,3,2,0,96,1,2,1,0,94,2,0,2,2,96,2,1,0,1,93,7
12,Kyivs'ka oblast,UA-32,16,32,22,4,26,18,17,22,43,0,99,0,1,0,0,98,0,1,1,0,97,3,0,0,0,99,0,0,1,0,95,2,0,2,1,96,1,2,0,1,60,40,0,0,0,98,0,0,1,1,94,0,4,2,0,98,0,0,1,1,94,1,0,3,2,96,1,2,0,1,52,48
13,Luhans'ka oblast,UA-09,20,33,15,2,30,33,26,39,2,0,100,0,0,0,0,92,0,0,2,6,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,2,0,0,98,0,2,0,0,87,13,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,16,36,17,3,28,26,25,40,9,0,100,0,0,0,0,50,50,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,95,4,0,0,1,99,1,0,0,0,42,0,0,58,0,99,0,1,0,0,99,0,1,0,0,96,0,2,2,0,94,4,0,0,2,99,1
15,Mykolaivs'ka oblast,UA-48,27,28,15,2,28,27,29,37,7,0,97,3,0,0,0,84,0,16,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,3,0,6,0,70,0,0,0,30,100,0,0,0,0,94,3,0,0,3,100,0,0,0,0,97,0,0,0,3,97,3
16,Odessa Oblast,UA-51,19,32,16,3,30,29,36,34,1,0,90,10,0,0,0,99,0,0,1,0,99,1,0,0,0,100,0,0,0,0,99,1,0,0,0,99,0,0,1,0,87,0,0,12,1,99,0,0,1,0,99,0,1,0,0,100,0,0,0,0,99,1,0,0,0,99,0,0,1,0,100,0
17,Poltavs'ka oblast,UA-53,15,36,19,4,26,32,24,28,16,0,100,0,0,0,0,98,2,0,0,0,96,2,0,2,0,57,42,1,0,0,100,0,0,0,0,96,2,0,0,2,98,0,2,0,0,95,1,0,4,0,93,0,2,5,0,43,54,3,0,0,98,0,2,0,0,95,4,0,0,1,95,5
18,Rivnens'ka oblast,UA-56,20,25,20,4,31,21,21,28,30,0,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,26,1,0,72,1,87,3,0,0,10,97,0,0,3,0,93,0,0,7,0,93,4,3,0,0,84,0,13,0,3,22,1,0,77,0,84,3,0,0,13,97,3
19,Sevastopol' city,UA-40,24,32,12,0,32,29,29,42,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,14,30,23,6,27,28,32,30,10,0,97,3,0,0,0,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,67,0,33,0,0,100,0,0,0,0,89,0,8,3,0,91,0,0,6,3,100,0,0,0,0,97,3,0,0,0,57,0,43,0,0,97,0,0,3,0,97,3
21,Ternopil's'ka oblast,UA-61,20,32,15,3,30,26,25,30,19,0,98,0,2,0,0,98,2,0,0,0,95,0,2,0,3,88,0,7,0,5,90,0,0,2,8,46,53,0,1,0,93,3,0,2,2,84,2,0,14,0,98,0,0,0,2,82,2,12,0,4,90,0,0,2,8,36,61,1,1,1,93,7
22,Vinnyts'ka oblast,UA-05,23,29,19,4,25,21,26,32,21,0,97,2,0,1,0,99,1,0,0,0,48,52,0,0,0,93,0,4,1,2,100,0,0,0,0,99,1,0,0,0,99,0,0,1,0,93,2,1,4,0,38,0,62,0,0,90,0,6,3,1,100,0,0,0,0,99,1,0,0,0,91,9
23,Volyns'ka oblast,UA-07,24,33,15,0,28,24,24,32,20,0,100,0,0,0,0,88,12,0,0,0,100,0,0,0,0,97,0,0,3,0,94,3,0,3,0,29,1,0,0,70,91,3,3,3,0,78,0,0,22,0,100,0,0,0,0,97,0,0,3,0,83,3,0,11,3,28,0,0,0,72,97,3
24,Zakarpats'ka oblast,UA-21,49,23,7,2,19,25,28,36,11,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,98,0,2,0,0,96,0,0,0,4,59,2,39,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,98,0,2,0,0,96,0,0,0,4,51,2,47,0,0,98,2
25,Zaporiz'ka oblast,UA-23,20,29,16,4,31,29,28,42,1,0,92,0,0,0,8,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,85,0,13,2,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,97,3
26,Zhytomyrs'ka oblast,UA-18,26,30,17,3,24,21,21,23,34,1,100,0,0,0,0,91,9,0,0,0,100,0,0,0,0,95,0,5,0,0,39,61,0,0,0,100,0,0,0,0,87,4,5,0,4,83,0,0,17,0,95,0,5,0,0,91,5,4,0,0,31,69,0,0,0,100,0,0,0,0,79,21
