,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,22,30,16,5,27,27,32,25,16,0,98,2,0,0,0,98,0,0,2,0,95,0,0,3,2,42,0,0,57,1,98,2,0,0,0,100,0,0,0,0,90,5,0,5,0,100,0,0,0,0,95,0,0,2,3,32,0,0,68,0,98,2,0,0,0,100,0,0,0,0,95,5
1,Chernihivs'ka oblast,UA-74,26,37,11,0,26,33,37,18,12,0,100,0,0,0,0,100,0,0,0,0,56,0,0,44,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,4,0,0,48,0,0,52,0,96,4,0,0,0,96,0,0,4,0,100,0,0,0,0,96,4
2,Chernivets'ka oblast,UA-77,19,35,14,6,26,31,32,33,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,55,0,0,0,45,92,0,0,4,4,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,49,0,0,0,51,92,0,0,4,4,96,4,0,0,0,100,0
3,Crimea,UA-43,22,34,15,3,26,28,41,31,0,0,100,0,0,0,0,43,0,0,57,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,35,13,4,29,32,32,34,2,0,86,0,14,0,0,100,0,0,0,0,98,1,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,82,0,0,0,18,100,0,0,0,0,99,0,0,0,1,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,97,3
5,Donetsk Oblast,UA-14,15,37,15,4,29,39,33,28,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,5,0,1,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,99,0,0,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,24,14,2,39,21,30,37,12,0,97,0,3,0,0,93,7,0,0,0,100,0,0,0,0,100,0,0,0,0,33,0,0,0,67,97,3,0,0,0,97,0,0,0,3,93,0,0,7,0,100,0,0,0,0,97,0,0,3,0,25,0,0,0,75,97,3,0,0,0,97,3
7,Kharkiv Oblast,UA-63,17,34,15,5,29,30,34,35,0,1,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,13,0,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,16,40,13,1,30,37,26,34,3,0,100,0,0,0,0,97,0,0,3,0,76,0,0,0,24,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,97,0,0,0,3,63,0,0,0,37,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,32,17,7,24,33,22,25,20,0,100,0,0,0,0,97,0,3,0,0,97,3,0,0,0,42,0,56,1,1,92,5,3,0,0,97,0,0,3,0,97,0,0,3,0,92,3,0,2,3,95,0,2,0,3,34,0,64,1,1,89,8,3,0,0,97,0,0,3,0,100,0
10,Kirovohrads'ka oblast,UA-35,15,47,7,11,20,37,31,24,8,0,97,0,0,0,3,97,0,3,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,47,0,0,53,0,100,0,0,0,0,93,0,3,0,4,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,40,0,0,60,0,100,0
11,Kyiv city,UA-30,19,35,18,3,25,21,21,23,35,0,100,0,0,0,0,97,2,0,1,0,97,2,0,1,0,97,0,1,2,0,97,1,0,1,1,98,1,0,0,1,95,3,1,1,0,92,0,0,7,1,95,0,3,2,0,95,2,1,2,0,95,2,1,1,1,97,2,0,0,1,93,7
12,Kyivs'ka oblast,UA-32,21,32,17,5,25,18,18,22,42,0,100,0,0,0,0,98,0,0,2,0,98,1,0,0,1,93,2,1,4,0,100,0,0,0,0,99,0,0,0,1,51,49,0,0,0,99,0,0,0,1,96,0,2,1,1,91,2,1,5,1,99,0,0,0,1,98,0,1,0,1,44,56
13,Luhans'ka oblast,UA-09,16,38,18,0,28,42,34,23,1,0,100,0,0,0,0,84,0,0,3,13,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,81,19,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2
14,Lviv Oblast,UA-46,24,33,14,4,25,27,30,37,6,0,100,0,0,0,0,39,61,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,97,0,1,0,2,100,0,0,0,0,32,0,0,68,0,98,1,0,1,0,100,0,0,0,0,95,0,1,1,3,92,4,1,0,3,96,4
15,Mykolaivs'ka oblast,UA-48,17,32,19,2,30,33,26,39,2,0,100,0,0,0,0,75,0,25,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,0,5,5,0,65,0,0,0,35,98,2,0,0,0,98,0,0,2,0,98,0,0,2,0,100,0,0,0,0,98,2
16,Odessa Oblast,UA-51,16,36,12,5,31,38,32,29,1,0,90,10,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,82,0,0,18,0,100,0,0,0,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,99,0,1,0,0,100,0
