,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,11,43,9,3,34,27,27,27,19,0,89,2,0,9,0,96,2,0,2,0,87,2,0,2,9,42,3,0,54,1,100,0,0,0,0,98,0,0,0,2,86,7,2,5,0,85,9,4,2,0,85,0,2,2,11,35,2,0,63,0,87,2,7,2,2,98,0,0,0,2,89,11
1,Chernihivs'ka oblast,UA-74,17,26,31,13,13,19,39,29,13,0,90,0,0,10,0,100,0,0,0,0,39,0,0,61,0,90,10,0,0,0,82,0,18,0,0,100,0,0,0,0,90,0,10,0,0,90,10,0,0,0,39,0,0,61,0,90,10,0,0,0,82,0,18,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,21,36,16,5,22,33,33,25,8,1,96,0,0,4,0,93,7,0,0,0,93,0,3,0,4,58,2,0,0,40,96,0,4,0,0,93,7,0,0,0,92,4,4,0,0,89,3,0,8,0,93,0,0,4,3,47,0,0,0,53,96,0,4,0,0,86,11,0,0,3,93,7
3,Crimea,UA-43,26,35,15,1,23,28,31,41,0,0,100,0,0,0,0,48,0,0,52,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,33,17,2,28,32,34,32,2,0,84,0,16,0,0,94,2,0,2,2,94,1,2,0,3,98,1,0,1,0,97,1,1,0,1,99,0,1,0,0,80,0,2,1,17,95,1,1,3,0,94,2,1,0,3,98,1,0,1,0,95,2,2,0,1,96,1,2,1,0,99,1
5,Donetsk Oblast,UA-14,23,27,17,1,32,29,37,34,0,0,97,0,0,3,0,91,3,0,6,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,89,8,0,3,0,100,0,0,0,0,94,3,0,3,0,100,0,0,0,0,99,0,0,0,1,100,0
6,Ivano-Frankivs'ka oblast,UA-26,21,33,25,3,18,31,26,33,10,0,99,0,0,0,1,94,3,0,3,0,99,0,0,1,0,97,0,3,0,0,56,1,4,0,39,94,5,1,0,0,93,5,2,0,0,92,0,1,7,0,99,0,0,1,0,95,0,5,0,0,47,0,3,0,50,94,5,1,0,0,92,8
7,Kharkiv Oblast,UA-63,25,29,12,0,34,34,28,31,0,7,100,0,0,0,0,98,0,0,0,2,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,82,0,18,0,0,100,0,0,0,0,98,2,0,0,0,98,0,0,2,0,95,0,5,0,0,100,0,0,0,0,98,2
8,Khersons'ka oblast,UA-65,14,27,22,1,36,35,37,28,0,0,86,14,0,0,0,93,0,0,7,0,60,0,0,0,40,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,85,0,0,15,0,86,7,0,0,7,46,0,0,0,54,93,0,7,0,0,93,0,7,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,33,11,5,31,27,24,34,15,0,100,0,0,0,0,100,0,0,0,0,94,6,0,0,0,45,0,53,1,1,94,6,0,0,0,98,2,0,0,0,89,9,0,2,0,92,0,2,6,0,90,0,6,2,2,36,0,63,0,1,92,6,2,0,0,90,8,0,0,2,86,14
