,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,14,38,14,2,32,29,28,22,19,2,95,1,1,3,0,94,1,1,1,3,92,1,1,0,6,54,0,0,46,0,98,1,0,1,0,94,0,0,6,0,81,8,9,1,1,91,4,1,2,2,89,2,1,1,7,42,0,0,58,0,97,1,0,1,1,91,1,0,6,2,87,13
1,Chernihivs'ka oblast,UA-74,26,28,20,3,23,28,22,27,23,0,100,0,0,0,0,90,0,0,10,0,39,0,0,57,4,95,0,0,5,0,86,0,14,0,0,100,0,0,0,0,95,5,0,0,0,82,0,4,4,10,37,0,0,59,4,90,0,5,5,0,86,0,14,0,0,100,0,0,0,0,95,5
2,Chernivets'ka oblast,UA-77,25,29,16,1,29,32,31,26,10,1,97,1,0,0,2,95,2,0,1,2,95,0,4,0,1,56,0,2,0,42,100,0,0,0,0,97,0,1,0,2,91,3,4,2,0,91,0,2,1,6,97,2,0,0,1,50,2,1,0,47,95,2,0,1,2,93,4,1,0,2,95,5
3,Crimea,UA-43,19,32,15,2,32,35,34,31,0,0,100,0,0,0,0,41,0,0,59,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,35,16,3,28,35,29,33,3,0,85,0,14,1,0,94,3,1,1,1,94,0,0,1,5,99,0,1,0,0,99,0,1,0,0,97,0,0,2,1,81,0,1,0,18,92,1,2,3,2,90,2,0,2,6,99,1,0,0,0,98,1,1,0,0,97,0,0,2,1,98,2
5,Donetsk Oblast,UA-14,19,38,13,0,30,39,35,25,0,1,91,0,1,8,0,95,1,0,3,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,0,4,0,2,88,10,0,2,0,96,1,1,1,1,97,0,1,2,0,97,1,1,1,0,99,1,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,22,35,18,3,22,30,28,32,10,0,91,2,3,2,2,91,6,1,1,1,90,4,4,1,1,97,0,1,0,2,59,0,0,0,41,95,3,2,0,0,91,1,3,2,3,84,3,1,11,1,92,1,4,1,2,94,1,2,0,3,47,1,0,0,52,91,3,3,0,3,96,4
7,Kharkiv Oblast,UA-63,18,34,13,1,34,35,26,26,2,11,98,0,1,1,0,96,0,0,4,0,99,0,1,0,0,95,3,0,1,1,100,0,0,0,0,100,0,0,0,0,71,1,27,0,1,98,1,0,1,0,99,0,0,0,1,94,4,0,1,1,98,0,1,0,1,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,23,36,11,3,27,39,23,36,2,0,100,0,0,0,0,94,0,3,3,0,57,0,0,0,43,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,51,0,0,0,49,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,20,33,19,3,25,27,28,28,17,0,95,0,0,4,1,91,4,2,1,2,89,1,6,1,3,47,0,53,0,0,97,1,1,1,0,94,5,0,0,1,90,7,3,0,0,85,5,1,6,3,89,2,2,2,5,38,0,61,0,1,90,5,2,2,1,87,8,3,0,2,92,8
10,Kirovohrads'ka oblast,UA-35,17,38,21,2,22,39,21,33,7,0,89,3,2,4,2,95,1,2,0,2,89,0,2,0,9,98,0,0,2,0,100,0,0,0,0,72,0,0,28,0,86,0,5,8,1,88,7,2,1,2,86,2,1,2,9,98,0,0,2,0,96,2,0,2,0,60,0,1,35,4,96,4
11,Kyiv city,UA-30,17,34,15,4,30,17,16,20,47,0,97,1,0,1,1,97,0,2,1,0,94,2,0,1,3,97,0,1,2,0,99,1,0,0,0,99,0,1,0,0,88,10,1,1,0,93,0,2,1,4,93,0,3,1,3,94,0,3,3,0,97,3,0,0,0,97,0,2,0,1,86,14
12,Kyivs'ka oblast,UA-32,16,34,15,5,30,21,17,20,41,1,94,4,0,2,0,93,3,0,0,4,88,1,4,3,4,98,1,0,1,0,96,1,2,1,0,98,0,1,1,0,51,43,4,2,0,92,4,0,4,0,84,5,1,5,5,96,2,0,2,0,90,5,2,2,1,97,0,1,1,1,44,56
