,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,17,35,15,6,27,28,19,36,16,1,96,0,2,0,2,94,0,2,4,0,96,0,2,2,0,46,0,1,53,0,98,0,2,0,0,94,0,0,6,0,94,0,4,0,2,96,0,2,0,2,98,0,0,2,0,37,0,1,62,0,96,0,2,0,2,94,0,0,6,0,100,0
1,Chernihivs'ka oblast,UA-74,22,35,26,4,13,25,25,28,16,6,90,0,0,10,0,100,0,0,0,0,39,0,0,61,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,75,8,17,0,0,90,10,0,0,0,31,0,0,69,0,90,0,10,0,0,90,0,0,0,10,100,0,0,0,0,82,18
2,Chernivets'ka oblast,UA-77,20,41,17,4,18,30,28,31,11,0,94,0,6,0,0,88,3,0,9,0,100,0,0,0,0,51,0,3,0,46,94,0,0,0,6,94,6,0,0,0,91,3,0,0,6,94,3,0,3,0,100,0,0,0,0,43,0,3,0,54,88,0,3,0,9,94,3,3,0,0,97,3
3,Crimea,UA-43,18,33,17,4,28,32,39,29,0,0,100,0,0,0,0,35,0,0,65,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,17,39,13,3,28,36,28,33,3,0,87,0,12,1,0,91,0,0,9,0,98,1,0,0,1,98,1,0,0,1,100,0,0,0,0,96,1,0,1,2,85,0,1,0,14,95,2,0,2,1,96,0,1,2,1,96,2,0,1,1,99,0,1,0,0,96,1,0,1,2,100,0
5,Donetsk Oblast,UA-14,16,38,12,4,30,36,36,28,0,0,98,0,0,2,0,91,0,0,9,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,93,5,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,25,29,16,4,26,24,23,35,18,0,98,0,0,2,0,91,7,2,0,0,97,0,2,0,1,98,2,0,0,0,49,0,1,0,50,97,3,0,0,0,93,3,2,2,0,81,5,0,13,1,98,0,0,0,2,95,3,0,2,0,39,1,0,0,60,95,5,0,0,0,97,3
7,Kharkiv Oblast,UA-63,13,31,20,1,35,30,28,34,1,7,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,78,0,22,0,0,97,0,0,3,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,9,43,16,2,30,54,23,23,0,0,100,0,0,0,0,89,0,11,0,0,67,0,8,0,25,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,89,0,0,0,11,53,0,0,0,47,100,0,0,0,0,89,11,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,14,43,14,5,24,32,29,24,15,0,93,0,0,3,4,90,0,3,7,0,87,3,3,3,4,32,0,67,1,0,90,0,7,3,0,90,7,0,3,0,93,3,4,0,0,84,3,3,3,7,90,0,3,3,4,27,1,70,2,0,90,0,7,3,0,84,10,3,3,0,93,7
10,Kirovohrads'ka oblast,UA-35,20,25,22,2,31,24,32,34,10,0,100,0,0,0,0,89,11,0,0,0,100,0,0,0,0,89,0,0,11,0,100,0,0,0,0,35,0,0,65,0,100,0,0,0,0,89,0,0,11,0,100,0,0,0,0,85,5,0,10,0,100,0,0,0,0,29,0,0,71,0,100,0
11,Kyiv city,UA-30,19,37,15,2,27,17,15,18,50,0,99,0,0,0,1,97,1,0,2,0,93,3,0,2,2,94,0,0,5,1,100,0,0,0,0,98,0,1,1,0,89,9,1,1,0,95,1,2,2,0,91,0,4,3,2,93,1,0,5,1,98,0,2,0,0,98,0,1,1,0,86,14
12,Kyivs'ka oblast,UA-32,20,34,19,2,25,17,20,17,46,0,95,0,2,3,0,99,0,0,0,1,97,1,2,0,0,93,0,0,7,0,97,1,2,0,0,99,0,0,1,0,47,52,0,0,1,93,4,2,1,0,90,3,4,3,0,91,1,0,8,0,97,1,2,0,0,99,0,0,1,0,40,60
13,Luhans'ka oblast,UA-09,24,33,13,0,30,28,40,31,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,34,14,3,29,27,21,30,22,0,96,0,3,1,0,49,49,0,1,1,92,2,4,2,0,94,0,2,2,2,95,2,1,1,1,88,3,2,2,5,90,4,3,1,2,42,0,0,58,0,91,4,2,3,0,91,1,2,4,2,90,4,1,2,3,86,4,3,2,5,93,7
15,Mykolaivs'ka oblast,UA-48,12,19,22,4,43,18,35,47,0,0,96,4,0,0,0,58,2,35,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,0,0,4,0,96,0,0,4,0,59,0,0,3,38,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,96,0,0,4,0,100,0
16,Odessa Oblast,UA-51,17,34,18,3,28,32,31,36,1,0,88,12,0,0,0,98,0,1,1,0,98,1,0,0,1,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,80,0,0,20,0,96,3,0,0,1,98,0,1,0,1,99,0,0,1,0,100,0,0,0,0,99,0,0,0,1,100,0
17,Poltavs'ka oblast,UA-53,21,37,14,2,26,32,31,27,9,1,98,0,2,0,0,94,0,0,4,2,96,0,2,2,0,62,36,0,1,1,91,0,7,0,2,96,0,0,2,2,86,3,8,1,2,100,0,0,0,0,92,2,0,6,0,49,48,1,1,1,84,0,15,0,1,94,0,0,2,4,94,6
18,Rivnens'ka oblast,UA-56,17,29,21,5,28,23,26,22,28,1,100,0,0,0,0,83,7,3,7,0,96,0,4,0,0,96,0,4,0,0,33,0,0,67,0,89,0,0,0,11,86,7,3,4,0,86,0,0,11,3,96,0,4,0,0,92,0,8,0,0,27,0,0,73,0,86,3,0,0,11,89,11
19,Sevastopol' city,UA-40,25,37,11,5,22,35,32,33,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,17,45,13,0,25,40,27,26,7,0,88,6,0,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,48,0,52,0,0,100,0,0,0,0,94,0,0,6,0,94,6,0,0,0,100,0,0,0,0,100,0,0,0,0,42,0,58,0,0,94,0,0,6,0,100,0
21,Ternopil's'ka oblast,UA-61,17,28,23,2,30,27,24,31,16,2,97,0,0,3,0,97,3,0,0,0,94,3,3,0,0,83,0,8,0,9,97,0,0,0,3,38,62,0,0,0,88,0,9,3,0,83,6,0,11,0,91,0,3,3,3,81,0,8,0,11,97,0,0,0,3,34,66,0,0,0,94,6
22,Vinnyts'ka oblast,UA-05,18,35,15,1,31,27,22,25,24,2,98,2,0,0,0,93,3,2,0,2,33,65,0,0,2,88,2,5,0,5,95,3,2,0,0,98,0,0,2,0,88,2,8,2,0,90,0,0,5,5,26,0,70,2,2,88,2,5,0,5,95,2,3,0,0,98,0,0,2,0,88,12
23,Volyns'ka oblast,UA-07,21,32,16,1,30,32,20,32,16,0,96,4,0,0,0,81,0,0,15,4,100,0,0,0,0,100,0,0,0,0,92,0,0,8,0,32,0,0,0,68,92,0,0,8,0,92,0,0,0,8,96,4,0,0,0,100,0,0,0,0,84,0,0,16,0,28,0,0,0,72,96,4
24,Zakarpats'ka oblast,UA-21,37,25,15,2,21,24,26,29,21,0,100,0,0,0,0,98,0,0,0,2,98,2,0,0,0,100,0,0,0,0,96,2,2,0,0,72,0,28,0,0,93,7,0,0,0,96,0,0,4,0,94,4,2,0,0,100,0,0,0,0,96,2,2,0,0,66,0,34,0,0,89,11
25,Zaporiz'ka oblast,UA-23,29,26,17,1,27,31,30,39,0,0,90,0,3,0,7,97,0,0,3,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,77,0,21,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3
26,Zhytomyrs'ka oblast,UA-18,20,38,12,2,28,27,18,20,35,0,94,0,0,6,0,100,0,0,0,0,83,0,0,11,6,100,0,0,0,0,32,66,2,0,0,100,0,0,0,0,88,12,0,0,0,83,12,5,0,0,83,0,0,11,6,100,0,0,0,0,27,72,1,0,0,94,0,0,6,0,83,17
