,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,16,41,19,1,23,26,23,31,20,0,98,0,2,0,0,95,2,0,0,3,95,5,0,0,0,37,0,0,63,0,98,0,0,2,0,98,0,0,0,2,82,7,4,5,2,98,0,0,2,0,93,2,5,0,0,31,0,0,69,0,95,0,0,3,2,98,0,0,0,2,90,10
1,Chernihivs'ka oblast,UA-74,15,34,18,3,30,20,35,17,28,0,100,0,0,0,0,100,0,0,0,0,39,0,4,57,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,82,9,0,9,0,90,0,0,10,0,33,0,0,67,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,82,18
2,Chernivets'ka oblast,UA-77,13,37,14,7,29,38,31,15,13,3,93,0,0,7,0,93,4,3,0,0,93,4,3,0,0,56,0,0,0,44,100,0,0,0,0,97,3,0,0,0,90,3,7,0,0,84,6,0,7,3,97,0,3,0,0,51,0,0,0,49,97,0,0,3,0,97,3,0,0,0,97,3
3,Crimea,UA-43,20,33,16,3,28,36,35,29,0,0,100,0,0,0,0,40,0,0,60,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,18,41,12,1,28,38,29,30,3,0,83,0,14,3,0,98,0,0,2,0,95,0,1,2,2,99,1,0,0,0,99,1,0,0,0,99,1,0,0,0,84,0,0,0,16,93,5,1,0,1,95,0,0,3,2,98,1,0,1,0,99,1,0,0,0,98,1,0,0,1,100,0
5,Donetsk Oblast,UA-14,22,40,13,4,21,33,36,31,0,0,94,0,0,6,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,35,14,5,28,29,28,29,14,0,98,0,0,2,0,93,2,3,0,2,98,0,0,0,2,100,0,0,0,0,58,1,0,1,40,96,4,0,0,0,98,2,0,0,0,85,6,0,7,2,96,2,0,0,2,98,0,0,0,2,47,1,0,1,51,91,4,0,0,5,93,7
7,Kharkiv Oblast,UA-63,18,31,13,4,34,29,34,24,5,8,100,0,0,0,0,95,5,0,0,0,100,0,0,0,0,95,3,0,2,0,98,2,0,0,0,100,0,0,0,0,71,0,29,0,0,95,0,0,5,0,100,0,0,0,0,95,2,0,3,0,98,2,0,0,0,100,0,0,0,0,98,2
8,Khersons'ka oblast,UA-65,26,26,15,3,30,20,48,30,2,0,100,0,0,0,0,100,0,0,0,0,50,0,0,0,50,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,39,0,0,0,61,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,16,36,12,3,33,37,23,24,15,1,93,0,2,5,0,95,2,3,0,0,98,2,0,0,0,39,0,60,0,1,89,7,0,2,2,100,0,0,0,0,93,3,2,0,2,87,4,0,7,2,93,2,3,0,2,34,0,66,0,0,87,9,0,2,2,91,2,2,0,5,98,2
10,Kirovohrads'ka oblast,UA-35,23,28,17,3,29,30,32,26,12,0,100,0,0,0,0,85,0,0,15,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,45,0,0,55,0,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,95,0,0,5,0,90,0,5,5,0,40,0,0,60,0,100,0
11,Kyiv city,UA-30,18,36,15,4,27,19,19,17,45,0,98,0,0,1,1,95,3,2,0,0,97,2,1,0,0,98,0,1,1,0,96,2,0,1,1,98,1,0,1,0,95,4,1,0,0,93,1,1,3,2,96,1,3,0,0,97,0,1,2,0,93,4,0,2,1,95,1,0,1,3,95,5
12,Kyivs'ka oblast,UA-32,19,36,16,1,28,18,21,15,46,0,96,1,0,3,0,96,3,0,1,0,96,1,2,1,0,100,0,0,0,0,99,1,0,0,0,99,0,1,0,0,57,42,0,1,0,93,3,0,4,0,96,0,3,1,0,100,0,0,0,0,95,3,1,0,1,99,0,1,0,0,48,52
13,Luhans'ka oblast,UA-09,26,35,10,2,27,37,34,29,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,24,31,19,4,22,25,29,30,16,0,95,1,1,3,0,41,58,0,1,0,93,0,3,3,1,97,0,1,2,0,93,0,0,5,2,91,2,3,3,1,93,3,2,1,1,37,1,0,62,0,93,3,0,3,1,92,0,3,5,0,88,2,1,6,3,87,3,4,3,3,92,8
15,Mykolaivs'ka oblast,UA-48,23,38,11,1,27,47,18,28,7,0,100,0,0,0,0,74,0,26,0,0,91,4,0,0,5,100,0,0,0,0,100,0,0,0,0,91,0,0,9,0,96,0,0,4,0,74,0,0,0,26,87,5,4,0,4,96,4,0,0,0,100,0,0,0,0,87,0,0,13,0,100,0
16,Odessa Oblast,UA-51,15,45,12,5,23,42,33,25,0,0,90,10,0,0,0,99,0,1,0,0,99,0,0,0,1,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,89,0,0,11,0,98,0,0,0,2,99,0,0,0,1,99,0,1,0,0,99,0,1,0,0,100,0,0,0,0,99,1
17,Poltavs'ka oblast,UA-53,29,35,13,3,20,29,31,25,14,1,94,2,0,4,0,98,2,0,0,0,96,0,0,4,0,64,36,0,0,0,96,0,4,0,0,100,0,0,0,0,93,0,5,2,0,94,4,0,2,0,93,0,0,7,0,52,48,0,0,0,91,0,7,0,2,100,0,0,0,0,98,2
