,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,18,34,18,6,24,33,31,23,13,0,99,0,0,1,0,92,4,1,0,3,95,3,0,0,2,58,0,1,41,0,95,2,0,3,0,99,0,0,1,0,94,3,3,0,0,92,1,0,5,2,89,3,3,4,1,50,0,1,49,0,95,2,0,3,0,95,2,0,1,2,92,8
1,Chernihivs'ka oblast,UA-74,22,37,11,0,30,27,26,21,26,0,100,0,0,0,0,100,0,0,0,0,61,0,0,39,0,100,0,0,0,0,90,0,10,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,49,0,0,51,0,95,0,5,0,0,90,0,10,0,0,100,0,0,0,0,100,0
2,Chernivets'ka oblast,UA-77,28,30,13,5,24,30,21,34,14,1,97,3,0,0,0,100,0,0,0,0,94,6,0,0,0,55,0,0,0,45,94,0,3,0,3,97,3,0,0,0,94,0,3,3,0,100,0,0,0,0,91,0,6,3,0,46,0,0,0,54,91,0,3,3,3,97,3,0,0,0,94,6
3,Crimea,UA-43,22,31,15,2,30,32,39,29,0,0,100,0,0,0,0,44,0,0,56,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,34,17,4,26,37,29,31,3,0,82,0,16,1,1,98,0,0,2,0,97,1,2,0,0,96,2,1,1,0,100,0,0,0,0,98,0,1,1,0,80,0,0,0,20,95,2,2,0,1,99,0,1,0,0,95,3,1,1,0,100,0,0,0,0,96,0,0,2,2,100,0
5,Donetsk Oblast,UA-14,20,38,16,0,26,37,38,25,0,0,93,0,3,4,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,0,3,90,9,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,15,35,18,3,29,31,27,29,12,1,96,0,2,1,1,93,6,1,0,0,96,0,4,0,0,100,0,0,0,0,62,0,0,2,36,96,4,0,0,0,90,0,7,0,3,85,3,1,10,1,97,2,0,0,1,99,0,1,0,0,50,0,0,1,49,94,5,1,0,0,99,1
7,Kharkiv Oblast,UA-63,23,34,12,0,31,25,33,36,2,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,98,0,2,0,0,100,0,0,0,0,80,0,16,2,2,100,0,0,0,0,98,2,0,0,0,95,2,0,3,0,98,0,2,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,26,32,14,5,23,25,33,38,4,0,100,0,0,0,0,100,0,0,0,0,79,0,0,0,21,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,69,0,0,0,31,92,0,8,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,21,33,19,3,24,31,28,30,9,2,92,0,2,4,2,94,0,0,2,4,92,2,4,2,0,47,0,52,0,1,96,2,0,0,2,94,4,2,0,0,81,5,11,2,1,89,6,2,3,0,89,6,3,2,0,40,0,57,2,1,90,2,4,2,2,92,4,2,0,2,90,10
