,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
13,Luhans'ka oblast,UA-09,26,33,7,1,33,31,43,26,0,0,97,0,0,3,0,86,0,0,3,11,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,6,3,0,0,81,19,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,18,35,19,2,26,30,31,31,8,0,100,0,0,0,0,50,50,0,0,0,98,0,2,0,0,97,0,2,1,0,100,0,0,0,0,97,2,1,0,0,98,0,2,0,0,41,1,0,58,0,97,3,0,0,0,95,1,3,1,0,98,1,0,0,1,93,5,1,0,1,100,0
15,Mykolaivs'ka oblast,UA-48,19,34,17,1,29,33,40,25,2,0,97,3,0,0,0,65,0,35,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,97,0,0,3,0,91,0,0,9,0,54,0,0,1,45,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,94,0,0,6,0,100,0
16,Odessa Oblast,UA-51,21,33,19,3,24,30,35,34,1,0,90,10,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,83,0,0,17,0,99,0,0,1,0,98,0,1,1,0,100,0,0,0,0,99,0,1,0,0,100,0,0,0,0,100,0
17,Poltavs'ka oblast,UA-53,17,35,15,4,29,34,24,32,10,0,97,0,2,0,1,100,0,0,0,0,97,1,2,0,0,62,38,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,95,4,1,0,0,97,0,3,0,0,53,47,0,0,0,97,0,1,0,2,100,0,0,0,0,100,0
18,Rivnens'ka oblast,UA-56,21,26,20,6,27,25,30,27,18,0,100,0,0,0,0,94,0,3,0,3,100,0,0,0,0,94,0,6,0,0,36,1,0,63,0,94,0,0,0,6,97,0,0,3,0,78,11,0,8,3,90,10,0,0,0,94,0,6,0,0,30,1,1,67,1,91,0,3,0,6,94,6
19,Sevastopol' city,UA-40,24,41,7,2,26,34,40,26,0,0,100,0,0,0,0,3,0,0,97,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,18,35,16,4,27,30,29,35,6,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,79,0,21,0,0,100,0,0,0,0,95,2,3,0,0,90,8,0,2,0,100,0,0,0,0,98,2,0,0,0,66,0,34,0,0,100,0,0,0,0,98,2
21,Ternopil's'ka oblast,UA-61,14,37,12,5,32,34,27,29,10,0,100,0,0,0,0,98,2,0,0,0,98,0,2,0,0,93,0,5,0,2,95,0,0,0,5,48,52,0,0,0,100,0,0,0,0,89,2,0,9,0,98,2,0,0,0,93,0,5,0,2,95,0,0,0,5,39,60,0,0,1,93,7
22,Vinnyts'ka oblast,UA-05,18,31,12,6,33,27,28,32,13,0,99,0,1,0,0,96,0,0,0,4,49,51,0,0,0,97,0,0,3,0,97,1,2,0,0,100,0,0,0,0,97,0,0,1,2,97,2,0,1,0,42,1,57,0,0,97,0,0,3,0,97,1,2,0,0,96,0,0,1,3,93,7
23,Volyns'ka oblast,UA-07,22,34,14,1,29,31,24,31,14,0,100,0,0,0,0,80,12,0,0,8,100,0,0,0,0,100,0,0,0,0,83,4,0,13,0,30,0,0,0,70,100,0,0,0,0,80,4,0,16,0,87,13,0,0,0,100,0,0,0,0,74,3,0,23,0,26,0,0,0,74,100,0
24,Zakarpats'ka oblast,UA-21,47,22,8,3,20,29,35,30,6,0,100,0,0,0,0,98,2,0,0,0,100,0,0,0,0,98,0,2,0,0,95,0,2,0,3,59,1,40,0,0,98,2,0,0,0,95,2,0,3,0,98,2,0,0,0,95,3,2,0,0,95,0,2,0,3,50,1,48,0,1,98,2
25,Zaporiz'ka oblast,UA-23,18,32,21,6,23,33,29,37,1,0,96,0,0,1,3,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,86,5,8,1,0,100,0,0,0,0,100,0,0,0,0,97,0,2,1,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,16,39,12,1,32,33,18,31,18,0,100,0,0,0,0,93,4,3,0,0,90,3,4,0,3,97,0,3,0,0,52,48,0,0,0,97,0,0,0,3,97,0,0,3,0,79,6,0,9,6,79,3,9,3,6,84,3,10,3,0,39,61,0,0,0,97,0,0,0,3,84,16
