,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,16,37,15,1,31,33,32,29,6,0,100,0,0,0,0,86,7,7,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,51,0,0,49,0,97,3,0,0,0,86,0,0,7,7,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,43,0,1,55,1,97,3
11,Kyiv city,UA-30,18,34,13,2,33,17,15,19,49,0,98,0,0,2,0,93,5,1,1,0,97,0,1,2,0,98,0,0,2,0,98,2,0,0,0,100,0,0,0,0,88,11,1,0,0,89,2,0,7,2,91,0,1,4,4,98,0,0,2,0,93,5,0,1,1,100,0,0,0,0,86,14
12,Kyivs'ka oblast,UA-32,16,31,20,3,30,19,20,18,43,0,94,0,2,2,2,86,7,3,4,0,86,3,3,6,2,92,0,0,4,4,94,4,0,0,2,91,0,6,0,3,45,55,0,0,0,81,1,4,11,3,83,1,4,7,5,86,0,0,9,5,89,10,0,0,1,89,0,8,0,3,35,65
13,Luhans'ka oblast,UA-09,19,26,21,2,32,26,42,32,0,0,100,0,0,0,0,95,0,0,2,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,88,12,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,0,2,100,0
14,Lviv Oblast,UA-46,19,35,15,1,30,25,24,30,21,0,97,1,0,2,0,51,46,1,1,1,98,1,0,0,1,94,2,3,1,0,89,2,0,7,2,91,3,2,2,2,88,8,2,2,0,43,1,0,55,1,92,2,3,1,2,90,4,3,2,1,79,3,3,6,9,89,3,3,3,2,89,11
15,Mykolaivs'ka oblast,UA-48,17,33,11,3,36,31,37,29,3,0,96,0,0,4,0,47,2,51,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,5,0,96,0,0,4,0,38,2,0,2,58,96,0,4,0,0,100,0,0,0,0,87,0,4,0,9,96,0,0,4,0,100,0
16,Odessa Oblast,UA-51,19,32,15,2,32,31,34,35,0,0,87,12,0,1,0,94,0,3,3,0,99,0,0,0,1,98,0,2,0,0,100,0,0,0,0,99,0,0,0,1,79,1,0,20,0,96,1,0,0,3,99,0,0,0,1,97,0,2,1,0,99,0,0,0,1,99,0,0,0,1,98,2
17,Poltavs'ka oblast,UA-53,22,25,16,3,34,24,32,32,10,2,98,0,0,2,0,92,6,2,0,0,96,0,0,2,2,54,46,0,0,0,96,0,2,2,0,90,0,4,0,6,86,6,6,0,2,88,2,0,8,2,96,0,0,2,2,42,58,0,0,0,90,0,4,6,0,90,0,4,0,6,90,10
18,Rivnens'ka oblast,UA-56,19,43,16,1,21,35,24,26,15,0,93,4,3,0,0,85,12,0,3,0,93,0,4,0,3,100,0,0,0,0,30,1,1,68,0,77,6,0,3,14,87,7,0,3,3,79,3,3,15,0,87,3,0,3,7,93,4,3,0,0,25,1,1,73,0,75,5,0,3,17,84,16
19,Sevastopol' city,UA-40,17,36,14,4,29,39,34,27,0,0,100,0,0,0,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,23,29,19,2,27,28,37,30,5,0,94,0,0,6,0,89,0,0,5,6,94,0,0,6,0,100,0,0,0,0,47,0,53,0,0,100,0,0,0,0,84,6,0,5,5,94,6,0,0,0,89,5,0,6,0,94,0,0,6,0,42,0,58,0,0,89,0,0,0,11,94,6
21,Ternopil's'ka oblast,UA-61,15,31,15,1,38,28,20,36,16,0,94,2,2,2,0,83,16,1,0,0,94,0,2,2,2,94,0,6,0,0,94,0,2,4,0,59,40,1,0,0,91,6,0,2,1,81,1,0,17,1,92,4,0,2,2,94,0,6,0,0,81,0,3,3,13,52,47,1,0,0,85,15
22,Vinnyts'ka oblast,UA-05,16,38,11,1,34,27,22,28,23,0,96,0,0,1,3,88,7,2,2,1,51,49,0,0,0,90,1,3,4,2,85,1,2,7,5,90,0,5,3,2,86,12,2,0,0,83,2,5,8,2,39,1,60,0,0,83,4,6,5,2,77,1,4,7,11,85,1,7,5,2,82,18
23,Volyns'ka oblast,UA-07,16,37,21,2,24,26,22,31,21,0,97,0,0,3,0,97,3,0,0,0,95,0,2,0,3,95,2,3,0,0,87,5,0,8,0,40,0,1,0,59,83,15,0,2,0,77,2,0,14,7,97,0,0,0,3,92,3,3,0,2,79,4,0,17,0,32,0,2,0,66,83,17
24,Zakarpats'ka oblast,UA-21,42,26,12,2,18,23,30,36,11,0,97,0,0,1,2,91,9,0,0,0,100,0,0,0,0,99,0,0,0,1,94,1,4,0,1,68,1,31,0,0,94,1,5,0,0,83,1,4,12,0,97,0,0,1,2,97,0,2,0,1,87,1,4,0,8,62,1,37,0,0,97,3
25,Zaporiz'ka oblast,UA-23,19,37,15,3,26,38,28,34,0,0,83,0,2,2,13,95,3,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,95,0,0,0,5,74,2,22,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,0,5,0,4,100,0
26,Zhytomyrs'ka oblast,UA-18,14,38,8,0,40,28,17,27,28,0,96,0,0,4,0,100,0,0,0,0,92,4,4,0,0,92,0,8,0,0,55,45,0,0,0,89,0,8,0,3,82,15,0,3,0,92,4,0,4,0,89,0,3,8,0,85,0,11,0,4,44,54,0,2,0,89,0,8,0,3,82,18
