,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,17,36,13,3,31,30,19,30,21,0,95,0,0,2,3,95,0,3,2,0,93,2,3,2,0,44,1,0,54,1,100,0,0,0,0,93,0,0,7,0,95,0,3,0,2,93,2,2,0,3,93,0,5,2,0,35,1,0,64,0,98,0,0,0,2,91,0,2,7,0,98,2
1,Chernihivs'ka oblast,UA-74,17,40,16,0,27,37,21,15,24,3,100,0,0,0,0,93,0,0,0,7,43,0,0,57,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,81,6,13,0,0,100,0,0,0,0,36,2,0,62,0,100,0,0,0,0,93,0,0,0,7,93,0,7,0,0,86,14
2,Chernivets'ka oblast,UA-77,26,43,12,2,17,35,30,26,9,0,95,0,5,0,0,92,3,3,2,0,100,0,0,0,0,54,1,3,0,42,95,0,0,0,5,97,3,0,0,0,92,0,0,0,8,95,0,0,2,3,100,0,0,0,0,48,2,3,0,47,89,2,0,0,9,92,3,3,0,2,97,3
3,Crimea,UA-43,19,30,19,1,31,31,41,28,0,0,100,0,0,0,0,39,0,0,61,0,98,0,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,17,34,17,2,30,34,32,30,4,0,85,0,12,3,0,92,1,1,4,2,97,1,1,0,1,99,0,0,0,1,99,1,0,0,0,98,0,1,1,0,81,0,2,0,17,90,4,2,3,1,93,3,1,1,2,99,0,0,0,1,98,1,1,0,0,97,0,1,1,1,99,1
5,Donetsk Oblast,UA-14,17,37,18,0,28,34,36,30,0,0,100,0,0,0,0,86,0,0,14,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,92,6,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,19,33,15,1,32,29,27,32,12,0,96,0,0,2,2,86,10,4,0,0,100,0,0,0,0,98,0,0,0,2,44,0,0,0,56,92,4,2,2,0,96,0,2,2,0,83,2,2,10,3,100,0,0,0,0,94,2,0,2,2,38,1,0,0,61,90,6,2,2,0,100,0
7,Kharkiv Oblast,UA-63,16,33,19,2,30,28,32,34,1,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,82,0,18,0,0,97,0,3,0,0,100,0,0,0,0,100,0,0,0,0,97,0,3,0,0,100,0,0,0,0,97,3
8,Khersons'ka oblast,UA-65,5,41,16,2,36,46,24,30,0,0,100,0,0,0,0,89,6,5,0,0,72,0,4,0,24,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,89,0,0,6,5,60,0,4,0,36,100,0,0,0,0,100,0,0,0,0,89,0,6,0,5,100,0
9,Khmel'nyts'ka oblast,UA-68,9,41,18,2,30,32,29,25,14,0,95,0,0,5,0,98,0,2,0,0,88,5,2,3,2,40,0,58,1,1,95,0,2,3,0,98,0,0,0,2,91,7,2,0,0,91,5,0,2,2,88,2,5,2,3,35,0,64,1,0,95,0,2,3,0,88,5,5,0,2,93,7
