,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,21,42,9,3,25,42,26,30,1,1,92,0,4,4,0,88,0,4,4,4,96,0,0,0,4,91,0,0,9,0,100,0,0,0,0,65,0,0,35,0,92,0,4,0,4,88,4,0,0,8,88,8,0,0,4,91,0,0,9,0,96,0,0,4,0,55,0,2,43,0,92,8
11,Kyiv city,UA-30,18,36,14,2,30,18,17,17,48,0,99,1,0,0,0,98,0,0,2,0,100,0,0,0,0,99,0,1,0,0,95,2,0,2,1,100,0,0,0,0,91,5,1,3,0,98,0,0,2,0,97,0,1,1,1,98,0,2,0,0,92,3,2,2,1,98,0,2,0,0,90,10
12,Kyivs'ka oblast,UA-32,17,30,18,3,32,17,16,24,43,0,100,0,0,0,0,98,0,0,2,0,96,0,0,2,2,96,0,0,2,2,96,2,0,2,0,100,0,0,0,0,54,45,1,0,0,98,0,0,2,0,94,0,0,4,2,94,0,0,2,4,96,2,0,2,0,98,0,0,0,2,49,51
13,Luhans'ka oblast,UA-09,22,39,15,5,19,32,41,27,0,0,100,0,0,0,0,85,0,0,12,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,6,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3
14,Lviv Oblast,UA-46,17,32,20,3,28,23,27,35,15,0,96,1,1,2,0,69,29,1,0,1,93,1,3,2,1,96,1,1,1,1,94,2,0,4,0,95,2,0,1,2,92,4,1,2,1,59,1,0,39,1,92,2,3,2,1,92,2,3,2,1,89,2,1,6,2,92,3,1,1,3,96,4
15,Mykolaivs'ka oblast,UA-48,20,25,15,3,37,35,18,40,7,0,95,5,0,0,0,69,0,31,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,0,0,10,0,55,0,0,0,45,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,14,35,20,3,28,32,32,33,3,0,92,8,0,0,0,99,0,0,1,0,95,1,3,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,86,0,0,14,0,97,0,1,1,1,98,0,1,0,1,100,0,0,0,0,99,0,0,0,1,98,0,2,0,0,99,1
17,Poltavs'ka oblast,UA-53,22,34,12,1,31,28,30,32,10,0,96,0,0,0,4,96,0,0,4,0,90,2,2,2,4,63,37,0,0,0,94,0,6,0,0,100,0,0,0,0,98,0,2,0,0,96,0,4,0,0,90,0,4,2,4,49,51,0,0,0,90,0,8,2,0,96,0,2,0,2,96,4
18,Rivnens'ka oblast,UA-56,20,29,22,3,26,27,25,34,14,0,98,0,0,2,0,98,2,0,0,0,98,0,2,0,0,100,0,0,0,0,47,1,0,52,0,92,0,0,6,2,95,5,0,0,0,87,6,2,5,0,95,2,3,0,0,98,0,2,0,0,39,1,0,60,0,92,0,0,6,2,85,15
19,Sevastopol' city,UA-40,27,33,13,0,27,29,41,30,0,0,100,0,0,0,0,2,0,0,98,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,27,30,13,3,27,33,21,36,10,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,40,0,60,0,0,100,0,0,0,0,91,9,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,40,0,60,0,0,100,0,0,0,0,91,9
21,Ternopil's'ka oblast,UA-61,22,27,22,5,24,17,22,39,22,0,98,0,0,0,2,92,4,0,4,0,92,4,0,4,0,98,0,2,0,0,90,0,0,8,2,54,46,0,0,0,90,4,2,4,0,87,0,1,12,0,90,2,4,4,0,98,0,2,0,0,90,0,0,8,2,48,52,0,0,0,90,10
22,Vinnyts'ka oblast,UA-05,18,35,15,1,31,32,21,29,17,1,100,0,0,0,0,98,0,2,0,0,43,56,1,0,0,96,4,0,0,0,96,0,4,0,0,98,2,0,0,0,96,0,4,0,0,98,0,0,0,2,34,0,66,0,0,96,4,0,0,0,91,2,5,2,0,96,2,2,0,0,92,8
23,Volyns'ka oblast,UA-07,23,33,13,4,27,33,29,25,12,1,100,0,0,0,0,89,3,0,4,4,100,0,0,0,0,96,0,0,4,0,85,3,0,12,0,41,0,0,0,59,96,0,4,0,0,82,7,0,11,0,96,4,0,0,0,96,0,0,4,0,82,7,0,11,0,38,0,0,0,62,89,11
24,Zakarpats'ka oblast,UA-21,32,33,9,1,25,33,25,34,8,0,100,0,0,0,0,94,4,0,2,0,98,0,2,0,0,100,0,0,0,0,96,2,0,2,0,77,0,23,0,0,98,0,0,0,2,89,0,0,10,1,100,0,0,0,0,94,2,0,4,0,96,2,0,2,0,72,0,28,0,0,98,2
25,Zaporiz'ka oblast,UA-23,15,35,20,0,30,32,35,33,0,0,91,0,0,0,9,88,0,0,12,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,79,0,19,0,2,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,23,28,13,2,34,19,20,36,25,0,100,0,0,0,0,89,0,0,11,0,96,0,4,0,0,100,0,0,0,0,55,45,0,0,0,100,0,0,0,0,92,4,0,0,4,96,0,0,4,0,96,0,0,4,0,100,0,0,0,0,46,53,0,1,0,89,0,4,0,7,92,8
