,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,20,28,21,4,27,27,24,27,22,0,94,0,0,6,0,98,0,0,2,0,98,0,2,0,0,37,1,0,62,0,98,2,0,0,0,92,0,0,8,0,92,4,4,0,0,90,8,0,2,0,96,0,0,2,2,32,0,1,67,0,98,2,0,0,0,90,2,0,8,0,90,10
1,Chernihivs'ka oblast,UA-74,18,38,15,4,25,25,23,18,34,0,100,0,0,0,0,100,0,0,0,0,50,0,0,50,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,6,0,0,0,94,6,0,0,0,40,2,0,58,0,94,0,6,0,0,94,0,0,6,0,100,0,0,0,0,89,11
2,Chernivets'ka oblast,UA-77,21,42,12,2,23,25,35,28,12,0,86,0,0,11,3,97,0,0,3,0,97,3,0,0,0,52,0,0,0,48,94,0,3,0,3,97,3,0,0,0,97,0,0,0,3,84,11,3,0,2,94,0,6,0,0,45,0,0,0,55,91,0,6,0,3,94,6,0,0,0,100,0
3,Crimea,UA-43,22,31,17,1,29,30,38,32,0,0,100,0,0,0,0,34,0,0,66,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,34,17,3,27,35,30,32,3,0,90,0,9,1,0,99,0,0,1,0,99,0,1,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,87,1,2,0,10,96,3,0,0,1,99,0,0,0,1,97,0,2,1,0,99,1,0,0,0,100,0,0,0,0,99,1
5,Donetsk Oblast,UA-14,19,36,20,1,24,36,40,24,0,0,93,0,0,7,0,97,2,0,1,0,100,0,0,0,0,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,7,0,2,0,99,0,1,0,0,98,1,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,33,18,4,25,27,32,30,11,0,96,0,1,3,0,88,7,2,0,3,99,0,0,1,0,97,0,0,0,3,52,0,0,1,47,87,8,3,0,2,90,3,5,1,1,83,2,3,10,2,95,3,1,1,0,97,0,0,0,3,45,0,0,1,54,87,8,3,0,2,97,3
7,Kharkiv Oblast,UA-63,21,24,19,3,33,22,36,34,0,8,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,93,2,2,3,0,100,0,0,0,0,100,0,0,0,0,66,0,34,0,0,96,4,0,0,0,100,0,0,0,0,96,2,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0
8,Khersons'ka oblast,UA-65,20,25,13,8,34,32,45,23,0,0,100,0,0,0,0,76,0,8,16,0,51,0,0,0,49,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,91,0,0,0,9,44,0,0,0,56,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,23,28,14,2,33,23,32,29,16,0,95,0,2,3,0,92,5,0,0,3,95,0,2,0,3,37,0,62,1,0,95,0,0,5,0,95,3,0,2,0,90,3,5,0,2,83,5,0,10,2,90,2,6,0,2,33,0,65,1,1,90,0,0,8,2,85,10,0,5,0,98,2
10,Kirovohrads'ka oblast,UA-35,24,33,16,5,22,31,34,31,4,0,92,3,2,0,3,94,3,3,0,0,100,0,0,0,0,94,0,0,6,0,100,0,0,0,0,65,0,0,35,0,89,0,3,6,2,92,0,2,3,3,100,0,0,0,0,94,0,0,6,0,94,0,0,3,3,56,0,0,44,0,97,3
11,Kyiv city,UA-30,21,33,14,2,30,17,17,16,50,0,98,1,0,1,0,97,0,0,1,2,95,1,1,3,0,96,0,2,1,1,96,2,1,1,0,100,0,0,0,0,90,8,0,2,0,97,1,0,2,0,93,2,2,3,0,95,0,2,2,1,96,3,0,1,0,99,0,0,0,1,89,11
12,Kyivs'ka oblast,UA-32,13,37,20,2,28,19,19,12,50,0,97,0,1,2,0,96,0,1,3,0,92,2,3,2,1,98,0,0,2,0,99,1,0,0,0,100,0,0,0,0,53,47,0,0,0,94,2,0,3,1,94,0,2,3,1,97,0,0,3,0,96,3,1,0,0,98,0,0,1,1,45,55
13,Luhans'ka oblast,UA-09,19,39,14,1,27,34,44,22,0,0,98,0,0,2,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2,0,0,0,98,2,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,2
