,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
10,Kirovohrads'ka oblast,UA-35,22,39,13,4,22,34,32,26,8,0,97,0,0,0,3,91,3,3,3,0,97,0,3,0,0,97,3,0,0,0,100,0,0,0,0,68,0,0,32,0,91,9,0,0,0,88,0,3,3,6,97,0,3,0,0,91,3,0,6,0,97,3,0,0,0,56,0,0,44,0,91,9
11,Kyiv city,UA-30,15,37,16,3,29,17,16,19,48,0,99,0,0,0,1,93,4,0,3,0,96,2,0,2,0,98,0,0,2,0,97,2,1,0,0,100,0,0,0,0,84,13,2,1,0,94,1,1,4,0,92,0,2,5,1,96,2,0,1,1,95,3,2,0,0,99,0,1,0,0,83,17
12,Kyivs'ka oblast,UA-32,21,30,15,2,32,18,20,23,39,0,98,1,0,0,1,97,0,0,3,0,93,3,0,3,1,92,3,1,4,0,93,3,3,1,0,96,1,1,0,2,44,55,0,1,0,93,0,1,5,1,92,0,3,4,1,92,3,1,4,0,93,3,3,1,0,90,2,1,0,7,39,61
13,Luhans'ka oblast,UA-09,24,34,14,4,24,35,32,33,0,0,100,0,0,0,0,98,0,0,0,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,4,2,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,19,35,18,3,25,26,24,33,17,0,94,1,2,1,2,57,41,1,1,0,94,3,0,2,1,92,2,3,2,1,92,2,1,4,1,91,3,2,0,4,90,6,0,2,2,47,1,1,49,2,91,1,4,3,1,87,4,4,3,2,87,4,2,4,3,89,2,3,1,5,91,9
15,Mykolaivs'ka oblast,UA-48,22,30,15,3,30,29,29,40,2,0,100,0,0,0,0,75,0,23,2,0,95,0,0,0,5,97,0,0,3,0,100,0,0,0,0,97,0,0,3,0,95,0,2,3,0,70,0,0,2,28,95,0,0,0,5,95,0,0,5,0,97,0,3,0,0,92,2,0,3,3,100,0
16,Odessa Oblast,UA-51,22,29,19,2,28,33,31,35,1,0,90,10,0,0,0,95,2,3,0,0,97,2,1,0,0,99,0,1,0,0,100,0,0,0,0,99,0,0,0,1,80,3,0,16,1,94,0,1,1,4,96,0,4,0,0,98,0,2,0,0,99,0,0,0,1,99,0,0,0,1,95,5
17,Poltavs'ka oblast,UA-53,21,30,14,1,34,28,31,29,11,1,100,0,0,0,0,93,2,2,3,0,97,1,2,0,0,60,40,0,0,0,83,0,15,1,1,99,0,0,0,1,87,7,3,3,0,86,3,1,7,3,99,0,1,0,0,49,51,0,0,0,82,0,16,1,1,95,0,4,0,1,86,14
18,Rivnens'ka oblast,UA-56,18,37,13,4,28,34,22,26,17,1,96,0,0,2,2,98,2,0,0,0,94,2,2,2,0,100,0,0,0,0,36,0,0,64,0,86,2,4,2,6,88,8,4,0,0,90,4,2,4,0,96,0,2,2,0,98,0,2,0,0,29,0,0,70,1,84,2,4,2,8,84,16
19,Sevastopol' city,UA-40,18,29,13,2,38,32,35,32,1,0,100,0,0,0,0,3,0,0,97,0,96,0,4,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,25,17,17,5,36,24,21,48,7,0,96,0,0,4,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,49,0,51,0,0,100,0,0,0,0,96,0,4,0,0,84,4,0,4,8,100,0,0,0,0,96,0,0,0,4,46,0,54,0,0,96,4,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,19,28,15,3,35,24,26,35,15,0,96,0,0,3,1,86,9,1,4,0,94,0,2,1,3,96,0,3,0,1,96,0,0,1,3,48,50,0,0,2,93,3,1,3,0,82,2,1,14,1,94,0,0,3,3,96,0,3,0,1,93,0,0,1,6,43,55,0,0,2,96,4
22,Vinnyts'ka oblast,UA-05,17,34,17,4,28,30,22,33,15,0,98,0,1,0,1,91,5,1,2,1,47,52,0,0,1,97,0,2,1,0,98,1,1,0,0,98,0,0,1,1,87,11,0,1,1,91,1,2,5,1,37,1,61,0,1,94,1,3,2,0,93,3,2,1,1,95,0,0,1,4,83,17
23,Volyns'ka oblast,UA-07,19,30,17,3,31,28,27,31,14,0,98,0,0,0,2,86,7,5,2,0,93,0,5,0,2,95,0,0,5,0,82,2,2,12,2,41,0,0,0,59,80,7,0,11,2,72,4,2,18,4,86,2,2,5,5,93,0,0,5,2,77,2,2,17,2,33,0,0,0,67,88,12
24,Zakarpats'ka oblast,UA-21,31,34,16,1,18,30,27,33,10,0,99,1,0,0,0,94,5,0,1,0,96,0,0,3,1,99,0,1,0,0,98,0,0,2,0,63,2,34,0,1,94,4,1,1,0,93,0,1,5,1,95,0,0,4,1,98,1,1,0,0,96,0,0,4,0,58,2,38,0,2,94,6
25,Zaporiz'ka oblast,UA-23,18,34,15,3,30,33,30,37,0,0,87,0,0,0,13,89,0,0,11,0,99,0,0,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,0,0,0,1,75,0,25,0,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,97,0,0,1,2,99,1
26,Zhytomyrs'ka oblast,UA-18,23,32,16,0,29,21,28,27,23,1,97,3,0,0,0,97,0,0,3,0,97,0,3,0,0,90,0,7,3,0,34,64,0,2,0,100,0,0,0,0,93,0,3,4,0,100,0,0,0,0,97,0,3,0,0,87,0,10,3,0,28,70,0,2,0,93,0,3,4,0,97,3
