,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,to2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,to3,Львівська область,Миколаївська область,Севастополь,Луганська область,to4,Вінницька область,Криму,Чернігівська область,Херсонська область,to5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,to6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,to7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,to8,Київська область,Харківська,Одеська,Дніпропетровська,to9,Донецька,Запорізька,Львівська,Миколаївська,to10,Луганська,Вінницька,Чернігівська,Херсонська,to11,Полтавська,Хмельницька,Черкаська,Чернівецька,to12,Житомирська,Сумська,Рівненська,Івано-Франківська,to13,Тернопільська,Закарпатська,Кіровоградська,Волинська,to14,Київська
0,Cherkas'ka oblast,UA-71,15,36,19,2,28,33,26,26,15,0,100,0,0,0,0,100,0,0,0,0,96,2,0,0,2,41,0,0,59,0,100,0,0,0,0,96,0,0,4,0,96,4,0,0,0,98,2,0,0,0,96,0,2,0,2,33,0,0,67,0,96,2,0,0,2,96,0,0,4,0,92,8
1,Chernihivs'ka oblast,UA-74,15,30,28,1,26,23,25,24,27,1,100,0,0,0,0,90,10,0,0,0,43,0,0,55,2,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,90,5,5,0,0,90,0,0,10,0,35,0,0,63,2,100,0,0,0,0,95,0,5,0,0,90,0,5,5,0,95,5
2,Chernivets'ka oblast,UA-77,21,38,11,3,27,36,27,34,3,0,100,0,0,0,0,97,3,0,0,0,100,0,0,0,0,42,0,2,0,56,97,0,0,0,3,94,6,0,0,0,100,0,0,0,0,94,3,0,3,0,91,0,3,3,3,38,0,2,0,60,88,0,0,3,9,94,6,0,0,0,100,0
3,Crimea,UA-43,15,38,15,2,30,35,33,32,0,0,100,0,0,0,0,48,0,0,52,0,99,0,1,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,24,31,19,2,24,32,29,37,2,0,81,0,16,2,1,100,0,0,0,0,97,0,0,0,3,97,3,0,0,0,97,3,0,0,0,99,0,0,1,0,79,0,0,1,20,94,3,2,1,0,96,1,0,0,3,97,2,1,0,0,97,3,0,0,0,99,0,1,0,0,99,1
5,Donetsk Oblast,UA-14,30,32,12,3,23,31,31,38,0,0,95,0,0,5,0,95,0,0,5,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,94,6,0,0,0,97,0,2,0,1,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,99,1
6,Ivano-Frankivs'ka oblast,UA-26,28,30,19,4,19,28,26,34,12,0,98,0,0,2,0,89,8,0,2,1,94,0,0,2,4,96,0,2,2,0,51,0,0,0,49,90,6,4,0,0,94,2,2,2,0,87,3,0,10,0,92,2,0,2,4,96,0,2,2,0,41,0,0,0,59,90,6,4,0,0,98,2
7,Kharkiv Oblast,UA-63,28,29,19,2,22,24,26,39,4,7,99,0,0,1,0,100,0,0,0,0,97,1,2,0,0,99,1,0,0,0,100,0,0,0,0,100,0,0,0,0,78,0,22,0,0,99,1,0,0,0,99,0,1,0,0,97,2,0,1,0,100,0,0,0,0,100,0,0,0,0,99,1
8,Khersons'ka oblast,UA-65,33,45,11,0,11,31,40,29,0,0,100,0,0,0,0,100,0,0,0,0,65,0,0,0,35,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,65,0,0,0,35,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,29,33,12,4,22,28,21,36,15,0,98,0,0,2,0,93,4,2,0,1,93,2,0,0,5,47,0,53,0,0,95,1,0,2,2,93,3,0,2,2,96,0,2,2,0,89,4,0,4,3,89,1,4,0,6,37,0,63,0,0,93,4,0,2,1,91,5,0,2,2,98,2
10,Kirovohrads'ka oblast,UA-35,23,33,18,5,21,34,18,39,9,0,94,3,0,3,0,97,0,3,0,0,82,5,5,0,8,97,3,0,0,0,100,0,0,0,0,58,0,0,42,0,97,0,0,3,0,91,3,0,0,6,84,0,6,2,8,91,3,0,6,0,94,3,3,0,0,51,0,0,46,3,97,3
11,Kyiv city,UA-30,21,31,18,2,28,13,15,19,53,0,97,1,1,1,0,95,2,1,1,1,95,3,1,0,1,95,1,2,2,0,94,2,0,3,1,97,1,0,1,1,90,7,1,1,1,92,2,0,4,2,91,1,4,2,2,91,3,2,3,1,92,3,0,4,1,95,1,1,1,2,87,13
12,Kyivs'ka oblast,UA-32,22,35,15,4,24,18,17,18,47,0,97,0,0,3,0,100,0,0,0,0,91,2,0,1,6,97,0,1,2,0,95,3,0,1,1,100,0,0,0,0,48,51,1,0,0,94,6,0,0,0,88,0,4,2,6,93,1,1,4,1,90,6,1,1,2,99,0,0,1,0,38,62
