,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харківська область,the2,Одеська область,Дніпропетровська область,Донецька область,Запорізька область,the3,Львівська область,Миколаївська область,Севастополь,Луганська область,the4,Вінницька область,Криму,Чернігівська область,Херсонська область,the5,Полтавська область,Хмельницька область,Черкаська область,Чернівецька область,the6,Житомирська область,Сумська область,Рівненська область,Івано-Франківська область,the7,Тернопільська область,Закарпатська область,Кіровоградська область,Волинська область,the8,Київська область,Харківська,Одеська,Дніпропетровська,the9,Донецька,Запорізька,Львівська,Миколаївська,the10,Луганська,Вінницька,Чернігівська,Херсонська,the11,Полтавська,Хмельницька,Черкаська,Чернівецька,the12,Житомирська,Сумська,Рівненська,Івано-Франківська,the13,Тернопільська,Закарпатська,Кіровоградська,Волинська,the14,Київська
0,Cherkas'ka oblast,UA-71,20,29,24,4,23,28,25,28,19,0,95,2,0,3,0,95,0,3,2,0,92,6,0,0,2,49,0,0,51,0,100,0,0,0,0,92,0,0,2,6,83,13,2,2,0,90,5,0,0,5,92,0,6,0,2,38,0,0,62,0,98,0,0,0,2,92,0,0,2,6,85,15
1,Chernihivs'ka oblast,UA-74,0,37,27,0,36,34,16,25,25,0,100,0,0,0,0,100,0,0,0,0,45,0,0,55,0,81,19,0,0,0,81,0,19,0,0,100,0,0,0,0,81,19,0,0,0,100,0,0,0,0,45,0,0,55,0,81,19,0,0,0,81,0,19,0,0,81,0,19,0,0,81,19
2,Chernivets'ka oblast,UA-77,23,31,12,4,30,28,20,33,19,0,100,0,0,0,0,94,0,0,6,0,100,0,0,0,0,57,1,0,0,42,91,0,3,0,6,97,0,0,0,3,97,3,0,0,0,100,0,0,0,0,100,0,0,0,0,48,1,0,0,51,89,3,2,0,6,97,0,0,0,3,97,3
3,Crimea,UA-43,30,31,16,1,22,28,44,28,0,0,100,0,0,0,0,44,0,0,56,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,20,33,18,3,26,29,30,34,6,1,81,1,16,1,1,94,0,1,4,1,97,1,0,0,2,98,0,0,1,1,96,0,2,2,0,99,0,0,0,1,74,2,3,4,17,94,2,1,2,1,93,1,3,0,3,96,1,0,2,1,93,0,3,3,1,94,1,0,2,3,94,6
5,Donetsk Oblast,UA-14,24,34,14,2,26,30,35,35,0,0,91,0,0,9,0,89,1,0,10,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,84,15,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,98,0,0,2,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,23,37,12,2,26,32,26,27,15,0,100,0,0,0,0,92,6,1,1,0,97,2,1,0,0,100,0,0,0,0,59,0,0,1,40,93,0,3,0,4,89,5,3,3,0,84,0,0,15,1,99,0,1,0,0,100,0,0,0,0,46,0,0,1,53,93,0,3,0,4,93,7
7,Kharkiv Oblast,UA-63,22,30,17,1,30,28,26,37,1,8,100,0,0,0,0,97,0,0,3,0,95,0,5,0,0,100,0,0,0,0,97,3,0,0,0,97,0,0,0,3,71,0,29,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3,0,0,0,92,0,0,0,8,100,0
8,Khersons'ka oblast,UA-65,26,36,3,0,35,36,40,24,0,0,93,7,0,0,0,100,0,0,0,0,69,0,0,0,31,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,87,0,6,7,0,100,0,0,0,0,56,0,0,0,44,93,0,0,0,7,100,0,0,0,0,100,0,0,0,0,93,7
9,Khmel'nyts'ka oblast,UA-68,21,35,12,1,31,28,25,24,23,0,93,0,5,2,0,98,0,2,0,0,89,7,4,0,0,51,0,47,2,0,93,7,0,0,0,89,2,0,0,9,91,5,0,0,4,89,2,2,5,2,93,0,7,0,0,41,0,57,2,0,91,7,0,0,2,83,4,2,0,11,93,7
10,Kirovohrads'ka oblast,UA-35,14,32,22,8,24,29,25,38,8,0,84,0,12,0,4,84,4,4,4,4,96,0,4,0,0,96,4,0,0,0,100,0,0,0,0,75,0,0,25,0,81,3,4,0,12,81,0,4,8,7,96,4,0,0,0,92,4,0,4,0,100,0,0,0,0,63,3,0,34,0,96,4
11,Kyiv city,UA-30,17,31,18,1,33,16,19,21,44,0,98,1,0,0,1,98,0,0,1,1,96,0,2,2,0,96,0,0,2,2,93,4,0,1,2,97,1,0,1,1,88,9,2,1,0,98,0,2,0,0,97,1,0,2,0,93,0,2,3,2,90,5,0,1,4,97,1,0,1,1,87,13
12,Kyivs'ka oblast,UA-32,23,35,10,3,29,17,25,16,42,0,100,0,0,0,0,100,0,0,0,0,84,5,2,7,2,95,0,2,3,0,95,5,0,0,0,95,0,3,0,2,50,49,1,0,0,90,0,8,2,0,87,0,4,7,2,95,0,2,3,0,93,5,2,0,0,93,0,2,0,5,41,59
13,Luhans'ka oblast,UA-09,23,33,14,5,25,33,34,33,0,0,100,0,0,0,0,97,0,0,0,3,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,100,0,0,0,0,94,6,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,97,3
14,Lviv Oblast,UA-46,18,35,19,3,25,23,27,30,20,0,97,1,1,0,1,58,39,0,3,0,95,3,2,0,0,91,1,5,1,2,82,8,2,7,1,92,1,2,0,5,89,7,1,2,1,48,0,2,49,1,92,1,6,1,0,89,1,5,3,2,75,9,1,12,3,87,4,2,0,7,86,14
15,Mykolaivs'ka oblast,UA-48,16,40,18,5,21,40,26,31,3,0,100,0,0,0,0,77,3,14,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,77,0,0,3,20,100,0,0,0,0,96,4,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,23,27,14,2,34,29,37,32,2,0,89,11,0,0,0,92,0,5,3,0,100,0,0,0,0,100,0,0,0,0,97,1,2,0,0,100,0,0,0,0,79,0,0,21,0,94,0,0,1,5,99,0,0,1,0,99,1,0,0,0,94,1,3,0,2,99,0,1,0,0,100,0
17,Poltavs'ka oblast,UA-53,17,39,18,2,24,33,28,29,8,2,95,0,0,1,4,97,0,0,3,0,99,0,0,0,1,72,28,0,0,0,93,2,1,4,0,99,1,0,0,0,93,0,7,0,0,93,1,4,2,0,99,0,0,0,1,61,39,0,0,0,89,7,1,3,0,95,1,0,2,2,95,5
18,Rivnens'ka oblast,UA-56,20,30,17,7,26,29,21,22,28,0,97,0,0,3,0,94,3,3,0,0,97,0,3,0,0,97,0,3,0,0,36,6,0,58,0,94,0,0,3,3,93,7,0,0,0,87,3,0,7,3,97,0,3,0,0,97,0,3,0,0,28,6,0,66,0,85,3,0,3,9,82,18
19,Sevastopol' city,UA-40,23,37,20,0,20,38,25,37,0,0,100,0,0,0,0,4,0,0,96,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,13,32,21,0,34,39,29,30,2,0,100,0,0,0,0,100,0,0,0,0,95,0,5,0,0,100,0,0,0,0,56,0,44,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,48,0,52,0,0,100,0,0,0,0,100,0
21,Ternopil's'ka oblast,UA-61,18,33,16,4,29,29,22,27,22,0,100,0,0,0,0,98,2,0,0,0,95,0,2,3,0,95,3,2,0,0,92,5,0,3,0,48,52,0,0,0,98,2,0,0,0,95,0,0,5,0,95,0,2,3,0,92,3,5,0,0,87,5,0,8,0,41,56,0,0,3,92,8
22,Vinnyts'ka oblast,UA-05,24,31,15,0,30,25,24,34,17,0,100,0,0,0,0,89,4,0,7,0,41,59,0,0,0,77,1,8,4,10,96,2,0,2,0,100,0,0,0,0,91,5,2,2,0,96,0,0,4,0,35,0,65,0,0,75,5,7,4,9,90,4,0,2,4,100,0,0,0,0,89,11
23,Volyns'ka oblast,UA-07,23,26,16,2,33,25,23,31,21,0,100,0,0,0,0,85,0,7,8,0,100,0,0,0,0,96,0,0,4,0,70,15,3,12,0,39,0,0,3,58,100,0,0,0,0,89,0,0,3,8,96,4,0,0,0,92,0,4,4,0,61,17,5,17,0,32,0,0,2,66,92,8
24,Zakarpats'ka oblast,UA-21,38,28,15,2,17,28,31,32,9,0,100,0,0,0,0,98,2,0,0,0,96,0,2,2,0,100,0,0,0,0,100,0,0,0,0,66,0,33,1,0,98,2,0,0,0,96,0,0,4,0,98,0,0,2,0,96,2,0,2,0,100,0,0,0,0,60,0,39,1,0,98,2
25,Zaporiz'ka oblast,UA-23,21,40,10,1,28,33,31,35,1,0,86,0,0,0,14,94,0,0,6,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,75,0,25,0,0,100,0,0,0,0,100,0,0,0,0,97,0,0,3,0,97,0,3,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,15,50,11,2,22,29,24,26,20,1,96,0,0,4,0,100,0,0,0,0,96,4,0,0,0,96,0,0,4,0,45,51,2,2,0,96,0,0,0,4,87,9,4,0,0,96,4,0,0,0,96,0,4,0,0,96,0,0,4,0,44,53,1,2,0,91,0,0,0,9,87,13
