location,Y,X(s),covariate num.,r^2,offset
gedaref,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,0.0,-1
gedaref,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,-1
gedaref,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,0.0,0
gedaref,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,0
gedaref,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,-2.220446049250313e-16,1
gedaref,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,1
gedaref,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,0.0,2
gedaref,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,2
gedaref,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,0.0,3
gedaref,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,3
south kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,0.18549769482350376,-4
south kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,-4
south kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,0.20872164637902402,-3
south kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,-3
south kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,1.0,-2
south kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,-2
south kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,1.0,-1
south kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,-1
south kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,1.0,0
south kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,0
south kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,1.0,1
south kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,1
south kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,0.20872164637902402,2
south kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,2
south kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,0.18549769482350376,3
south kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,3
west kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,0.05911480002508862,-4
west kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,-4
west kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,0.18095486032507813,-3
west kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,-3
west kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,1.0,-2
west kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,-2
west kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,-1
west kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,-1
west kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,0
west kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,0
west kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,1.0,1
west kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,1
west kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,0.18095486032507813,2
west kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,2
west kordofan,arriving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,0.05911480002508862,3
west kordofan,leaving_IDP,"['fatalities', 'fear', 'geography', 'search_count']",4,,3
south sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.1102230246251565e-16,-4
south sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-4
south sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-3
south sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-3
south sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-2
south sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-2
south sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-1
south sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-1
south sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,0
south sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,0
south sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,1
south sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,1
south sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,2
south sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,2
south sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.1102230246251565e-16,3
south sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,3
sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-4
sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.1102230246251565e-16,-4
sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-3
sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-3
sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-2
sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-2
sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-1
sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-1
sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,0
sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,0
sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,1
sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,1
sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,2
sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,2
sudan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,3
sudan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.1102230246251565e-16,3
aj jazirah,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-4
aj jazirah,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-4
aj jazirah,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-3
aj jazirah,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,2.220446049250313e-16,-3
aj jazirah,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-2
aj jazirah,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-2
aj jazirah,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-1
aj jazirah,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-1
aj jazirah,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,0
aj jazirah,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,0
aj jazirah,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,1
aj jazirah,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,1
aj jazirah,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,2
aj jazirah,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,2.220446049250313e-16,2
aj jazirah,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,3
aj jazirah,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,3
blue nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.23661758757390605,-4
blue nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-4
blue nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.19744164997689095,-3
blue nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-3
blue nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9435953000201295,-2
blue nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-2
blue nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
blue nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-1
blue nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
blue nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,0
blue nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9435953000201295,1
blue nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,1
blue nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.19744164997689095,2
blue nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,2
blue nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.23661758757390605,3
blue nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,3
central darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9644461904998332,-4
central darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9685972241872272,-4
central darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-3
central darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-3
central darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-2
central darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-2
central darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
central darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
central darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
central darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
central darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,1
central darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,1
central darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,2
central darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,2
central darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9644461904998332,3
central darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9685972241872272,3
kassala,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.5587609213642145,-4
kassala,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-4
kassala,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.649549549482441,-3
kassala,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-3
kassala,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.24813335349326382,-2
kassala,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-2
kassala,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
kassala,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-1
kassala,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
kassala,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,0
kassala,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.24813335349326382,1
kassala,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,1
kassala,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.649549549482441,2
kassala,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,2
kassala,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.5587609213642145,3
kassala,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,3
khartoum,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.870907571505357,-4
khartoum,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.6357754094923577,-4
khartoum,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9120201393956509,-3
khartoum,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9777763302870486,-3
khartoum,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-2
khartoum,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-2
khartoum,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
khartoum,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
khartoum,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
khartoum,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
khartoum,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,1
khartoum,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,1
khartoum,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9120201393956509,2
khartoum,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9777763302870486,2
khartoum,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.870907571505357,3
khartoum,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.6357754094923577,3
north darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.4118130159032445,-4
north darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.3854836854714728,-4
north darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.7906837420473599,-3
north darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.6546333489141645,-3
north darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.6846710687633857,-2
north darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.730015206766853,-2
north darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
north darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
north darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
north darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
north darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.6846710687633857,1
north darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.730015206766853,1
north darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.7906837420473599,2
north darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.6546333489141645,2
north darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.4118130159032445,3
north darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.3854836854714728,3
north kordofan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.20369499333707985,-4
north kordofan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.21386855612675715,-4
north kordofan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.7853831426927274,-3
north kordofan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.5292110238056045,-3
north kordofan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.10357718543438843,-2
north kordofan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.6913395175585371,-2
north kordofan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
north kordofan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
north kordofan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
north kordofan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
north kordofan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.10357718543438843,1
north kordofan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.6913395175585371,1
north kordofan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.7853831426927274,2
north kordofan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.5292110238056045,2
north kordofan,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.20369499333707985,3
north kordofan,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.21386855612675715,3
northern,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.6536687797243124,-4
northern,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-4
northern,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.03848421515931444,-3
northern,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-3
northern,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.980395265485647,-2
northern,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-2
northern,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
northern,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-1
northern,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
northern,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,0
northern,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.980395265485647,1
northern,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,1
northern,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.03848421515931444,2
northern,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,2
northern,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.6536687797243124,3
northern,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,3
red sea,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.18756470668171843,-4
red sea,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-4
red sea,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.048751025204023524,-3
red sea,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-3
red sea,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,5.748121090221048e-09,-2
red sea,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-2
red sea,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.20395264792677859,-1
red sea,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-1
red sea,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.20395264792677859,0
red sea,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,0
red sea,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,5.748121090221048e-09,1
red sea,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,1
red sea,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.048751025204023524,2
red sea,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,2
red sea,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.18756470668171843,3
red sea,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,3
river nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.13479528403850183,-4
river nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-4
river nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.15965483321866414,-3
river nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-3
river nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,2.9222441717546843e-05,-2
river nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-2
river nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.018750795018255717,-1
river nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-1
river nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.018750795018255717,0
river nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,0
river nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,2.9222441717546843e-05,1
river nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,1
river nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.15965483321866414,2
river nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,2
river nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.13479528403850183,3
river nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,3
sennar,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.1412795012376492,-4
sennar,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-4
sennar,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.3240261823122721,-3
sennar,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-3
sennar,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.04888500889182279,-2
sennar,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-2
sennar,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.04443623441003819,-1
sennar,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-1
sennar,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.04443623441003819,0
sennar,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,0
sennar,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.04888500889182279,1
sennar,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,1
sennar,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.3240261823122721,2
sennar,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,2
sennar,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.1412795012376492,3
sennar,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,3
south darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.10055181338444041,-4
south darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.09200984811131774,-4
south darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.2571329905434002,-3
south darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.22832764205005351,-3
south darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.00015411783555774328,-2
south darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,2.049339982723719e-05,-2
south darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0025718960436921234,-1
south darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.005910965918659583,-1
south darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0025718960436921234,0
south darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.005910965918659583,0
south darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.00015411783555774328,1
south darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,2.049339982723719e-05,1
south darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.2571329905434002,2
south darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.22832764205005351,2
south darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.10055181338444041,3
south darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.09200984811131774,3
west darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.7877321850372756,-4
west darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.7771783460356061,-4
west darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9422978248454889,-3
west darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9561829616006586,-3
west darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.14955713790559777,-2
west darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.15835434864030418,-2
west darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
west darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,-1
west darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
west darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.0,0
west darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.14955713790559777,1
west darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.15835434864030418,1
west darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9422978248454889,2
west darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.9561829616006586,2
west darfur,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.7877321850372756,3
west darfur,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.7771783460356061,3
white nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,2.220446049250313e-16,-4
white nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-4
white nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,1.1102230246251565e-16,-3
white nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-3
white nile,arriving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,0.0,-2
white nile,leaving_IDP,"['fatalities', 'fear', 'safe_places', 'search_count']",4,,-2
