location,Y,X(s),covariate num.,r^2,offset
north darfur,leaving_IDP,event_count,1,0.7643935240435267,2
north darfur,arriving_IDP,fatalities,1,0.24457602803871992,3
north darfur,arriving_IDP,event_count,1,0.1446425327566324,3
north darfur,leaving_IDP,fatalities,1,0.22140370306140844,3
north darfur,leaving_IDP,event_count,1,0.11835546100100736,3
north kordofan,arriving_IDP,fatalities,1,0.027109181655252,-4
north kordofan,arriving_IDP,event_count,1,0.6255642112142819,-4
north kordofan,leaving_IDP,fatalities,1,0.1597119456457623,-4
north kordofan,leaving_IDP,event_count,1,0.2815580889650231,-4
north kordofan,arriving_IDP,fatalities,1,0.8293766542457048,-3
north kordofan,arriving_IDP,event_count,1,0.7623520344638085,-3
north kordofan,leaving_IDP,fatalities,1,0.0007486603624943244,-3
north kordofan,leaving_IDP,event_count,1,0.2571761500790345,-3
north kordofan,arriving_IDP,fatalities,1,0.42612636020592587,-2
north kordofan,arriving_IDP,event_count,1,0.6261270344803884,-2
north kordofan,leaving_IDP,fatalities,1,0.03503419510992645,-2
north kordofan,leaving_IDP,event_count,1,0.44522223415657836,-2
north kordofan,arriving_IDP,fatalities,1,0.8199893757944283,-1
north kordofan,arriving_IDP,event_count,1,0.875063150134362,-1
north kordofan,leaving_IDP,fatalities,1,0.5623511879392671,-1
north kordofan,leaving_IDP,event_count,1,0.5159008551440791,-1
north kordofan,arriving_IDP,fatalities,1,0.8199893757944283,0
north kordofan,arriving_IDP,event_count,1,0.875063150134362,0
north kordofan,leaving_IDP,fatalities,1,0.5623511879392671,0
north kordofan,leaving_IDP,event_count,1,0.5159008551440791,0
north kordofan,arriving_IDP,fatalities,1,0.42612636020592587,1
north kordofan,arriving_IDP,event_count,1,0.6261270344803884,1
north kordofan,leaving_IDP,fatalities,1,0.03503419510992645,1
north kordofan,leaving_IDP,event_count,1,0.44522223415657836,1
north kordofan,arriving_IDP,fatalities,1,0.8293766542457048,2
north kordofan,arriving_IDP,event_count,1,0.7623520344638085,2
north kordofan,leaving_IDP,fatalities,1,0.0007486603624943244,2
north kordofan,leaving_IDP,event_count,1,0.2571761500790345,2
north kordofan,arriving_IDP,fatalities,1,0.027109181655252,3
north kordofan,arriving_IDP,event_count,1,0.6255642112142819,3
north kordofan,leaving_IDP,fatalities,1,0.1597119456457623,3
north kordofan,leaving_IDP,event_count,1,0.2815580889650231,3
northern,arriving_IDP,fatalities,1,0.26826990626116387,-4
northern,arriving_IDP,event_count,1,0.2673170496653191,-4
northern,leaving_IDP,fatalities,1,,-4
northern,leaving_IDP,event_count,1,,-4
northern,arriving_IDP,fatalities,1,0.4757322429679518,-3
northern,arriving_IDP,event_count,1,0.4339155665291673,-3
northern,leaving_IDP,fatalities,1,,-3
northern,leaving_IDP,event_count,1,,-3
northern,arriving_IDP,fatalities,1,0.45407945768333957,-2
northern,arriving_IDP,event_count,1,0.46112429780940256,-2
northern,leaving_IDP,fatalities,1,,-2
northern,leaving_IDP,event_count,1,,-2
northern,arriving_IDP,fatalities,1,0.0,-1
northern,arriving_IDP,event_count,1,0.41824864957393026,-1
northern,leaving_IDP,fatalities,1,,-1
northern,leaving_IDP,event_count,1,,-1
northern,arriving_IDP,fatalities,1,0.0,0
northern,arriving_IDP,event_count,1,0.41824864957393026,0
northern,leaving_IDP,fatalities,1,,0
northern,leaving_IDP,event_count,1,,0
northern,arriving_IDP,fatalities,1,0.45407945768333957,1
northern,arriving_IDP,event_count,1,0.46112429780940256,1
northern,leaving_IDP,fatalities,1,,1
northern,leaving_IDP,event_count,1,,1
northern,arriving_IDP,fatalities,1,0.4757322429679518,2
northern,arriving_IDP,event_count,1,0.4339155665291673,2
northern,leaving_IDP,fatalities,1,,2
northern,leaving_IDP,event_count,1,,2
northern,arriving_IDP,fatalities,1,0.26826990626116387,3
northern,arriving_IDP,event_count,1,0.2673170496653191,3
northern,leaving_IDP,fatalities,1,,3
northern,leaving_IDP,event_count,1,,3
red sea,arriving_IDP,fatalities,1,0.2994973832651556,-4
red sea,arriving_IDP,event_count,1,0.32312733415458506,-4
red sea,leaving_IDP,fatalities,1,,-4
red sea,leaving_IDP,event_count,1,,-4
red sea,arriving_IDP,fatalities,1,0.38633254559795493,-3
red sea,arriving_IDP,event_count,1,0.3841393216431265,-3
red sea,leaving_IDP,fatalities,1,,-3
red sea,leaving_IDP,event_count,1,,-3
red sea,arriving_IDP,fatalities,1,0.3607640681822274,-2
red sea,arriving_IDP,event_count,1,0.3819506450966539,-2
red sea,leaving_IDP,fatalities,1,,-2
red sea,leaving_IDP,event_count,1,,-2
red sea,arriving_IDP,fatalities,1,0.3457431113044783,-1
red sea,arriving_IDP,event_count,1,0.34574311130447843,-1
red sea,leaving_IDP,fatalities,1,,-1
red sea,leaving_IDP,event_count,1,,-1
red sea,arriving_IDP,fatalities,1,0.3457431113044783,0
red sea,arriving_IDP,event_count,1,0.34574311130447843,0
red sea,leaving_IDP,fatalities,1,,0
red sea,leaving_IDP,event_count,1,,0
red sea,arriving_IDP,fatalities,1,0.3607640681822274,1
red sea,arriving_IDP,event_count,1,0.3819506450966539,1
red sea,leaving_IDP,fatalities,1,,1
red sea,leaving_IDP,event_count,1,,1
red sea,arriving_IDP,fatalities,1,0.38633254559795493,2
red sea,arriving_IDP,event_count,1,0.3841393216431265,2
red sea,leaving_IDP,fatalities,1,,2
red sea,leaving_IDP,event_count,1,,2
red sea,arriving_IDP,fatalities,1,0.2994973832651556,3
red sea,arriving_IDP,event_count,1,0.32312733415458506,3
red sea,leaving_IDP,fatalities,1,,3
red sea,leaving_IDP,event_count,1,,3
river nile,arriving_IDP,fatalities,1,0.3230843573300112,-4
river nile,arriving_IDP,event_count,1,0.3367090005950937,-4
river nile,leaving_IDP,fatalities,1,,-4
river nile,leaving_IDP,event_count,1,,-4
river nile,arriving_IDP,fatalities,1,0.37594341804503384,-3
river nile,arriving_IDP,event_count,1,0.3814246465016258,-3
river nile,leaving_IDP,fatalities,1,,-3
river nile,leaving_IDP,event_count,1,,-3
river nile,arriving_IDP,fatalities,1,0.35532065236969856,-2
river nile,arriving_IDP,event_count,1,0.40554327586015715,-2
river nile,leaving_IDP,fatalities,1,,-2
river nile,leaving_IDP,event_count,1,,-2
river nile,arriving_IDP,fatalities,1,0.31255601903232355,-1
river nile,arriving_IDP,event_count,1,0.31255601903232366,-1
river nile,leaving_IDP,fatalities,1,,-1
river nile,leaving_IDP,event_count,1,,-1
river nile,arriving_IDP,fatalities,1,0.31255601903232355,0
river nile,arriving_IDP,event_count,1,0.31255601903232366,0
river nile,leaving_IDP,fatalities,1,,0
river nile,leaving_IDP,event_count,1,,0
river nile,arriving_IDP,fatalities,1,0.35532065236969856,1
river nile,arriving_IDP,event_count,1,0.40554327586015715,1
river nile,leaving_IDP,fatalities,1,,1
river nile,leaving_IDP,event_count,1,,1
river nile,arriving_IDP,fatalities,1,0.37594341804503384,2
river nile,arriving_IDP,event_count,1,0.3814246465016258,2
river nile,leaving_IDP,fatalities,1,,2
river nile,leaving_IDP,event_count,1,,2
river nile,arriving_IDP,fatalities,1,0.3230843573300112,3
river nile,arriving_IDP,event_count,1,0.3367090005950937,3
river nile,leaving_IDP,fatalities,1,,3
river nile,leaving_IDP,event_count,1,,3
sennar,arriving_IDP,fatalities,1,0.2909640699710705,-4
sennar,arriving_IDP,event_count,1,0.3093209730754245,-4
sennar,leaving_IDP,fatalities,1,,-4
sennar,leaving_IDP,event_count,1,,-4
sennar,arriving_IDP,fatalities,1,0.0,-3
sennar,arriving_IDP,event_count,1,0.294511453069757,-3
sennar,leaving_IDP,fatalities,1,,-3
sennar,leaving_IDP,event_count,1,,-3
sennar,arriving_IDP,fatalities,1,0.0,-2
sennar,arriving_IDP,event_count,1,0.2895350423364226,-2
sennar,leaving_IDP,fatalities,1,,-2
sennar,leaving_IDP,event_count,1,,-2
sennar,arriving_IDP,fatalities,1,0.25294444647747594,-1
sennar,arriving_IDP,event_count,1,0.25294444647747594,-1
sennar,leaving_IDP,fatalities,1,,-1
sennar,leaving_IDP,event_count,1,,-1
sennar,arriving_IDP,fatalities,1,0.25294444647747594,0
sennar,arriving_IDP,event_count,1,0.25294444647747594,0
sennar,leaving_IDP,fatalities,1,,0
sennar,leaving_IDP,event_count,1,,0
sennar,arriving_IDP,fatalities,1,0.0,1
sennar,arriving_IDP,event_count,1,0.2895350423364226,1
sennar,leaving_IDP,fatalities,1,,1
sennar,leaving_IDP,event_count,1,,1
sennar,arriving_IDP,fatalities,1,0.0,2
sennar,arriving_IDP,event_count,1,0.294511453069757,2
sennar,leaving_IDP,fatalities,1,,2
sennar,leaving_IDP,event_count,1,,2
sennar,arriving_IDP,fatalities,1,0.2909640699710705,3
sennar,arriving_IDP,event_count,1,0.3093209730754245,3
sennar,leaving_IDP,fatalities,1,,3
sennar,leaving_IDP,event_count,1,,3
south darfur,arriving_IDP,fatalities,1,0.44718028353746364,-4
south darfur,arriving_IDP,event_count,1,0.4105714800277297,-4
south darfur,leaving_IDP,fatalities,1,0.4273210325556962,-4
south darfur,leaving_IDP,event_count,1,0.3927882458865807,-4
south darfur,arriving_IDP,fatalities,1,0.7077878408138473,-3
south darfur,arriving_IDP,event_count,1,0.6204166775440727,-3
south darfur,leaving_IDP,fatalities,1,0.66660670993492,-3
south darfur,leaving_IDP,event_count,1,0.581192824388018,-3
south darfur,arriving_IDP,fatalities,1,0.6421739027289517,-2
south darfur,arriving_IDP,event_count,1,0.6549652829262926,-2
south darfur,leaving_IDP,fatalities,1,0.5944212348475875,-2
south darfur,leaving_IDP,event_count,1,0.6056474370084719,-2
south darfur,arriving_IDP,fatalities,1,0.67017096111738,-1
south darfur,arriving_IDP,event_count,1,0.6451918907210503,-1
south darfur,leaving_IDP,fatalities,1,0.6342914169125078,-1
south darfur,leaving_IDP,event_count,1,0.6064116655378244,-1
south darfur,arriving_IDP,fatalities,1,0.67017096111738,0
south darfur,arriving_IDP,event_count,1,0.6451918907210503,0
south darfur,leaving_IDP,fatalities,1,0.6342914169125078,0
south darfur,leaving_IDP,event_count,1,0.6064116655378244,0
south darfur,arriving_IDP,fatalities,1,0.6421739027289517,1
south darfur,arriving_IDP,event_count,1,0.6549652829262926,1
south darfur,leaving_IDP,fatalities,1,0.5944212348475875,1
south darfur,leaving_IDP,event_count,1,0.6056474370084719,1
south darfur,arriving_IDP,fatalities,1,0.7077878408138473,2
south darfur,arriving_IDP,event_count,1,0.6204166775440727,2
south darfur,leaving_IDP,fatalities,1,0.66660670993492,2
south darfur,leaving_IDP,event_count,1,0.581192824388018,2
south darfur,arriving_IDP,fatalities,1,0.44718028353746364,3
south darfur,arriving_IDP,event_count,1,0.4105714800277297,3
south darfur,leaving_IDP,fatalities,1,0.4273210325556962,3
south darfur,leaving_IDP,event_count,1,0.3927882458865807,3
west darfur,arriving_IDP,fatalities,1,0.8865338891944295,-4
west darfur,arriving_IDP,event_count,1,0.8389086979240195,-4
west darfur,leaving_IDP,fatalities,1,0.8800238779298178,-4
west darfur,leaving_IDP,event_count,1,0.8369169500843112,-4
west darfur,arriving_IDP,fatalities,1,0.8276160323765289,-3
west darfur,arriving_IDP,event_count,1,0.8478239309421696,-3
west darfur,leaving_IDP,fatalities,1,0.8284573469922845,-3
west darfur,leaving_IDP,event_count,1,0.848274902794605,-3
west darfur,arriving_IDP,fatalities,1,0.8225823999808793,-2
west darfur,arriving_IDP,event_count,1,0.8238184402984842,-2
west darfur,leaving_IDP,fatalities,1,0.8236158200222475,-2
west darfur,leaving_IDP,event_count,1,0.8257133449206986,-2
west darfur,arriving_IDP,fatalities,1,0.820803438443846,-1
west darfur,arriving_IDP,event_count,1,0.8182562051058977,-1
west darfur,leaving_IDP,fatalities,1,0.8223969843936818,-1
west darfur,leaving_IDP,event_count,1,0.820374489846164,-1
west darfur,arriving_IDP,fatalities,1,0.820803438443846,0
west darfur,arriving_IDP,event_count,1,0.8182562051058977,0
west darfur,leaving_IDP,fatalities,1,0.8223969843936818,0
west darfur,leaving_IDP,event_count,1,0.820374489846164,0
west darfur,arriving_IDP,fatalities,1,0.8225823999808793,1
west darfur,arriving_IDP,event_count,1,0.8238184402984842,1
west darfur,leaving_IDP,fatalities,1,0.8236158200222475,1
west darfur,leaving_IDP,event_count,1,0.8257133449206986,1
west darfur,arriving_IDP,fatalities,1,0.8276160323765289,2
west darfur,arriving_IDP,event_count,1,0.8478239309421696,2
west darfur,leaving_IDP,fatalities,1,0.8284573469922845,2
west darfur,leaving_IDP,event_count,1,0.848274902794605,2
west darfur,arriving_IDP,fatalities,1,0.8865338891944295,3
west darfur,arriving_IDP,event_count,1,0.8389086979240195,3
west darfur,leaving_IDP,fatalities,1,0.8800238779298178,3
west darfur,leaving_IDP,event_count,1,0.8369169500843112,3
white nile,arriving_IDP,fatalities,1,-2.220446049250313e-16,-4
white nile,arriving_IDP,event_count,1,0.48553821265545916,-4
white nile,leaving_IDP,fatalities,1,,-4
white nile,leaving_IDP,event_count,1,,-4
white nile,arriving_IDP,fatalities,1,-2.220446049250313e-16,-3
white nile,arriving_IDP,event_count,1,0.43061315311085935,-3
white nile,leaving_IDP,fatalities,1,,-3
white nile,leaving_IDP,event_count,1,,-3
white nile,arriving_IDP,fatalities,1,0.39351161849783156,-2
white nile,arriving_IDP,event_count,1,0.41868214803175163,-2
white nile,leaving_IDP,fatalities,1,,-2
white nile,leaving_IDP,event_count,1,,-2
white nile,arriving_IDP,fatalities,1,0.0,-1
white nile,arriving_IDP,event_count,1,0.35316504591946674,-1
white nile,leaving_IDP,fatalities,1,,-1
white nile,leaving_IDP,event_count,1,,-1
white nile,arriving_IDP,fatalities,1,0.0,0
white nile,arriving_IDP,event_count,1,0.35316504591946674,0
white nile,leaving_IDP,fatalities,1,,0
white nile,leaving_IDP,event_count,1,,0
white nile,arriving_IDP,fatalities,1,0.39351161849783156,1
white nile,arriving_IDP,event_count,1,0.41868214803175163,1
white nile,leaving_IDP,fatalities,1,,1
white nile,leaving_IDP,event_count,1,,1
white nile,arriving_IDP,fatalities,1,-2.220446049250313e-16,2
white nile,arriving_IDP,event_count,1,0.43061315311085935,2
white nile,leaving_IDP,fatalities,1,,2
white nile,leaving_IDP,event_count,1,,2
white nile,arriving_IDP,fatalities,1,-2.220446049250313e-16,3
white nile,arriving_IDP,event_count,1,0.48553821265545916,3
white nile,leaving_IDP,fatalities,1,,3
white nile,leaving_IDP,event_count,1,,3
east darfur,arriving_IDP,fatalities,1,0.9079102263200777,-4
east darfur,arriving_IDP,event_count,1,0.6750619038071025,-4
east darfur,leaving_IDP,fatalities,1,,-4
east darfur,leaving_IDP,event_count,1,,-4
east darfur,arriving_IDP,fatalities,1,0.9311243958280335,-3
east darfur,arriving_IDP,event_count,1,0.8782270260901652,-3
east darfur,leaving_IDP,fatalities,1,,-3
east darfur,leaving_IDP,event_count,1,,-3
east darfur,arriving_IDP,fatalities,1,1.0,-2
east darfur,arriving_IDP,event_count,1,1.0,-2
east darfur,leaving_IDP,fatalities,1,,-2
east darfur,leaving_IDP,event_count,1,,-2
east darfur,arriving_IDP,fatalities,1,1.0,-1
east darfur,arriving_IDP,event_count,1,1.0,-1
east darfur,leaving_IDP,fatalities,1,,-1
east darfur,leaving_IDP,event_count,1,,-1
east darfur,arriving_IDP,fatalities,1,1.0,0
east darfur,arriving_IDP,event_count,1,1.0,0
east darfur,leaving_IDP,fatalities,1,,0
east darfur,leaving_IDP,event_count,1,,0
east darfur,arriving_IDP,fatalities,1,1.0,1
east darfur,arriving_IDP,event_count,1,1.0,1
east darfur,leaving_IDP,fatalities,1,,1
east darfur,leaving_IDP,event_count,1,,1
east darfur,arriving_IDP,fatalities,1,0.9311243958280335,2
east darfur,arriving_IDP,event_count,1,0.8782270260901652,2
east darfur,leaving_IDP,fatalities,1,,2
east darfur,leaving_IDP,event_count,1,,2
east darfur,arriving_IDP,fatalities,1,0.9079102263200777,3
east darfur,arriving_IDP,event_count,1,0.6750619038071025,3
east darfur,leaving_IDP,fatalities,1,,3
east darfur,leaving_IDP,event_count,1,,3
gedaref,arriving_IDP,fatalities,1,0.29856349155519546,-4
gedaref,arriving_IDP,event_count,1,0.313045221050396,-4
gedaref,leaving_IDP,fatalities,1,,-4
gedaref,leaving_IDP,event_count,1,,-4
gedaref,arriving_IDP,fatalities,1,0.38923095609300795,-3
gedaref,arriving_IDP,event_count,1,0.39615148360776653,-3
gedaref,leaving_IDP,fatalities,1,,-3
gedaref,leaving_IDP,event_count,1,,-3
gedaref,arriving_IDP,fatalities,1,0.3526337751786056,-2
gedaref,arriving_IDP,event_count,1,0.3526337751786056,-2
gedaref,leaving_IDP,fatalities,1,,-2
gedaref,leaving_IDP,event_count,1,,-2
gedaref,arriving_IDP,fatalities,1,0.3683921546581941,-1
gedaref,arriving_IDP,event_count,1,0.3683921546581941,-1
gedaref,leaving_IDP,fatalities,1,,-1
gedaref,leaving_IDP,event_count,1,,-1
