date,ISO,topic,search_count
2023-04-03,West Kordofan,safe_places,0.0
2023-04-04,West Kordofan,safe_places,0.0
2023-04-05,West Kordofan,safe_places,0.0
2023-04-06,West Kordofan,safe_places,0.0
2023-04-07,West Kordofan,safe_places,0.0
2023-04-08,West Kordofan,safe_places,0.0
2023-04-09,West Kordofan,safe_places,0.0
2023-04-10,West Kordofan,safe_places,0.0
2023-04-11,West Kordofan,safe_places,0.0
2023-04-12,West Kordofan,safe_places,0.0
2023-04-13,West Kordofan,safe_places,0.0
2023-04-14,West Kordofan,safe_places,0.0
2023-04-15,West Kordofan,safe_places,0.0
2023-04-16,West Kordofan,safe_places,0.0
2023-04-17,West Kordofan,safe_places,0.0
2023-04-18,West Kordofan,safe_places,0.0
2023-04-19,West Kordofan,safe_places,0.0
2023-04-20,West Kordofan,safe_places,0.0
2023-04-21,West Kordofan,safe_places,0.0
2023-04-22,West Kordofan,safe_places,0.0
2023-04-23,West Kordofan,safe_places,0.0
2023-04-24,West Kordofan,safe_places,0.0
2023-04-25,West Kordofan,safe_places,0.0
2023-04-26,West Kordofan,safe_places,0.0
2023-04-27,West Kordofan,safe_places,0.0
2023-04-28,West Kordofan,safe_places,0.0
2023-04-29,West Kordofan,safe_places,0.0
2023-04-30,West Kordofan,safe_places,0.0
2023-05-01,West Kordofan,safe_places,0.0
2023-05-02,West Kordofan,safe_places,0.0
2023-05-03,West Kordofan,safe_places,0.0
2023-05-04,West Kordofan,safe_places,0.0
2023-05-05,West Kordofan,safe_places,0.0
2023-05-06,West Kordofan,safe_places,0.0
2023-05-07,West Kordofan,safe_places,0.0
2023-05-08,West Kordofan,safe_places,0.0
2023-05-09,West Kordofan,safe_places,0.0
2023-05-10,West Kordofan,safe_places,0.0
2023-05-11,West Kordofan,safe_places,0.0
2023-05-12,West Kordofan,safe_places,0.0
2023-05-13,West Kordofan,safe_places,0.0
2023-05-14,West Kordofan,safe_places,0.0
2023-05-15,West Kordofan,safe_places,0.0
2023-05-16,West Kordofan,safe_places,0.0
2023-05-17,West Kordofan,safe_places,0.0
2023-05-18,West Kordofan,safe_places,0.0
2023-05-19,West Kordofan,safe_places,0.0
2023-05-20,West Kordofan,safe_places,0.0
2023-05-21,West Kordofan,safe_places,0.0
2023-05-22,West Kordofan,safe_places,0.0
2023-05-23,West Kordofan,safe_places,0.0
2023-05-24,West Kordofan,safe_places,0.0
2023-05-25,West Kordofan,safe_places,0.0
2023-05-26,West Kordofan,safe_places,0.0
2023-05-27,West Kordofan,safe_places,0.0
2023-05-28,West Kordofan,safe_places,0.0
2023-05-29,West Kordofan,safe_places,0.0
2023-05-30,West Kordofan,safe_places,0.0
2023-05-31,West Kordofan,safe_places,0.0
2023-06-01,West Kordofan,safe_places,0.0
2023-06-02,West Kordofan,safe_places,0.0
2023-06-03,West Kordofan,safe_places,0.0
2023-06-04,West Kordofan,safe_places,0.0
2023-06-05,West Kordofan,safe_places,0.0
2023-06-06,West Kordofan,safe_places,0.0
2023-06-07,West Kordofan,safe_places,0.0
2023-06-08,West Kordofan,safe_places,0.0
2023-06-09,West Kordofan,safe_places,0.0
2023-06-10,West Kordofan,safe_places,0.0
2023-06-11,West Kordofan,safe_places,0.0
2023-06-12,West Kordofan,safe_places,0.0
2023-06-13,West Kordofan,safe_places,0.0
2023-06-14,West Kordofan,safe_places,0.0
2023-06-15,West Kordofan,safe_places,0.0
2023-06-16,West Kordofan,safe_places,0.0
2023-06-17,West Kordofan,safe_places,0.0
2023-06-18,West Kordofan,safe_places,0.0
2023-06-19,West Kordofan,safe_places,0.0
2023-06-20,West Kordofan,safe_places,0.0
2023-06-21,West Kordofan,safe_places,0.0
2023-06-22,West Kordofan,safe_places,0.0
2023-06-23,West Kordofan,safe_places,0.0
2023-06-24,West Kordofan,safe_places,0.0
2023-06-25,West Kordofan,safe_places,0.0
2023-06-26,West Kordofan,safe_places,0.0
2023-06-27,West Kordofan,safe_places,0.0
2023-06-28,West Kordofan,safe_places,0.0
2023-06-29,West Kordofan,safe_places,0.0
2023-06-30,West Kordofan,safe_places,0.0
2023-07-01,West Kordofan,safe_places,0.0
2023-07-02,West Kordofan,safe_places,0.0
2023-07-03,West Kordofan,safe_places,0.0
2023-07-04,West Kordofan,safe_places,0.0
2023-07-05,West Kordofan,safe_places,0.0
2023-07-06,West Kordofan,safe_places,0.0
2023-07-07,West Kordofan,safe_places,0.0
2023-07-08,West Kordofan,safe_places,0.0
2023-07-09,West Kordofan,safe_places,0.0
2023-07-10,West Kordofan,safe_places,0.0
2023-07-11,West Kordofan,safe_places,0.0
2023-07-12,West Kordofan,safe_places,0.0
2023-07-13,West Kordofan,safe_places,0.0
2023-07-14,West Kordofan,safe_places,0.0
2023-07-15,West Kordofan,safe_places,0.0
2023-07-16,West Kordofan,safe_places,0.0
2023-07-17,West Kordofan,safe_places,0.0
2023-07-18,West Kordofan,safe_places,0.0
2023-07-19,West Kordofan,safe_places,0.0
2023-07-20,West Kordofan,safe_places,0.0
2023-07-21,West Kordofan,safe_places,0.0
2023-07-22,West Kordofan,safe_places,0.0
2023-07-23,West Kordofan,safe_places,0.0
2023-01-01,White Nile,safe_places,0.0
2023-01-02,White Nile,safe_places,0.0
2023-01-03,White Nile,safe_places,0.0
2023-01-04,White Nile,safe_places,0.0
2023-01-05,White Nile,safe_places,0.0
2023-01-06,White Nile,safe_places,0.0
2023-01-07,White Nile,safe_places,0.0
2023-01-08,White Nile,safe_places,0.0
2023-01-09,White Nile,safe_places,0.0
2023-01-10,White Nile,safe_places,0.0
2023-01-11,White Nile,safe_places,0.0
2023-01-12,White Nile,safe_places,0.0
2023-01-13,White Nile,safe_places,0.0
2023-01-14,White Nile,safe_places,0.0
2023-01-15,White Nile,safe_places,0.0
2023-01-16,White Nile,safe_places,0.0
2023-01-17,White Nile,safe_places,0.0
2023-01-18,White Nile,safe_places,0.0
2023-01-19,White Nile,safe_places,0.0
2023-01-20,White Nile,safe_places,0.0
2023-01-21,White Nile,safe_places,0.0
2023-01-22,White Nile,safe_places,0.0
2023-01-23,White Nile,safe_places,0.0
2023-01-24,White Nile,safe_places,0.0
2023-01-25,White Nile,safe_places,0.0
2023-01-26,White Nile,safe_places,0.0
2023-01-27,White Nile,safe_places,0.0
2023-01-28,White Nile,safe_places,0.0
2023-01-29,White Nile,safe_places,0.0
2023-01-30,White Nile,safe_places,0.0
2023-01-31,White Nile,safe_places,0.0
2023-02-01,White Nile,safe_places,0.0
2023-02-02,White Nile,safe_places,0.0
2023-02-03,White Nile,safe_places,0.0
2023-02-04,White Nile,safe_places,0.0
2023-02-05,White Nile,safe_places,0.0
2023-02-06,White Nile,safe_places,0.0
2023-02-07,White Nile,safe_places,0.0
2023-02-08,White Nile,safe_places,0.0
2023-02-09,White Nile,safe_places,0.0
2023-02-10,White Nile,safe_places,0.0
2023-02-11,White Nile,safe_places,0.0
2023-02-12,White Nile,safe_places,0.0
2023-02-13,White Nile,safe_places,0.0
2023-02-14,White Nile,safe_places,0.0
2023-02-15,White Nile,safe_places,0.0
2023-02-16,White Nile,safe_places,0.0
2023-02-17,White Nile,safe_places,0.0
2023-02-18,White Nile,safe_places,0.0
2023-02-19,White Nile,safe_places,0.0
2023-02-20,White Nile,safe_places,0.0
2023-02-21,White Nile,safe_places,0.0
2023-02-22,White Nile,safe_places,0.0
2023-02-23,White Nile,safe_places,0.0
2023-02-24,White Nile,safe_places,0.0
2023-02-25,White Nile,safe_places,0.0
2023-02-26,White Nile,safe_places,0.0
2023-02-27,White Nile,safe_places,0.0
2023-02-28,White Nile,safe_places,0.0
2023-03-01,White Nile,safe_places,0.0
2023-03-02,White Nile,safe_places,0.0
2023-03-03,White Nile,safe_places,0.0
2023-03-04,White Nile,safe_places,0.0
2023-03-05,White Nile,safe_places,0.0
2023-03-06,White Nile,safe_places,0.0
2023-03-07,White Nile,safe_places,0.0
2023-03-08,White Nile,safe_places,0.0
2023-03-09,White Nile,safe_places,0.0
2023-03-10,White Nile,safe_places,0.0
2023-03-11,White Nile,safe_places,0.0
2023-03-12,White Nile,safe_places,0.0
2023-03-13,White Nile,safe_places,0.0
2023-03-14,White Nile,safe_places,0.0
2023-03-15,White Nile,safe_places,0.0
2023-03-16,White Nile,safe_places,0.0
2023-03-17,White Nile,safe_places,0.0
2023-03-18,White Nile,safe_places,0.0
2023-03-19,White Nile,safe_places,0.0
2023-03-20,White Nile,safe_places,0.0
2023-03-21,White Nile,safe_places,0.0
2023-03-22,White Nile,safe_places,0.0
2023-03-23,White Nile,safe_places,0.0
2023-03-24,White Nile,safe_places,0.0
2023-03-25,White Nile,safe_places,0.0
2023-03-26,White Nile,safe_places,0.0
2023-03-27,White Nile,safe_places,0.0
2023-03-28,White Nile,safe_places,0.0
2023-03-29,White Nile,safe_places,0.0
2023-03-30,White Nile,safe_places,0.0
2023-03-31,White Nile,safe_places,0.0
2023-04-01,White Nile,safe_places,0.0
2023-04-02,White Nile,safe_places,0.0
2023-04-03,White Nile,safe_places,0.0
2023-04-04,White Nile,safe_places,0.0
2023-04-05,White Nile,safe_places,0.0
2023-04-06,White Nile,safe_places,0.0
2023-04-07,White Nile,safe_places,0.0
2023-04-08,White Nile,safe_places,0.0
2023-04-09,White Nile,safe_places,0.0
2023-04-10,White Nile,safe_places,0.0
2023-04-11,White Nile,safe_places,0.0
2023-04-12,White Nile,safe_places,0.0
2023-04-13,White Nile,safe_places,0.0
2023-04-14,White Nile,safe_places,0.0
2023-04-15,White Nile,safe_places,0.0
2023-04-16,White Nile,safe_places,0.0
2023-04-17,White Nile,safe_places,0.0
2023-04-18,White Nile,safe_places,0.0
2023-04-19,White Nile,safe_places,0.0
2023-04-20,White Nile,safe_places,0.0
2023-04-21,White Nile,safe_places,0.0
2023-04-22,White Nile,safe_places,0.0
2023-04-23,White Nile,safe_places,0.0
2023-04-24,White Nile,safe_places,0.0
2023-04-25,White Nile,safe_places,0.0
2023-04-26,White Nile,safe_places,0.0
2023-04-27,White Nile,safe_places,0.0
2023-04-28,White Nile,safe_places,0.0
2023-04-29,White Nile,safe_places,0.0
2023-04-30,White Nile,safe_places,0.0
2023-05-01,White Nile,safe_places,0.0
2023-05-02,White Nile,safe_places,0.0
2023-05-03,White Nile,safe_places,0.0
2023-05-04,White Nile,safe_places,0.0
2023-05-05,White Nile,safe_places,0.0
2023-05-06,White Nile,safe_places,0.0
2023-05-07,White Nile,safe_places,0.0
2023-05-08,White Nile,safe_places,0.0
2023-05-09,White Nile,safe_places,0.0
2023-05-10,White Nile,safe_places,0.0
2023-05-11,White Nile,safe_places,0.0
2023-05-12,White Nile,safe_places,0.0
2023-05-13,White Nile,safe_places,0.0
2023-05-14,White Nile,safe_places,0.0
2023-05-15,White Nile,safe_places,0.0
2023-05-16,White Nile,safe_places,0.0
2023-05-17,White Nile,safe_places,0.0
2023-05-18,White Nile,safe_places,0.0
2023-05-19,White Nile,safe_places,0.0
2023-05-20,White Nile,safe_places,0.0
2023-05-21,White Nile,safe_places,0.0
2023-05-22,White Nile,safe_places,0.0
2023-05-23,White Nile,safe_places,0.0
2023-05-24,White Nile,safe_places,0.0
2023-05-25,White Nile,safe_places,0.0
2023-05-26,White Nile,safe_places,0.0
2023-05-27,White Nile,safe_places,0.0
2023-05-28,White Nile,safe_places,0.0
2023-05-29,White Nile,safe_places,0.0
2023-05-30,White Nile,safe_places,0.0
2023-05-31,White Nile,safe_places,0.0
2023-06-01,White Nile,safe_places,0.0
2023-06-02,White Nile,safe_places,0.0
2023-06-03,White Nile,safe_places,0.0
2023-06-04,White Nile,safe_places,0.0
2023-06-05,White Nile,safe_places,0.0
2023-06-06,White Nile,safe_places,0.0
2023-06-07,White Nile,safe_places,0.0
2023-06-08,White Nile,safe_places,0.0
2023-06-09,White Nile,safe_places,0.0
2023-06-10,White Nile,safe_places,0.0
2023-06-11,White Nile,safe_places,0.0
2023-06-12,White Nile,safe_places,0.0
2023-06-13,White Nile,safe_places,0.0
2023-06-14,White Nile,safe_places,0.0
2023-06-15,White Nile,safe_places,0.0
2023-06-16,White Nile,safe_places,0.0
2023-06-17,White Nile,safe_places,0.0
2023-06-18,White Nile,safe_places,0.0
2023-06-19,White Nile,safe_places,0.0
2023-06-20,White Nile,safe_places,0.0
2023-06-21,White Nile,safe_places,0.0
2023-06-22,White Nile,safe_places,0.0
2023-06-23,White Nile,safe_places,0.0
2023-06-24,White Nile,safe_places,0.0
2023-06-25,White Nile,safe_places,0.0
2023-06-26,White Nile,safe_places,0.0
2023-06-27,White Nile,safe_places,0.0
2023-06-28,White Nile,safe_places,0.0
2023-06-29,White Nile,safe_places,0.0
2023-06-30,White Nile,safe_places,0.0
2023-07-01,White Nile,safe_places,0.0
2023-07-02,White Nile,safe_places,0.0
2023-07-03,White Nile,safe_places,0.0
2023-07-04,White Nile,safe_places,0.0
2023-07-05,White Nile,safe_places,0.0
2023-07-06,White Nile,safe_places,0.0
2023-07-07,White Nile,safe_places,0.0
2023-07-08,White Nile,safe_places,0.0
2023-07-09,White Nile,safe_places,0.0
2023-07-10,White Nile,safe_places,0.0
2023-07-11,White Nile,safe_places,0.0
2023-07-12,White Nile,safe_places,0.0
2023-07-13,White Nile,safe_places,0.0
2023-07-14,White Nile,safe_places,0.0
2023-07-15,White Nile,safe_places,0.0
2023-07-16,White Nile,safe_places,0.0
2023-07-17,White Nile,safe_places,0.0
2023-07-18,White Nile,safe_places,0.0
2023-07-19,White Nile,safe_places,0.0
2023-07-20,White Nile,safe_places,0.0
2023-07-21,White Nile,safe_places,0.0
2023-07-22,White Nile,safe_places,0.0
2023-07-23,White Nile,safe_places,0.0
2023-01-01,Kassala,generic_terms,0.0
2023-02-01,Kassala,generic_terms,0.0
2023-03-01,Kassala,generic_terms,0.0
2023-04-01,Kassala,generic_terms,0.0
2023-05-01,Kassala,generic_terms,0.0
2023-06-01,Kassala,generic_terms,0.0
2023-07-01,Kassala,generic_terms,0.0
2023-01-01,Khartoum,generic_terms,2.0
2023-01-02,Khartoum,generic_terms,5.666666666666667
2023-01-03,Khartoum,generic_terms,1.3333333333333333
2023-01-04,Khartoum,generic_terms,0.0
2023-01-05,Khartoum,generic_terms,1.6666666666666667
2023-01-06,Khartoum,generic_terms,2.6666666666666665
2023-01-07,Khartoum,generic_terms,1.6666666666666667
2023-01-08,Khartoum,generic_terms,1.0
2023-01-09,Khartoum,generic_terms,3.6666666666666665
2023-01-10,Khartoum,generic_terms,1.6666666666666667
2023-01-11,Khartoum,generic_terms,1.3333333333333333
2023-01-12,Khartoum,generic_terms,1.3333333333333333
2023-01-13,Khartoum,generic_terms,1.3333333333333333
2023-01-14,Khartoum,generic_terms,0.0
2023-01-15,Khartoum,generic_terms,1.0
2023-01-16,Khartoum,generic_terms,0.0
2023-01-17,Khartoum,generic_terms,0.0
2023-01-18,Khartoum,generic_terms,0.0
2023-01-19,Khartoum,generic_terms,1.6666666666666667
2023-01-20,Khartoum,generic_terms,3.3333333333333335
2023-01-21,Khartoum,generic_terms,2.0
2023-01-22,Khartoum,generic_terms,0.0
2023-01-23,Khartoum,generic_terms,0.0
2023-01-24,Khartoum,generic_terms,0.0
2023-01-25,Khartoum,generic_terms,1.6666666666666667
2023-01-26,Khartoum,generic_terms,1.0
2023-01-27,Khartoum,generic_terms,1.3333333333333333
2023-01-28,Khartoum,generic_terms,2.6666666666666665
2023-01-29,Khartoum,generic_terms,2.6666666666666665
2023-01-30,Khartoum,generic_terms,2.0
2023-01-31,Khartoum,generic_terms,3.0
2023-02-01,Khartoum,generic_terms,0.0
2023-02-02,Khartoum,generic_terms,1.3333333333333333
2023-02-03,Khartoum,generic_terms,0.0
2023-02-04,Khartoum,generic_terms,0.0
2023-02-05,Khartoum,generic_terms,0.0
2023-02-06,Khartoum,generic_terms,0.0
2023-02-07,Khartoum,generic_terms,1.3333333333333333
2023-02-08,Khartoum,generic_terms,0.0
2023-02-09,Khartoum,generic_terms,4.0
2023-02-10,Khartoum,generic_terms,1.3333333333333333
2023-02-11,Khartoum,generic_terms,0.0
2023-02-12,Khartoum,generic_terms,0.0
2023-02-13,Khartoum,generic_terms,1.6666666666666667
2023-02-14,Khartoum,generic_terms,1.0
2023-02-15,Khartoum,generic_terms,0.6666666666666666
2023-02-16,Khartoum,generic_terms,0.0
2023-02-17,Khartoum,generic_terms,1.3333333333333333
2023-02-18,Khartoum,generic_terms,3.3333333333333335
2023-02-19,Khartoum,generic_terms,0.0
2023-02-20,Khartoum,generic_terms,0.0
2023-02-21,Khartoum,generic_terms,0.0
2023-02-22,Khartoum,generic_terms,2.3333333333333335
2023-02-23,Khartoum,generic_terms,3.6666666666666665
2023-02-24,Khartoum,generic_terms,3.0
2023-02-25,Khartoum,generic_terms,0.0
2023-02-26,Khartoum,generic_terms,1.3333333333333333
2023-02-27,Khartoum,generic_terms,0.0
2023-02-28,Khartoum,generic_terms,0.0
2023-03-01,Khartoum,generic_terms,1.0
2023-03-02,Khartoum,generic_terms,2.6666666666666665
2023-03-03,Khartoum,generic_terms,1.0
2023-03-04,Khartoum,generic_terms,0.0
2023-03-05,Khartoum,generic_terms,0.0
2023-03-06,Khartoum,generic_terms,0.0
2023-03-07,Khartoum,generic_terms,0.0
2023-03-08,Khartoum,generic_terms,2.3333333333333335
2023-03-09,Khartoum,generic_terms,1.0
2023-03-10,Khartoum,generic_terms,3.3333333333333335
2023-03-11,Khartoum,generic_terms,2.3333333333333335
2023-03-12,Khartoum,generic_terms,1.3333333333333333
2023-03-13,Khartoum,generic_terms,0.0
2023-03-14,Khartoum,generic_terms,0.0
2023-03-15,Khartoum,generic_terms,0.0
2023-03-16,Khartoum,generic_terms,2.0
2023-03-17,Khartoum,generic_terms,3.3333333333333335
2023-03-18,Khartoum,generic_terms,0.0
2023-03-19,Khartoum,generic_terms,1.0
2023-03-20,Khartoum,generic_terms,3.0
2023-03-21,Khartoum,generic_terms,0.0
2023-03-22,Khartoum,generic_terms,3.3333333333333335
2023-03-23,Khartoum,generic_terms,0.0
2023-03-24,Khartoum,generic_terms,2.0
2023-03-25,Khartoum,generic_terms,3.0
2023-03-26,Khartoum,generic_terms,0.0
2023-03-27,Khartoum,generic_terms,3.3333333333333335
2023-03-28,Khartoum,generic_terms,0.0
2023-03-29,Khartoum,generic_terms,0.0
2023-03-30,Khartoum,generic_terms,3.0
2023-03-31,Khartoum,generic_terms,0.0
2023-04-01,Khartoum,generic_terms,2.6666666666666665
2023-04-02,Khartoum,generic_terms,2.0
2023-04-03,Khartoum,generic_terms,3.0
2023-04-04,Khartoum,generic_terms,1.6666666666666667
2023-04-05,Khartoum,generic_terms,0.0
2023-04-06,Khartoum,generic_terms,6.0
2023-04-07,Khartoum,generic_terms,0.0
2023-04-08,Khartoum,generic_terms,3.3333333333333335
2023-04-09,Khartoum,generic_terms,1.0
2023-04-10,Khartoum,generic_terms,1.3333333333333333
2023-04-11,Khartoum,generic_terms,0.0
2023-04-12,Khartoum,generic_terms,0.0
2023-04-13,Khartoum,generic_terms,0.0
2023-04-14,Khartoum,generic_terms,0.0
2023-04-15,Khartoum,generic_terms,0.0
2023-04-16,Khartoum,generic_terms,4.333333333333333
2023-04-17,Khartoum,generic_terms,1.6666666666666667
2023-04-18,Khartoum,generic_terms,0.0
2023-04-19,Khartoum,generic_terms,1.3333333333333333
2023-04-20,Khartoum,generic_terms,0.0
2023-04-21,Khartoum,generic_terms,0.0
2023-04-22,Khartoum,generic_terms,3.3333333333333335
2023-04-23,Khartoum,generic_terms,0.0
2023-04-24,Khartoum,generic_terms,0.0
2023-04-25,Khartoum,generic_terms,1.6666666666666667
2023-04-26,Khartoum,generic_terms,4.666666666666667
2023-04-27,Khartoum,generic_terms,0.0
2023-04-28,Khartoum,generic_terms,0.0
2023-04-29,Khartoum,generic_terms,0.0
2023-04-30,Khartoum,generic_terms,0.0
2023-05-01,Khartoum,generic_terms,3.0
2023-05-02,Khartoum,generic_terms,0.0
2023-05-03,Khartoum,generic_terms,2.6666666666666665
2023-05-04,Khartoum,generic_terms,0.0
2023-05-05,Khartoum,generic_terms,0.0
2023-05-06,Khartoum,generic_terms,0.0
2023-05-07,Khartoum,generic_terms,0.0
2023-05-08,Khartoum,generic_terms,0.0
2023-05-09,Khartoum,generic_terms,11.333333333333334
2023-05-10,Khartoum,generic_terms,0.0
2023-05-11,Khartoum,generic_terms,0.0
2023-05-12,Khartoum,generic_terms,0.0
2023-05-13,Khartoum,generic_terms,6.0
2023-05-14,Khartoum,generic_terms,0.0
2023-05-15,Khartoum,generic_terms,4.333333333333333
2023-05-16,Khartoum,generic_terms,0.0
2023-05-17,Khartoum,generic_terms,0.0
2023-05-18,Khartoum,generic_terms,0.0
2023-05-19,Khartoum,generic_terms,5.333333333333333
2023-05-20,Khartoum,generic_terms,0.0
2023-05-21,Khartoum,generic_terms,0.0
2023-05-22,Khartoum,generic_terms,2.0
2023-05-23,Khartoum,generic_terms,0.0
2023-05-24,Khartoum,generic_terms,0.0
2023-05-25,Khartoum,generic_terms,4.666666666666667
2023-05-26,Khartoum,generic_terms,3.3333333333333335
2023-05-27,Khartoum,generic_terms,2.3333333333333335
2023-05-28,Khartoum,generic_terms,0.0
2023-05-29,Khartoum,generic_terms,0.0
2023-05-30,Khartoum,generic_terms,0.0
2023-05-31,Khartoum,generic_terms,7.333333333333333
2023-06-01,Khartoum,generic_terms,0.0
2023-06-02,Khartoum,generic_terms,0.0
2023-06-03,Khartoum,generic_terms,0.0
2023-06-04,Khartoum,generic_terms,0.0
2023-06-05,Khartoum,generic_terms,0.0
2023-06-06,Khartoum,generic_terms,0.0
2023-06-07,Khartoum,generic_terms,4.666666666666667
2023-06-08,Khartoum,generic_terms,0.0
2023-06-09,Khartoum,generic_terms,3.0
2023-06-10,Khartoum,generic_terms,0.0
2023-06-11,Khartoum,generic_terms,0.0
2023-06-12,Khartoum,generic_terms,0.0
2023-06-13,Khartoum,generic_terms,13.666666666666666
2023-06-14,Khartoum,generic_terms,0.0
2023-06-15,Khartoum,generic_terms,4.0
2023-06-16,Khartoum,generic_terms,12.0
2023-06-17,Khartoum,generic_terms,9.0
2023-06-18,Khartoum,generic_terms,10.0
2023-06-19,Khartoum,generic_terms,8.0
2023-06-20,Khartoum,generic_terms,5.0
2023-06-21,Khartoum,generic_terms,12.333333333333334
2023-06-22,Khartoum,generic_terms,4.666666666666667
2023-06-23,Khartoum,generic_terms,0.0
2023-06-24,Khartoum,generic_terms,22.0
2023-06-25,Khartoum,generic_terms,0.0
2023-06-26,Khartoum,generic_terms,38.666666666666664
2023-06-27,Khartoum,generic_terms,0.0
2023-06-28,Khartoum,generic_terms,0.0
2023-06-29,Khartoum,generic_terms,14.333333333333334
2023-06-30,Khartoum,generic_terms,11.333333333333334
2023-07-01,Khartoum,generic_terms,22.333333333333332
2023-07-02,Khartoum,generic_terms,15.666666666666666
2023-07-03,Khartoum,generic_terms,33.333333333333336
2023-07-04,Khartoum,generic_terms,14.666666666666666
2023-07-05,Khartoum,generic_terms,0.0
2023-07-06,Khartoum,generic_terms,0.0
2023-07-07,Khartoum,generic_terms,19.0
2023-07-08,Khartoum,generic_terms,0.0
2023-07-09,Khartoum,generic_terms,13.333333333333334
2023-07-10,Khartoum,generic_terms,0.0
2023-07-11,Khartoum,generic_terms,0.0
2023-07-12,Khartoum,generic_terms,0.0
2023-07-13,Khartoum,generic_terms,27.0
2023-07-14,Khartoum,generic_terms,17.0
2023-07-15,Khartoum,generic_terms,0.0
2023-07-16,Khartoum,generic_terms,0.0
2023-07-17,Khartoum,generic_terms,13.333333333333334
2023-07-18,Khartoum,generic_terms,16.333333333333332
2023-07-19,Khartoum,generic_terms,18.333333333333332
2023-07-20,Khartoum,generic_terms,0.0
2023-07-21,Khartoum,generic_terms,0.0
2023-07-22,Khartoum,generic_terms,0.0
2023-07-23,Khartoum,generic_terms,33.333333333333336
2023-01-01,Northern,generic_terms,0.0
2023-02-01,Northern,generic_terms,0.0
2023-03-01,Northern,generic_terms,0.0
2023-04-01,Northern,generic_terms,0.0
2023-05-01,Northern,generic_terms,0.0
2023-06-01,Northern,generic_terms,0.0
2023-07-01,Northern,generic_terms,0.0
2023-01-01,Red Sea,generic_terms,0.0
2023-02-01,Red Sea,generic_terms,0.0
2023-03-01,Red Sea,generic_terms,0.0
2023-04-01,Red Sea,generic_terms,0.0
2023-05-01,Red Sea,generic_terms,0.0
2023-06-01,Red Sea,generic_terms,0.0
2023-07-01,Red Sea,generic_terms,0.0
2023-01-01,Sennar,generic_terms,0.0
2023-02-01,Sennar,generic_terms,0.0
2023-03-01,Sennar,generic_terms,0.0
2023-04-01,Sennar,generic_terms,0.0
2023-05-01,Sennar,generic_terms,0.0
2023-06-01,Sennar,generic_terms,0.0
2023-07-01,Sennar,generic_terms,0.0
2023-01-01,South Kordofan,generic_terms,0.0
2023-02-01,South Kordofan,generic_terms,0.0
2023-03-01,South Kordofan,generic_terms,0.0
2023-04-01,South Kordofan,generic_terms,0.0
2023-05-01,South Kordofan,generic_terms,0.0
2023-06-01,South Kordofan,generic_terms,0.0
2023-07-01,South Kordofan,generic_terms,0.0
2023-01-01,Al Jazirah,generic_terms,0.0
2023-02-01,Al Jazirah,generic_terms,0.0
2023-03-01,Al Jazirah,generic_terms,0.0
2023-04-01,Al Jazirah,generic_terms,0.0
2023-05-01,Al Jazirah,generic_terms,0.0
2023-06-01,Al Jazirah,generic_terms,0.0
2023-07-01,Al Jazirah,generic_terms,0.0
2023-01-02,Al Jazirah,generic_terms,0.0
2023-01-03,Al Jazirah,generic_terms,0.0
2023-01-04,Al Jazirah,generic_terms,0.0
2023-01-05,Al Jazirah,generic_terms,0.0
2023-01-06,Al Jazirah,generic_terms,0.0
2023-01-07,Al Jazirah,generic_terms,0.0
2023-01-08,Al Jazirah,generic_terms,0.0
2023-01-09,Al Jazirah,generic_terms,0.0
2023-01-10,Al Jazirah,generic_terms,0.0
2023-01-11,Al Jazirah,generic_terms,0.0
2023-01-12,Al Jazirah,generic_terms,0.0
2023-01-13,Al Jazirah,generic_terms,0.0
2023-01-14,Al Jazirah,generic_terms,0.0
2023-01-15,Al Jazirah,generic_terms,0.0
2023-01-16,Al Jazirah,generic_terms,0.0
2023-01-17,Al Jazirah,generic_terms,0.0
2023-01-18,Al Jazirah,generic_terms,0.0
2023-01-19,Al Jazirah,generic_terms,0.0
2023-01-20,Al Jazirah,generic_terms,0.0
2023-01-21,Al Jazirah,generic_terms,0.0
2023-01-22,Al Jazirah,generic_terms,0.0
2023-01-23,Al Jazirah,generic_terms,0.0
2023-01-24,Al Jazirah,generic_terms,0.0
2023-01-25,Al Jazirah,generic_terms,0.0
2023-01-26,Al Jazirah,generic_terms,0.0
2023-01-27,Al Jazirah,generic_terms,0.0
2023-01-28,Al Jazirah,generic_terms,0.0
2023-01-29,Al Jazirah,generic_terms,0.0
2023-01-30,Al Jazirah,generic_terms,0.0
2023-01-31,Al Jazirah,generic_terms,0.0
2023-02-02,Al Jazirah,generic_terms,0.0
2023-02-03,Al Jazirah,generic_terms,0.0
2023-02-04,Al Jazirah,generic_terms,0.0
2023-02-05,Al Jazirah,generic_terms,0.0
2023-02-06,Al Jazirah,generic_terms,0.0
2023-02-07,Al Jazirah,generic_terms,0.0
2023-02-08,Al Jazirah,generic_terms,0.0
2023-02-09,Al Jazirah,generic_terms,0.0
2023-02-10,Al Jazirah,generic_terms,0.0
2023-02-11,Al Jazirah,generic_terms,0.0
2023-02-12,Al Jazirah,generic_terms,0.0
2023-02-13,Al Jazirah,generic_terms,0.0
2023-02-14,Al Jazirah,generic_terms,0.0
2023-02-15,Al Jazirah,generic_terms,0.0
2023-02-16,Al Jazirah,generic_terms,0.0
2023-02-17,Al Jazirah,generic_terms,0.0
