,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,in2,Одеса,Дніпро,Донецьк,Запоріжжя,in3,Львів,Кривий Ріг,Миколаїв,Севастополь,in4,Маріуполь,Луганськ,Вінниця,Макіївка,in5,Сімферополь,Чернігів,Херсон,Полтава,in6,Хмельницький,Черкаси,Чернівці,Житомир,in7,Суми,Рівне,Горлівка,Івано-Франківськ,in8,Тернопіль,Ужгород,Кропивницький,луцьк,in9,Біла Церква
16,Odessa Oblast,UA-51,23,32,13,2,30,33,34,30,3,0,53,45,1,1,0,91,3,0,3,3,92,1,0,7,0,77,0,0,18,5,94,0,1,1,4,97,0,3,0,0,85,0,13,0,2,100,0
17,Poltavs'ka oblast,UA-53,21,34,18,2,25,27,31,25,10,7,84,4,10,0,2,81,13,3,1,2,93,2,0,5,0,7,0,0,1,92,84,5,6,2,3,78,13,9,0,0,82,2,4,1,11,100,0
18,Rivnens'ka oblast,UA-56,21,34,11,3,31,28,26,28,18,0,85,5,8,1,1,65,31,0,3,1,84,12,0,4,0,82,0,0,17,1,85,6,0,1,8,6,0,94,0,0,53,7,2,2,36,100,0
19,Sevastopol' city,UA-40,26,29,13,3,29,27,17,55,1,0,100,0,0,0,0,1,0,0,0,99,100,0,0,0,0,61,0,0,33,6,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,22,39,17,3,19,34,27,32,7,0,98,2,0,0,0,81,15,4,0,0,92,0,0,8,0,76,0,0,6,18,85,3,8,2,2,18,82,0,0,0,88,2,5,0,5,100,0
21,Ternopil's'ka oblast,UA-61,22,29,21,5,23,25,32,28,12,3,87,1,4,4,4,68,30,2,0,0,85,11,2,2,0,89,0,3,4,4,81,5,1,8,5,80,5,7,1,7,7,93,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,19,31,16,4,30,29,26,30,13,2,78,13,6,1,2,75,21,0,2,2,8,0,0,92,0,70,0,6,16,8,70,10,4,8,8,95,1,4,0,0,83,6,5,2,4,100,0
23,Volyns'ka oblast,UA-07,20,33,18,4,25,28,22,31,16,3,71,12,8,4,5,55,41,3,1,0,81,13,0,6,0,71,0,10,6,13,74,14,6,2,4,64,3,33,0,0,5,0,0,0,95,100,0
24,Zakarpats'ka oblast,UA-21,32,30,8,5,25,33,24,25,14,4,77,10,9,1,3,72,26,0,2,0,82,9,0,9,0,77,0,2,10,11,74,10,1,7,8,88,5,4,0,3,10,0,90,0,0,99,1
25,Zaporiz'ka oblast,UA-23,17,35,14,4,30,33,33,32,2,0,39,0,1,0,60,94,3,0,0,3,100,0,0,0,0,91,0,0,8,1,97,3,0,0,0,97,3,0,0,0,97,0,1,2,0,99,1
26,Zhytomyrs'ka oblast,UA-18,20,36,18,6,20,22,23,29,26,0,85,0,4,7,4,80,16,2,0,2,81,4,0,15,0,87,0,0,9,4,6,0,0,0,94,75,2,22,0,1,85,4,7,0,4,100,0
