,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,21,27,18,3,31,16,21,25,35,3,83,6,9,0,2,68,27,0,5,0,81,2,0,17,0,72,0,9,13,6,10,0,88,0,2,85,9,2,0,4,83,0,6,7,4,83,17
1,Chernihivs'ka oblast,UA-74,18,38,15,3,26,17,26,23,33,1,93,7,0,0,0,82,12,0,0,6,87,0,0,6,7,11,0,87,1,1,77,6,6,6,5,77,17,6,0,0,77,0,23,0,0,100,0
2,Chernivets'ka oblast,UA-77,21,30,15,5,29,17,26,37,13,7,93,2,3,0,2,76,18,1,3,2,90,0,0,10,0,80,0,4,13,3,10,0,0,90,0,84,8,3,0,5,81,9,6,3,1,93,7
3,Crimea,UA-43,26,32,14,2,26,27,36,37,0,0,100,0,0,0,0,61,0,0,0,39,100,0,0,0,0,81,0,0,15,4,98,0,0,0,2,100,0,0,0,0,99,0,1,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,22,34,14,4,26,30,31,35,3,1,66,2,28,0,4,70,6,23,1,0,97,1,0,2,0,69,0,0,22,9,90,1,1,1,7,94,5,0,0,1,84,0,14,2,0,100,0
5,Donetsk Oblast,UA-14,21,30,19,2,28,30,40,30,0,0,99,0,0,1,0,94,0,0,0,6,95,4,0,1,0,78,0,0,15,7,91,1,1,0,7,96,2,0,0,2,90,0,9,1,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,17,36,19,1,27,17,13,26,33,11,86,8,2,1,3,45,48,0,7,0,85,5,1,9,0,63,0,11,20,6,61,5,4,17,13,15,4,0,0,81,63,18,14,2,3,89,11
7,Kharkiv Oblast,UA-63,21,31,14,1,33,21,22,26,1,30,100,0,0,0,0,91,4,0,2,3,99,0,0,1,0,73,0,0,12,15,89,2,1,1,7,100,0,0,0,0,85,1,14,0,0,98,2
8,Khersons'ka oblast,UA-65,22,37,13,4,24,31,30,34,4,1,94,3,0,0,3,80,2,0,12,6,100,0,0,0,0,3,0,0,97,0,94,0,0,3,3,97,0,0,0,3,91,0,9,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,26,33,15,4,22,17,21,20,36,6,72,15,7,0,6,57,33,0,9,1,72,9,0,19,0,61,0,13,23,3,8,87,0,1,4,68,13,16,0,3,62,20,15,0,3,88,12
10,Kirovohrads'ka oblast,UA-35,22,34,14,3,27,23,36,28,10,3,66,10,17,0,7,60,16,6,18,0,84,0,0,16,0,50,0,1,35,14,62,7,7,7,17,73,11,11,0,5,18,0,1,81,0,97,3
11,Kyiv city,UA-30,19,35,16,3,27,13,15,20,50,2,82,7,4,0,7,41,56,0,3,0,77,2,0,21,0,49,0,5,28,18,42,9,7,13,29,62,10,19,0,9,48,16,25,2,9,93,7
12,Kyivs'ka oblast,UA-32,22,35,15,1,27,14,17,24,44,1,92,2,6,0,0,81,16,0,2,1,92,2,1,5,0,82,0,5,10,3,73,3,6,2,16,92,2,4,0,2,85,4,11,0,0,40,60
13,Luhans'ka oblast,UA-09,18,31,19,3,29,34,28,36,0,2,99,0,0,0,1,95,5,0,0,0,97,0,3,0,0,88,0,0,9,3,92,0,0,0,8,100,0,0,0,0,99,1,0,0,0,100,0
14,Lviv Oblast,UA-46,18,31,17,3,31,15,21,33,25,6,84,5,6,0,5,8,91,0,1,0,90,3,1,6,0,77,0,9,9,5,75,4,4,6,11,81,8,10,0,1,68,11,15,1,5,98,2
15,Mykolaivs'ka oblast,UA-48,17,38,20,3,22,32,28,34,5,1,84,12,2,0,2,40,4,2,51,3,95,2,0,3,0,35,0,0,65,0,86,2,0,0,12,93,0,2,0,5,84,2,9,5,0,100,0
16,Odessa Oblast,UA-51,17,31,17,3,32,27,38,34,1,0,56,42,1,0,1,93,0,0,2,5,98,1,0,1,0,62,0,1,34,3,90,0,0,1,9,96,3,1,0,0,85,2,13,0,0,99,1
17,Poltavs'ka oblast,UA-53,21,34,19,0,26,21,30,26,13,10,81,3,10,1,5,83,9,3,5,0,88,1,0,11,0,6,0,0,1,93,82,1,9,0,8,77,14,9,0,0,82,1,14,1,2,91,9
18,Rivnens'ka oblast,UA-56,14,36,21,1,28,17,21,22,35,5,88,7,5,0,0,54,45,1,0,0,95,2,0,3,0,73,0,10,13,4,57,1,3,5,34,6,1,93,0,0,54,3,8,1,34,92,8
19,Sevastopol' city,UA-40,16,38,18,2,26,37,34,28,1,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,84,0,0,12,4,87,0,0,0,13,96,0,4,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,23,26,23,7,21,18,25,34,18,5,97,0,3,0,0,78,20,0,0,2,97,3,0,0,0,69,0,0,11,20,82,2,5,0,11,15,85,0,0,0,92,0,3,5,0,100,0
21,Ternopil's'ka oblast,UA-61,15,37,18,2,28,21,21,28,26,4,87,3,5,0,5,54,41,0,5,0,92,1,0,7,0,72,0,12,12,4,70,5,4,8,13,68,8,10,0,14,8,92,0,0,0,100,0
22,Vinnyts'ka oblast,UA-05,20,31,18,4,27,19,18,26,33,4,90,9,1,0,0,70,24,2,4,0,10,0,0,90,0,69,0,9,17,5,50,12,4,5,29,81,12,7,0,0,71,12,13,2,2,83,17
23,Volyns'ka oblast,UA-07,27,33,11,5,24,16,18,25,35,6,76,12,10,0,2,53,38,1,6,2,95,2,0,3,0,74,0,12,12,2,70,3,4,6,17,57,9,34,0,0,8,0,1,0,91,93,7
