,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,23,30,24,4,19,22,25,34,17,2,72,7,20,0,1,72,25,1,2,0,93,0,0,7,0,94,0,0,0,6,13,0,87,0,0,94,2,4,0,0,90,0,2,2,6,92,8
1,Chernihivs'ka oblast,UA-74,18,36,13,3,30,22,31,23,23,1,92,4,0,0,4,91,9,0,0,0,96,0,0,4,0,26,0,69,5,0,84,4,8,0,4,91,9,0,0,0,88,0,4,4,4,96,4
2,Chernivets'ka oblast,UA-77,12,37,11,3,37,29,29,28,12,2,88,6,6,0,0,78,20,0,0,2,88,0,0,12,0,94,0,0,0,6,7,0,0,93,0,88,0,3,0,9,91,3,6,0,0,100,0
3,Crimea,UA-43,22,28,18,3,29,28,37,35,0,0,100,0,0,0,0,41,0,0,0,59,100,0,0,0,0,97,0,0,3,0,99,0,0,0,1,100,0,0,0,0,99,0,1,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,19,31,16,4,30,32,33,32,3,0,68,0,32,0,0,72,8,20,0,0,100,0,0,0,0,90,0,0,4,6,91,2,1,0,6,96,1,1,0,2,94,4,1,0,1,100,0
5,Donetsk Oblast,UA-14,17,35,17,3,28,39,30,28,3,0,98,1,0,1,0,91,4,0,1,4,91,9,0,0,0,95,0,1,0,4,95,1,0,0,4,100,0,0,0,0,95,1,3,1,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,19,38,20,2,21,30,26,32,11,1,79,5,15,1,0,52,45,1,2,0,96,0,2,2,0,90,0,4,6,0,74,8,0,18,0,12,0,0,0,88,94,2,4,0,0,98,2
7,Kharkiv Oblast,UA-63,17,34,15,2,32,25,30,30,1,14,99,0,1,0,0,97,3,0,0,0,99,0,0,1,0,89,0,0,3,8,98,0,0,0,2,99,0,1,0,0,99,0,0,0,1,100,0
8,Khersons'ka oblast,UA-65,14,42,17,1,26,39,26,32,1,2,90,3,0,0,7,79,3,3,3,12,100,0,0,0,0,3,0,0,97,0,93,0,0,0,7,93,3,0,0,4,93,0,3,0,4,100,0
9,Khmel'nyts'ka oblast,UA-68,21,33,15,2,29,29,26,23,18,4,78,11,7,0,4,54,44,2,0,0,76,3,0,21,0,78,0,0,7,15,5,92,0,1,2,69,0,25,0,6,52,29,0,2,17,100,0
10,Kirovohrads'ka oblast,UA-35,20,41,11,2,26,41,24,30,5,0,69,12,19,0,0,88,8,0,0,4,100,0,0,0,0,78,0,4,7,11,88,0,8,4,0,92,0,4,0,4,17,0,0,83,0,96,4
11,Kyiv city,UA-30,17,34,17,3,29,19,21,25,35,0,91,4,4,0,1,62,37,1,0,0,89,0,0,11,0,70,0,1,16,13,66,9,5,7,13,79,2,14,0,5,72,10,6,2,10,96,4
12,Kyivs'ka oblast,UA-32,19,30,17,6,28,18,24,21,36,1,93,1,5,1,0,76,23,0,1,0,95,0,0,4,1,86,0,3,4,7,80,6,3,3,8,98,0,1,0,1,96,0,0,1,3,39,61
13,Luhans'ka oblast,UA-09,20,36,16,4,24,33,29,36,1,1,98,0,2,0,0,96,4,0,0,0,98,0,2,0,0,96,0,0,4,0,96,0,0,0,4,92,0,4,0,4,96,0,4,0,0,100,0
14,Lviv Oblast,UA-46,24,32,15,4,25,23,31,37,8,1,92,2,6,0,0,7,93,0,0,0,98,1,0,1,0,97,0,0,2,1,93,1,2,2,2,91,1,1,0,7,79,5,8,2,6,100,0
15,Mykolaivs'ka oblast,UA-48,22,35,19,1,23,29,37,31,3,0,85,9,6,0,0,63,8,0,29,0,97,0,0,3,0,61,0,0,37,2,97,0,0,0,3,85,12,0,0,3,100,0,0,0,0,100,0
16,Odessa Oblast,UA-51,18,33,18,4,27,32,34,32,2,0,58,42,0,0,0,96,3,1,0,0,96,0,0,4,0,91,0,0,6,3,96,0,1,0,3,98,0,2,0,0,99,0,1,0,0,100,0
17,Poltavs'ka oblast,UA-53,17,37,14,3,29,31,26,31,10,2,90,1,9,0,0,74,26,0,0,0,89,1,0,10,0,6,0,0,0,94,81,6,6,0,7,72,5,18,0,5,81,6,1,3,9,100,0
18,Rivnens'ka oblast,UA-56,15,37,21,2,25,33,27,20,19,1,67,6,24,0,3,42,58,0,0,0,87,0,0,13,0,87,0,0,0,13,72,15,3,3,7,3,0,97,0,0,53,7,0,0,40,91,9
19,Sevastopol' city,UA-40,29,42,16,0,13,45,19,36,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,87,0,0,13,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,21,30,17,4,28,32,26,34,8,0,95,0,5,0,0,77,21,0,2,0,97,0,0,3,0,81,0,2,5,12,95,0,0,2,3,20,80,0,0,0,97,0,0,0,3,100,0
21,Ternopil's'ka oblast,UA-61,16,37,15,1,31,25,30,30,15,0,85,3,12,0,0,50,49,0,1,0,85,0,0,15,0,97,0,0,0,3,68,10,0,20,2,59,6,11,0,24,5,95,0,0,0,94,6
22,Vinnyts'ka oblast,UA-05,22,30,16,3,29,22,37,23,16,2,85,7,8,0,0,75,25,0,0,0,7,0,0,93,0,90,0,0,2,8,65,17,3,6,9,92,2,6,0,0,90,8,0,0,2,92,8
23,Volyns'ka oblast,UA-07,19,26,16,7,32,24,16,32,27,1,78,6,16,0,0,48,52,0,0,0,96,0,0,4,0,97,0,0,3,0,93,3,0,4,0,75,0,25,0,0,5,0,0,0,95,96,4
24,Zakarpats'ka oblast,UA-21,40,23,14,4,19,28,26,36,9,1,95,0,3,0,2,62,38,0,0,0,98,0,0,2,0,95,0,0,2,3,93,0,2,5,0,88,2,2,0,8,11,0,89,0,0,98,2
25,Zaporiz'ka oblast,UA-23,24,36,14,4,22,32,34,29,4,1,51,0,1,0,48,92,6,0,0,2,98,0,0,2,0,87,0,0,3,10,96,0,0,2,2,100,0,0,0,0,98,0,2,0,0,100,0
26,Zhytomyrs'ka oblast,UA-18,14,37,16,1,32,29,21,22,28,0,88,8,4,0,0,75,25,0,0,0,88,0,0,12,0,96,0,4,0,0,3,0,0,0,97,71,0,23,0,6,81,4,12,0,3,100,0
