,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,the2,Одеса,Дніпро,Донецьк,Запоріжжя,the3,Львів,Кривий Ріг,Миколаїв,Севастополь,the4,Маріуполь,Луганськ,Вінниця,Макіївка,the5,Сімферополь,Чернігів,Херсон,Полтава,the6,Хмельницький,Черкаси,Чернівці,Житомир,the7,Суми,Рівне,Горлівка,Івано-Франківськ,the8,Тернопіль,Ужгород,Кропивницький,луцьк,the9,Біла Церква
0,Cherkas'ka oblast,UA-71,20,41,11,3,25,37,25,27,9,2,86,2,10,0,2,77,18,1,2,2,96,3,0,0,1,92,0,1,6,1,16,0,84,0,0,98,0,1,0,1,91,0,4,4,1,98,2
1,Chernihivs'ka oblast,UA-74,18,37,12,3,30,36,27,16,19,2,100,0,0,0,0,90,3,0,4,3,93,7,0,0,0,40,0,60,0,0,81,0,10,0,9,93,4,0,0,3,79,3,12,6,0,100,0
2,Chernivets'ka oblast,UA-77,28,28,15,1,28,23,29,30,16,2,80,7,7,3,3,86,14,0,0,0,83,14,0,3,0,80,0,3,10,7,5,0,0,95,0,70,12,9,3,6,77,7,10,6,0,96,4
3,Crimea,UA-43,25,34,14,4,23,33,34,33,0,0,100,0,0,0,0,32,0,0,0,68,100,0,0,0,0,93,0,2,3,2,99,0,0,1,0,100,0,0,0,0,100,0,0,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,23,36,14,1,26,36,31,29,3,1,62,0,34,0,4,68,6,24,1,1,95,2,0,3,0,82,0,0,11,7,93,1,2,1,3,96,2,2,0,0,82,1,8,8,1,100,0
5,Donetsk Oblast,UA-14,21,35,15,4,25,40,29,31,0,0,100,0,0,0,0,91,3,0,0,6,100,0,0,0,0,88,0,1,1,10,100,0,0,0,0,97,0,0,3,0,96,0,3,1,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,18,41,14,1,26,32,29,31,7,1,80,6,10,1,3,61,39,0,0,0,94,4,0,2,0,95,0,1,3,1,76,3,5,15,1,16,0,0,0,84,83,1,3,10,3,100,0
7,Kharkiv Oblast,UA-63,23,32,17,2,26,24,26,29,1,20,95,2,3,0,0,82,16,0,0,2,98,0,0,2,0,63,0,1,11,25,86,5,2,2,5,84,5,7,0,4,88,3,5,2,2,100,0
8,Khersons'ka oblast,UA-65,13,33,13,1,40,35,37,26,2,0,100,0,0,0,0,81,4,0,0,15,100,0,0,0,0,5,0,0,95,0,100,0,0,0,0,100,0,0,0,0,90,5,0,0,5,100,0
9,Khmel'nyts'ka oblast,UA-68,24,30,17,3,26,27,27,28,15,3,83,3,10,0,4,65,33,1,1,0,77,9,0,11,3,86,0,0,6,8,9,90,0,0,1,79,1,15,0,5,66,18,6,6,4,100,0
10,Kirovohrads'ka oblast,UA-35,24,37,10,4,25,32,30,28,9,1,67,8,19,4,2,75,12,4,9,0,97,3,0,0,0,85,0,0,5,10,89,0,11,0,0,89,6,3,0,2,19,0,2,79,0,100,0
11,Kyiv city,UA-30,13,38,18,2,29,16,14,17,53,0,86,5,8,0,1,77,18,2,2,1,87,1,0,12,0,78,0,2,12,8,70,6,8,2,14,90,3,4,0,3,85,3,6,3,3,99,1
12,Kyivs'ka oblast,UA-32,18,38,16,4,24,23,18,20,39,0,81,2,13,0,4,84,14,2,0,0,93,4,1,1,1,83,0,2,7,8,84,5,6,2,3,89,2,8,0,1,87,7,1,3,2,44,56
13,Luhans'ka oblast,UA-09,30,31,13,1,25,35,28,37,0,0,100,0,0,0,0,98,0,0,0,2,98,0,2,0,0,92,0,0,3,5,100,0,0,0,0,98,0,2,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,35,16,4,25,25,28,29,17,1,71,7,16,0,6,8,92,0,0,0,70,7,0,23,0,67,0,5,11,17,52,12,6,17,13,55,3,30,0,12,44,21,17,5,13,95,5
15,Mykolaivs'ka oblast,UA-48,20,29,22,1,28,30,27,37,6,0,87,13,0,0,0,49,8,2,36,5,95,0,0,5,0,62,0,0,35,3,87,0,9,0,4,95,0,5,0,0,76,8,0,8,8,100,0
16,Odessa Oblast,UA-51,25,33,12,4,26,34,31,33,2,0,54,44,2,0,0,90,4,1,2,3,97,0,0,3,0,83,1,0,16,0,92,1,1,1,5,99,1,0,0,0,89,0,9,2,0,100,0
17,Poltavs'ka oblast,UA-53,23,33,13,1,30,30,32,27,8,3,83,7,10,0,0,81,14,1,1,3,85,7,0,8,0,6,0,0,0,94,81,3,9,3,4,81,9,10,0,0,76,0,9,11,4,99,1
18,Rivnens'ka oblast,UA-56,20,36,15,2,27,29,27,30,13,1,78,6,8,4,4,59,35,5,1,0,88,5,0,5,2,89,0,2,4,5,76,6,4,6,8,6,0,94,0,0,62,5,1,2,30,98,2
19,Sevastopol' city,UA-40,21,31,17,6,25,46,27,27,0,0,100,0,0,0,0,3,0,0,0,97,100,0,0,0,0,84,0,0,11,5,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,13,41,13,6,27,34,29,28,8,1,87,13,0,0,0,94,3,0,3,0,94,3,0,3,0,88,0,0,6,6,88,0,3,3,6,20,80,0,0,0,94,3,0,3,0,100,0
21,Ternopil's'ka oblast,UA-61,18,29,18,2,33,27,30,32,10,1,81,4,13,0,2,51,49,0,0,0,81,13,0,6,0,89,0,0,9,2,78,4,2,14,2,76,4,10,0,10,6,92,0,2,0,100,0
22,Vinnyts'ka oblast,UA-05,24,36,16,1,23,27,27,28,17,1,83,9,7,0,1,81,17,0,1,1,10,0,0,90,0,77,0,0,10,13,68,10,4,12,6,97,1,2,0,0,86,1,1,9,3,97,3
23,Volyns'ka oblast,UA-07,23,36,15,1,25,34,24,26,15,1,70,4,18,2,6,56,42,0,1,1,72,15,4,9,0,92,0,3,3,2,95,0,0,5,0,79,2,19,0,0,6,0,0,1,93,100,0
