,geoName,geoCode,a,the,and,be,of,the1,in,to,Київ,Харків,to2,Одеса,Дніпро,Донецьк,Запоріжжя,to3,Львів,Кривий Ріг,Миколаїв,Севастополь,to4,Маріуполь,Луганськ,Вінниця,Макіївка,to5,Сімферополь,Чернігів,Херсон,Полтава,to6,Хмельницький,Черкаси,Чернівці,Житомир,to7,Суми,Рівне,Горлівка,Івано-Франківськ,to8,Тернопіль,Ужгород,Кропивницький,луцьк,to9,Біла Церква
0,Cherkas'ka oblast,UA-71,18,39,14,0,29,31,19,25,23,2,73,9,15,2,1,68,26,3,1,2,82,4,0,12,2,80,0,0,8,12,11,0,89,0,0,91,7,0,0,2,80,6,4,2,8,96,4
1,Chernihivs'ka oblast,UA-74,19,32,21,1,27,24,21,24,30,1,89,0,11,0,0,86,11,0,0,3,96,4,0,0,0,18,0,79,1,2,75,6,3,3,13,96,4,0,0,0,86,7,4,0,3,96,4
2,Chernivets'ka oblast,UA-77,20,35,24,4,17,25,41,26,5,3,86,9,5,0,0,88,12,0,0,0,86,3,0,11,0,79,0,0,16,5,5,0,0,95,0,91,3,3,0,3,64,24,8,0,4,100,0
3,Crimea,UA-43,19,28,21,7,25,23,40,37,0,0,99,1,0,0,0,36,0,0,0,64,100,0,0,0,0,80,0,0,17,3,100,0,0,0,0,100,0,0,0,0,98,1,1,0,0,100,0
4,Dnipropetrovsk Oblast,UA-12,16,38,19,3,24,34,28,34,3,1,57,2,36,0,5,61,5,32,0,2,98,0,0,2,0,77,0,0,14,9,85,1,3,6,5,95,3,2,0,0,77,3,11,5,4,100,0
5,Donetsk Oblast,UA-14,19,37,14,5,25,36,33,30,1,0,97,1,2,0,0,87,3,3,0,7,100,0,0,0,0,91,0,0,5,4,100,0,0,0,0,100,0,0,0,0,99,0,1,0,0,100,0
6,Ivano-Frankivs'ka oblast,UA-26,20,35,15,3,27,27,30,32,9,2,84,4,6,1,5,58,38,2,1,1,93,4,0,3,0,88,3,1,4,4,75,2,1,21,1,13,0,1,0,86,78,11,9,0,2,100,0
7,Kharkiv Oblast,UA-63,18,36,20,3,23,26,22,23,1,28,95,3,1,0,1,92,6,1,0,1,99,0,0,1,0,61,0,2,4,33,93,0,6,0,1,97,3,0,0,0,83,8,7,1,1,99,1
8,Khersons'ka oblast,UA-65,19,26,13,3,39,33,21,42,4,0,100,0,0,0,0,91,9,0,0,0,100,0,0,0,0,5,0,0,95,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
9,Khmel'nyts'ka oblast,UA-68,16,35,22,1,26,29,25,29,12,5,71,16,13,0,0,69,26,1,4,0,79,1,0,20,0,76,0,3,11,10,7,92,0,0,1,79,0,21,0,0,61,29,1,1,8,98,2
10,Kirovohrads'ka oblast,UA-35,17,30,19,4,30,32,22,33,12,1,66,8,26,0,0,81,7,7,5,0,90,5,0,5,0,81,0,0,7,12,81,0,12,2,5,87,0,13,0,0,18,1,1,80,0,100,0
11,Kyiv city,UA-30,19,34,17,3,27,16,14,19,50,1,82,7,8,0,3,59,39,0,2,0,78,1,0,21,0,77,0,3,8,12,59,11,7,6,17,73,3,18,0,6,64,18,9,1,8,94,6
12,Kyivs'ka oblast,UA-32,16,37,20,2,25,17,18,18,47,0,87,3,9,0,1,85,14,1,0,0,93,0,1,5,1,79,0,3,13,5,82,4,4,4,6,96,1,2,0,1,84,5,8,0,3,39,61
13,Luhans'ka oblast,UA-09,20,33,15,3,29,33,41,24,2,0,100,0,0,0,0,78,7,0,0,15,92,0,8,0,0,84,0,0,12,4,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
14,Lviv Oblast,UA-46,20,38,14,2,26,28,28,33,10,1,82,6,9,0,3,6,93,0,1,0,89,4,0,7,0,82,0,4,4,10,66,5,3,20,6,73,2,15,0,10,55,17,11,1,16,98,2
15,Mykolaivs'ka oblast,UA-48,20,32,21,1,26,34,28,37,1,0,78,22,0,0,0,43,7,3,46,1,85,0,0,15,0,66,0,0,30,4,85,9,6,0,0,100,0,0,0,0,91,3,3,3,0,100,0
16,Odessa Oblast,UA-51,19,39,15,3,24,37,34,28,1,0,48,50,1,0,1,88,8,3,1,0,95,0,0,5,0,77,0,0,20,3,89,2,2,4,3,99,1,0,0,0,93,3,2,1,1,99,1
17,Poltavs'ka oblast,UA-53,19,38,15,3,25,28,30,29,9,4,83,2,7,4,4,80,17,1,1,1,84,2,1,13,0,6,0,0,0,94,81,2,1,15,1,76,10,11,0,3,69,6,11,6,8,99,1
18,Rivnens'ka oblast,UA-56,28,32,13,1,26,27,24,28,21,0,72,7,16,1,4,59,32,4,2,3,92,4,0,4,0,96,0,0,2,2,68,3,6,6,17,4,0,96,0,0,59,7,4,1,29,100,0
19,Sevastopol' city,UA-40,11,42,24,4,19,33,33,34,0,0,100,0,0,0,0,4,0,0,0,96,100,0,0,0,0,96,0,0,4,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0
20,Sums'ka oblast,UA-59,20,48,6,4,22,33,33,23,10,1,93,0,7,0,0,90,10,0,0,0,97,0,0,3,0,65,0,2,13,20,74,3,0,11,12,13,87,0,0,0,72,11,17,0,0,100,0
21,Ternopil's'ka oblast,UA-61,20,30,17,8,25,26,28,29,13,4,71,13,10,2,4,47,52,0,1,0,80,14,2,4,0,78,0,4,14,4,65,11,3,21,0,70,2,14,0,14,4,96,0,0,0,100,0
